step,veh_id,ttime
47,1_0,47
82,1_5,47
106,1_10,35
117,1_4,89
119,1_8,62
121,1_7,71
185,1_6,143
188,1_9,124
188,1_14,88
188,1_18,60
190,1_16,76
192,1_19,57
202,1_12,117
203,1_3,182
204,1_1,197
204,1_13,112
205,1_2,191
205,1_21,55
210,1_15,103
212,1_20,70
247,1_29,40
289,1_11,211
293,1_17,172
293,1_24,122
294,1_25,116
295,1_22,138
295,1_35,45
296,1_32,68
329,1_31,108
330,1_27,138
331,1_30,117
384,1_48,42
397,1_49,47
401,1_50,44
403,1_28,203
403,1_45,82
405,1_23,241
407,1_26,222
408,1_34,166
409,1_33,174
410,1_36,153
411,1_43,104
412,1_38,141
414,1_42,114
417,1_46,89
466,1_37,202
466,1_40,181
468,1_39,190
469,1_41,177
469,1_47,134
470,1_51,106
470,1_52,99
470,1_58,56
472,1_60,44
505,1_53,127
507,1_44,193
507,1_55,115
507,1_57,100
509,1_62,67
511,1_61,76
515,1_66,44
522,1_68,37
529,1_69,37
537,1_70,37
578,1_54,193
579,1_59,158
579,1_73,58
580,1_56,180
581,1_71,74
582,1_65,118
583,1_74,55
599,1_78,42
603,1_79,39
611,1_63,161
611,1_64,154
613,1_72,99
616,1_67,138
626,1_76,84
628,1_77,78
645,1_85,38
679,1_90,37
691,1_91,41
699,1_84,99
701,1_75,166
702,1_81,124
705,1_88,77
706,1_94,35
796,1_80,225
796,1_83,204
796,1_87,175
797,1_100,83
798,1_89,163
799,1_93,135
801,1_101,80
802,1_96,117
802,1_103,67
803,1_105,53
806,1_107,42
810,1_108,39
817,1_109,39
819,1_86,205
820,1_82,235
822,1_97,130
825,1_92,168
826,1_99,119
829,1_110,44
834,1_111,42
844,1_113,37
861,1_116,33
876,1_117,41
880,1_98,180
880,1_112,80
881,1_95,203
882,1_102,154
883,1_106,126
884,1_114,70
885,1_104,143
886,1_115,65
886,1_118,44
890,1_119,40
930,1_125,38
954,1_127,47
957,1_122,86
958,1_126,58
963,1_129,42
968,1_130,40
1039,1_140,39
1047,1_128,133
1049,1_120,192
1049,1_132,107
1051,1_133,101
1051,1_139,59
1054,1_138,69
1060,1_123,182
1061,1_121,197
1061,1_131,126
1062,1_124,177
1065,1_142,51
1099,1_148,42
1104,1_149,40
1135,1_153,43
1141,1_155,34
1161,1_134,204
1161,1_135,197
1163,1_136,192
1163,1_147,113
1166,1_137,188
1169,1_159,34
1170,1_156,56
1175,1_144,147
1199,1_162,42
1213,1_164,42
1274,1_141,267
1274,1_151,196
1274,1_152,189
1277,1_154,177
1278,1_163,114
1279,1_160,137
1280,1_157,159
1280,1_166,95
1281,1_171,60
1282,1_161,132
1284,1_169,77
1285,1_167,93
1285,1_170,71
1290,1_172,62
1294,1_175,44
1315,1_143,294
1315,1_145,280
1316,1_173,81
1318,1_146,276
1319,1_150,248
1320,1_180,35
1322,1_174,80
1339,1_182,39
1345,1_168,145
1346,1_158,218
1346,1_183,39
1347,1_165,169
1358,1_176,101
1359,1_178,88
1359,1_179,81
1360,1_177,96
1363,1_181,71
1381,1_184,67
1392,1_189,42
1401,1_190,44
1403,1_191,39
1410,1_192,39
1428,1_193,50
1429,1_186,101
1431,1_187,96
1431,1_194,46
1434,1_188,92
1455,1_198,41
1496,1_204,39
1533,1_209,41
1544,1_203,94
1545,1_185,224
1548,1_201,113
1548,1_207,70
1552,1_212,38
1572,1_214,44
1593,1_218,36
1642,1_196,242
1644,1_213,123
1645,1_221,67
1646,1_197,239
1647,1_195,255
1650,1_224,50
1663,1_206,192
1664,1_202,222
1664,1_210,164
1665,1_199,244
1666,1_219,102
1667,1_200,239
1668,1_205,204
1669,1_220,98
1670,1_208,185
1670,1_223,78
1670,1_228,42
1672,1_215,137
1672,1_227,51
1678,1_222,93
1682,1_230,40
1688,1_217,138
1689,1_211,182
1689,1_225,82
1692,1_216,150
1694,1_231,44
1701,1_233,37
1731,1_226,117
1735,1_229,100
1735,1_234,64
1742,1_239,35
1762,1_232,105
1769,1_242,41
1791,1_245,41
1799,1_247,35
1816,1_249,38
1833,1_251,41
1849,1_253,42
1859,1_254,45
1870,1_256,42
1874,1_255,53
1875,1_257,40
1879,1_248,108
1882,1_235,204
1883,1_236,198
1884,1_237,192
1884,1_252,84
1885,1_238,185
1902,1_261,38
1938,1_266,38
1947,1_240,233
1948,1_241,227
1950,1_244,208
1953,1_246,196
1957,1_250,172
1959,1_262,88
1960,1_264,75
1962,1_269,41
1990,1_243,255
1990,1_265,98
1992,1_267,85
1993,1_268,79
2003,1_274,46
2033,1_279,41
2043,1_280,43
2046,1_281,39
2084,1_286,42
2093,1_258,251
2095,1_270,167
2095,1_272,153
2099,1_259,249
2099,1_260,242
2100,1_263,222
2131,1_293,39
2149,1_296,35
2161,1_289,97
2163,1_273,213
2164,1_271,229
2164,1_275,200
2164,1_291,86
2165,1_294,65
2167,1_282,153
2168,1_288,111
2181,1_300,39
2189,1_301,39
2198,1_302,41
2201,1_277,223
2204,1_278,219
2205,1_285,170
2206,1_276,235
2207,1_290,136
2208,1_283,187
2208,1_287,158
2208,1_292,123
2211,1_284,183
2211,1_295,104
2212,1_298,84
2255,1_310,41
2267,1_312,39
2275,1_313,40
2324,1_306,139
2325,1_297,204
2325,1_299,190
2325,1_305,147
2325,1_314,83
2328,1_315,78
2331,1_319,53
2404,1_331,40
2418,1_311,197
2420,1_317,156
2421,1_327,86
2424,1_333,46
2437,1_336,37
2444,1_337,37
2464,1_340,36
2477,1_341,42
2503,1_303,339
2503,1_307,311
2503,1_309,296
2504,1_316,247
2505,1_318,234
2506,1_304,335
2507,1_324,193
2508,1_308,308
2508,1_321,216
2509,1_325,188
2510,1_329,160
2511,1_330,154
2514,1_326,186
2514,1_346,43
2515,1_334,130
2519,1_338,105
2522,1_347,44
2533,1_349,41
2561,1_353,40
2575,1_355,40
2591,1_320,306
2593,1_328,251
2594,1_332,223
2595,1_322,295
2596,1_335,204
2597,1_323,290
2598,1_342,156
2598,1_344,141
2598,1_345,134
2598,1_348,113
