step,veh_id,ttime
47,1_0,47
82,1_5,47
106,1_10,35
115,1_11,37
142,1_4,114
143,1_8,86
145,1_7,95
175,1_6,133
178,1_14,78
180,1_9,116
180,1_18,52
181,1_16,67
183,1_19,48
208,1_23,44
230,1_3,209
230,1_12,145
231,1_1,224
231,1_13,139
232,1_2,218
232,1_21,82
237,1_15,130
238,1_20,96
247,1_29,40
297,1_37,33
318,1_39,40
322,1_40,37
334,1_41,42
350,1_17,229
351,1_22,194
351,1_44,37
353,1_24,182
353,1_32,125
355,1_25,177
355,1_35,105
401,1_31,180
402,1_27,210
403,1_30,189
404,1_48,62
408,1_49,58
409,1_50,52
422,1_54,37
442,1_28,242
442,1_45,121
443,1_26,258
445,1_33,210
447,1_34,205
447,1_43,140
449,1_36,192
451,1_38,180
453,1_42,153
457,1_46,129
492,1_63,42
497,1_64,40
522,1_67,44
552,1_51,188
553,1_58,139
555,1_47,220
555,1_52,184
556,1_60,128
581,1_53,203
581,1_57,174
583,1_55,191
584,1_61,149
584,1_62,142
585,1_66,114
586,1_68,101
586,1_69,94
587,1_70,87
587,1_75,52
599,1_59,178
600,1_73,79
601,1_56,201
601,1_65,137
602,1_71,95
603,1_74,75
605,1_78,48
607,1_79,43
612,1_80,41
630,1_83,38
657,1_87,36
667,1_86,53
668,1_72,154
668,1_82,83
704,1_92,47
735,1_97,43
745,1_99,38
754,1_76,212
754,1_77,204
754,1_85,147
755,1_90,113
756,1_98,56
757,1_91,107
758,1_95,80
767,1_102,39
786,1_104,44
794,1_106,37
814,1_94,143
815,1_84,215
816,1_81,238
817,1_88,189
908,1_122,37
934,1_100,220
935,1_89,300
935,1_93,271
935,1_96,250
937,1_101,216
938,1_103,203
940,1_105,190
940,1_120,83
943,1_107,179
945,1_108,174
949,1_128,35
985,1_132,43
989,1_133,39
1010,1_109,232
1010,1_110,225
1010,1_111,218
1010,1_113,203
1010,1_117,175
1012,1_116,184
1012,1_121,148
1012,1_123,134
1013,1_131,78
1014,1_124,129
1058,1_142,44
1099,1_148,42
1103,1_149,39
1116,1_112,316
1118,1_114,304
1118,1_118,276
1120,1_134,163
1120,1_147,70
1121,1_119,271
1122,1_115,301
1124,1_125,232
1131,1_127,224
1134,1_152,49
1135,1_126,235
1135,1_129,214
1137,1_130,209
1137,1_151,59
1139,1_140,139
1141,1_141,134
1145,1_154,45
1160,1_157,39
1184,1_160,42
1190,1_138,205
1190,1_145,155
1193,1_139,201
1194,1_143,173
1195,1_146,153
1195,1_150,124
1230,1_165,52
1231,1_153,139
1231,1_155,124
1232,1_158,104
1238,1_168,38
1265,1_135,301
1266,1_159,131
1267,1_136,296
1268,1_164,97
1271,1_137,293
1276,1_163,112
1278,1_161,128
1280,1_166,95
1280,1_171,59
1281,1_167,89
1283,1_169,76
1285,1_170,71
1290,1_172,62
1293,1_175,43
1358,1_184,44
1368,1_173,133
1370,1_180,85
1371,1_182,71
1373,1_174,131
1373,1_186,45
1376,1_187,41
1384,1_188,42
1414,1_193,36
1426,1_194,41
1453,1_198,39
1458,1_183,151
1463,1_185,142
1477,1_201,42
1490,1_203,40
1517,1_207,39
1555,1_176,298
1557,1_156,443
1557,1_178,286
1558,1_179,280
1561,1_144,533
1561,1_197,154
1563,1_162,406
1564,1_177,300
1565,1_195,173
1566,1_181,274
1569,1_196,169
1570,1_213,49
1615,1_221,37
1634,1_206,163
1635,1_192,264
1635,1_210,135
1636,1_189,286
1636,1_191,272
1638,1_190,281
1639,1_219,75
1640,1_202,198
1642,1_199,221
1642,1_220,71
1643,1_200,215
1646,1_225,39
1647,1_204,190
1649,1_209,157
1649,1_217,99
1651,1_211,144
1654,1_216,112
1687,1_231,37
1701,1_233,37
1712,1_218,155
1714,1_212,200
1714,1_226,100
1715,1_214,187
1716,1_229,81
1718,1_234,47
1742,1_239,35
1753,1_224,153
1756,1_232,99
1771,1_242,43
1792,1_245,42
1800,1_247,36
1815,1_205,351
1815,1_228,187
1816,1_223,224
1816,1_248,45
1817,1_227,196
1819,1_208,334
1821,1_215,286
1821,1_230,179
1826,1_237,134
1827,1_222,242
1828,1_235,150
1829,1_236,144
1831,1_238,131
1838,1_252,38
1904,1_261,40
1927,1_240,213
1928,1_241,207
1930,1_244,188
1934,1_246,177
1937,1_250,152
1939,1_262,68
1940,1_264,55
1958,1_269,37
1991,1_243,256
1991,1_265,99
1993,1_267,86
1994,1_268,80
2004,1_274,47
2034,1_279,42
2042,1_280,42
2046,1_281,39
2066,1_249,288
2069,1_253,262
2070,1_251,278
2070,1_256,242
2072,1_258,230
2073,1_254,259
2073,1_270,145
2074,1_257,239
2074,1_272,132
2075,1_260,218
2077,1_259,227
2080,1_255,259
2082,1_266,182
2083,1_273,133
2085,1_271,150
2085,1_275,121
2088,1_282,74
2096,1_288,39
2097,1_289,33
2117,1_291,39
2136,1_294,36
2156,1_278,171
2157,1_277,179
2158,1_285,123
2159,1_276,188
2159,1_290,88
2160,1_292,75
2161,1_283,140
2162,1_287,112
2164,1_284,136
2164,1_295,57
2170,1_298,42
2233,1_286,191
2233,1_297,112
2234,1_299,99
2234,1_305,56
2235,1_306,50
2246,1_263,368
2246,1_296,132
2247,1_293,155
2257,1_311,36
2303,1_317,39
2311,1_300,169
2313,1_301,163
2313,1_302,156
2313,1_303,149
2314,1_304,143
2314,1_307,122
2315,1_309,108
2316,1_316,59
2317,1_308,117
2317,1_318,46
2333,1_321,41
2353,1_324,39
2360,1_320,75
2362,1_313,127
2363,1_310,149
2363,1_312,135
2367,1_322,67
2370,1_323,63
2380,1_328,38
2409,1_332,38
2433,1_335,41
2443,1_314,201
2443,1_315,193
2446,1_319,168
2447,1_331,83
2455,1_339,34
2494,1_343,44
2525,1_336,125
2525,1_337,118
2526,1_327,191
2526,1_340,98
2527,1_333,149
2529,1_341,94
2541,1_350,41
2554,1_351,47
2556,1_352,42
2570,1_325,249
2571,1_326,243
2571,1_329,221
2571,1_346,100
2572,1_330,215
2573,1_334,188
2574,1_338,160
2575,1_349,83
