step,veh_id,ttime
88,left_0,88
96,down_6,90
106,up_5,102
108,up_10,92
121,right_2,118
123,right_4,115
125,left_1,120
126,left_3,116
128,right_8,115
131,left_7,116
133,left_12,111
134,right_9,116
135,left_15,107
136,right_11,113
137,down_13,114
144,up_18,112
146,down_17,115
146,up_30,95
148,down_19,112
158,right_14,130
164,left_23,123
166,right_16,133
166,left_25,120
168,right_20,130
168,left_29,117
169,right_21,125
170,left_37,103
171,right_22,122
172,left_40,98
173,down_33,116
184,up_52,91
185,down_39,113
187,down_41,110
192,down_49,107
194,down_53,96
196,down_55,93
199,up_56,96
201,up_58,93
205,up_59,92
207,up_61,89
218,down_73,89
236,left_43,157
237,left_45,153
246,right_24,192
246,left_47,157
248,right_26,189
250,right_27,186
251,right_28,182
251,left_50,157
253,right_31,179
253,left_54,152
255,right_32,175
255,left_64,139
257,right_34,172
257,left_65,134
258,right_35,168
259,left_66,131
260,right_36,165
261,left_67,127
262,right_38,162
262,left_68,123
264,right_42,159
264,left_69,120
265,right_44,154
266,left_72,117
267,right_46,151
268,left_75,114
269,left_78,110
270,right_48,149
271,left_81,102
272,right_51,146
273,left_86,99
274,right_57,143
275,right_60,139
275,left_87,96
276,left_89,92
277,right_62,136
279,right_63,133
281,right_70,130
282,right_71,125
284,right_74,120
284,left_93,95
286,right_76,114
286,left_99,92
288,right_79,111
290,right_80,108
291,right_82,104
293,right_84,101
295,right_85,98
296,left_104,97
303,up_77,166
304,down_83,155
305,up_90,143
311,left_105,107
312,down_92,148
313,right_88,110
313,left_108,104
320,right_91,112
320,left_110,106
322,right_95,109
322,left_112,103
323,left_119,99
324,right_96,106
325,right_98,102
325,left_123,93
327,right_101,98
327,left_125,90
330,right_102,93
332,left_126,90
336,right_103,94
338,right_106,91
341,left_133,90
343,right_107,90
344,left_136,86
351,left_143,86
355,right_109,93
357,right_114,88
376,up_94,206
382,left_144,112
384,down_111,177
384,left_148,109
385,up_97,210
386,down_115,172
387,up_100,207
388,down_121,168
389,up_113,177
390,down_129,149
390,up_130,148
391,down_138,137
392,up_134,144
393,down_141,134
394,up_147,135
395,down_145,131
395,up_149,131
397,down_151,128
397,up_156,125
399,down_158,125
401,right_116,125
409,left_150,127
410,right_117,129
412,right_118,126
413,left_153,122
415,left_154,119
416,right_120,124
417,left_155,116
418,right_122,121
418,left_157,112
425,up_164,141
429,down_169,136
434,down_171,136
436,down_180,125
437,up_194,93
438,down_188,108
440,down_192,97
448,up_197,99
450,up_203,95
453,down_207,92
459,down_208,93
462,down_212,91
469,down_216,93
482,left_159,169
484,right_124,182
494,left_160,176
496,left_161,171
497,right_127,190
498,left_162,168
499,right_128,186
500,left_163,164
501,right_131,183
502,left_166,159
503,right_132,180
503,left_167,155
504,right_135,175
505,left_173,148
506,right_137,172
508,right_139,167
508,left_175,146
509,left_182,142
510,right_140,164
511,left_186,139
512,right_142,161
513,left_189,136
514,right_146,157
515,left_191,133
516,right_152,154
517,right_165,150
519,right_168,147
521,right_170,144
523,right_172,141
523,left_199,136
525,right_174,138
525,left_200,133
526,right_176,134
527,left_202,130
528,right_177,131
528,left_204,126
530,right_178,128
530,left_205,123
532,right_179,123
532,left_211,120
533,right_181,115
534,left_213,116
535,right_183,111
535,left_215,112
537,right_184,108
537,left_218,109
539,right_185,105
539,left_219,106
541,right_187,102
541,left_225,103
543,right_190,99
543,left_228,100
544,left_229,96
547,up_221,161
550,up_238,135
551,down_220,156
553,down_224,153
558,left_231,104
559,left_233,100
560,right_193,111
572,right_195,118
572,left_237,108
574,right_196,114
574,left_239,105
575,right_198,110
576,left_241,102
577,right_201,107
577,left_246,98
579,right_206,104
579,left_247,95
581,right_209,99
581,left_248,92
583,right_210,96
590,left_250,95
594,right_214,102
596,right_217,93
597,left_256,93
607,left_258,90
610,right_222,101
612,right_223,97
614,right_227,94
617,right_230,89
630,down_226,225
636,left_260,110
638,up_240,218
638,left_263,105
