step,vehicle_id,departDelay,duration,routeLength,waitingTime,waitingCount,timeLoss
47.00,1_0,0.00,47.00,617.75,2.00,1,15.83
68.00,1_4,-0.57,40.00,596.93,0.00,0,9.14
83.00,1_6,-0.86,41.00,596.93,0.00,0,10.11
106.00,1_9,-0.29,42.00,615.10,0.00,0,5.06
136.00,1_12,-0.71,51.00,615.10,6.00,1,20.47
137.00,1_3,-0.43,116.00,617.75,72.00,1,84.84
138.00,1_1,-0.14,131.00,615.10,85.00,1,97.12
138.00,1_13,-0.86,46.00,617.75,1.00,1,16.22
139.00,1_2,-0.29,125.00,596.93,80.00,1,93.01
150.00,1_15,-0.14,43.00,617.75,0.00,0,7.20
182.00,1_20,-0.86,40.00,617.75,0.00,0,7.79
188.00,1_21,0.00,38.00,615.10,0.00,0,5.94
237.00,1_10,-0.43,166.00,615.10,124.00,1,136.06
238.00,1_11,-0.57,160.00,615.10,116.00,1,128.41
240.00,1_5,-0.71,205.00,596.93,156.00,1,167.09
242.00,1_17,-0.43,121.00,596.93,73.00,1,86.79
244.00,1_22,-0.14,87.00,596.93,38.00,1,53.98
244.00,1_24,-0.43,73.00,617.75,21.00,1,32.96
245.00,1_25,-0.57,67.00,617.75,17.00,1,29.39
268.00,1_32,-0.57,40.00,596.93,0.00,0,8.69
291.00,1_35,0.00,41.00,617.75,0.00,0,8.06
325.00,1_8,-0.14,268.00,615.10,222.00,1,233.34
327.00,1_7,0.00,277.00,617.75,229.00,1,239.37
327.00,1_27,-0.86,135.00,596.93,89.00,1,100.91
328.00,1_30,-0.29,114.00,596.93,69.00,1,87.34
328.00,1_31,-0.43,107.00,617.75,61.00,1,78.40
372.00,1_14,0.00,272.00,617.75,225.00,1,239.05
372.00,1_18,-0.57,244.00,615.10,198.00,1,209.45
372.00,1_19,-0.71,237.00,615.10,195.00,1,209.34
373.00,1_16,-0.29,259.00,615.10,210.00,1,222.54
373.00,1_45,-0.43,52.00,615.10,5.00,1,22.65
375.00,1_23,-0.29,211.00,596.93,162.00,1,174.40
376.00,1_28,0.00,176.00,617.75,130.00,1,146.28
377.00,1_26,-0.71,192.00,596.93,142.00,1,157.20
378.00,1_33,-0.71,143.00,596.93,96.00,1,115.50
379.00,1_34,-0.86,137.00,617.75,87.00,1,103.30
380.00,1_43,-0.14,73.00,596.93,24.00,1,42.28
382.00,1_36,-0.14,125.00,617.75,75.00,1,90.98
384.00,1_38,-0.43,113.00,617.75,63.00,1,82.46
385.00,1_42,0.00,85.00,617.75,34.00,1,54.90
389.00,1_46,-0.57,61.00,617.75,8.00,1,27.52
446.00,1_29,-0.14,239.00,615.10,193.00,1,204.60
447.00,1_37,-0.29,183.00,615.10,136.00,1,156.14
447.00,1_39,-0.57,169.00,615.10,121.00,1,132.93
447.00,1_51,-0.29,83.00,617.75,39.00,1,54.43
448.00,1_40,-0.71,163.00,615.10,116.00,1,131.84
448.00,1_41,-0.86,156.00,596.93,109.00,1,121.81
449.00,1_47,-0.71,114.00,615.10,63.00,2,78.26
449.00,1_52,-0.43,78.00,596.93,31.00,1,47.00
451.00,1_58,-0.29,37.00,615.10,0.00,0,5.23
467.00,1_60,-0.57,39.00,596.93,0.00,0,9.46
530.00,1_44,-0.29,216.00,615.10,172.00,1,185.64
530.00,1_53,-0.57,152.00,615.10,110.00,1,122.38
532.00,1_55,-0.86,140.00,617.75,93.00,1,106.58
532.00,1_57,-0.14,125.00,615.10,83.00,1,96.46
533.00,1_62,-0.86,91.00,596.93,45.00,1,59.36
534.00,1_66,-0.43,63.00,615.10,14.00,1,27.33
535.00,1_61,-0.71,100.00,617.75,54.00,1,70.55
535.00,1_68,-0.71,50.00,615.10,1.00,1,19.29
538.00,1_69,-0.86,46.00,615.10,0.00,0,14.46
539.00,1_70,0.00,39.00,615.10,0.00,0,8.05
573.00,1_75,-0.71,38.00,615.10,0.00,0,5.58
619.00,1_81,-0.57,41.00,617.75,0.00,0,7.97
634.00,1_84,0.00,34.00,615.10,0.00,0,6.20
644.00,1_54,-0.71,259.00,615.10,214.00,1,227.02
646.00,1_48,-0.86,304.00,615.10,254.00,1,267.41
647.00,1_59,-0.43,226.00,615.10,176.00,2,192.62
648.00,1_49,0.00,298.00,617.75,247.00,1,258.82
648.00,1_50,-0.14,291.00,596.93,242.00,1,254.28
648.00,1_71,-0.14,141.00,615.10,92.00,2,108.46
649.00,1_56,0.00,249.00,617.75,198.00,1,212.46
650.00,1_73,-0.43,129.00,596.93,80.00,1,97.97
650.00,1_83,-0.86,58.00,615.10,8.00,1,25.24
651.00,1_65,-0.29,187.00,615.10,137.00,1,150.59
652.00,1_74,-0.57,124.00,596.93,74.00,1,90.77
652.00,1_78,-0.14,95.00,617.75,47.00,1,61.72
654.00,1_79,-0.29,90.00,617.75,41.00,1,59.24
657.00,1_80,-0.43,86.00,617.75,36.00,1,54.18
658.00,1_87,-0.43,37.00,615.10,0.00,0,5.88
672.00,1_89,-0.71,37.00,615.10,0.00,0,5.44
704.00,1_93,-0.29,40.00,615.10,0.00,0,4.99
725.00,1_96,-0.71,40.00,617.75,0.00,0,6.93
736.00,1_86,-0.29,122.00,615.10,77.00,1,90.19
737.00,1_63,0.00,287.00,617.75,241.00,1,253.39
737.00,1_64,-0.14,280.00,615.10,233.00,1,245.61
