step,veh_id,ttime
47,1_0,47
82,1_5,47
106,1_10,35
115,1_11,37
160,1_4,132
161,1_8,104
163,1_7,113
234,1_27,42
252,1_30,38
260,1_31,39
275,1_6,233
277,1_14,177
278,1_9,214
278,1_18,150
280,1_16,166
280,1_23,116
282,1_19,147
282,1_28,82
283,1_26,98
284,1_33,49
286,1_34,44
299,1_36,42
301,1_12,216
302,1_3,281
303,1_1,296
303,1_13,211
304,1_2,290
304,1_21,154
307,1_29,100
309,1_15,202
309,1_37,45
311,1_20,169
319,1_39,41
322,1_40,37
335,1_41,43
376,1_47,41
388,1_17,267
388,1_44,74
391,1_22,234
392,1_24,221
392,1_32,164
394,1_25,216
395,1_35,145
413,1_53,35
434,1_55,42
441,1_57,34
472,1_61,37
480,1_54,95
482,1_48,140
482,1_59,61
483,1_49,133
484,1_50,127
485,1_56,85
490,1_43,183
490,1_45,169
491,1_38,220
493,1_42,193
498,1_46,170
500,1_63,50
500,1_64,43
522,1_67,44
556,1_72,42
569,1_51,205
570,1_52,199
571,1_58,157
572,1_60,144
579,1_76,37
592,1_77,42
647,1_62,205
648,1_68,163
649,1_66,178
649,1_69,157
650,1_70,150
650,1_84,50
652,1_75,117
656,1_81,78
669,1_88,41
706,1_94,35
765,1_71,258
765,1_73,244
765,1_78,208
766,1_65,302
767,1_79,203
767,1_83,175
768,1_87,147
769,1_74,241
770,1_80,199
770,1_100,56
771,1_89,136
771,1_93,107
772,1_101,51
775,1_96,90
777,1_103,42
789,1_105,39
804,1_107,40
810,1_108,39
870,1_86,256
871,1_82,286
872,1_109,94
874,1_97,182
876,1_111,84
877,1_92,220
877,1_99,170
877,1_113,70
877,1_117,42
879,1_116,51
881,1_110,96
903,1_121,39
917,1_123,39
925,1_124,40
947,1_85,340
960,1_90,318
961,1_91,311
962,1_98,262
962,1_112,162
963,1_95,285
963,1_106,206
964,1_114,150
965,1_118,123
966,1_102,238
968,1_115,147
969,1_119,119
970,1_104,228
971,1_125,79
978,1_127,71
994,1_134,37
1004,1_135,40
1009,1_136,38
1019,1_137,41
1031,1_122,160
1031,1_126,131
1031,1_129,110
1035,1_130,107
1039,1_140,39
1044,1_141,37
1050,1_128,136
1053,1_120,196
1053,1_132,111
1054,1_139,62
1055,1_133,105
1058,1_138,73
1061,1_143,40
1070,1_145,35
1084,1_146,42
1110,1_150,39
1144,1_155,37
1148,1_131,213
1151,1_142,137
1151,1_148,94
1153,1_149,89
1153,1_153,61
1171,1_158,43
1218,1_165,40
1234,1_159,99
1236,1_147,186
1236,1_156,122
1237,1_164,66
1240,1_144,212
1240,1_162,83
1292,1_176,35
1302,1_151,224
1303,1_152,218
1303,1_154,203
1305,1_157,184
1305,1_163,141
1307,1_160,165
1307,1_166,122
1308,1_161,158
1309,1_171,88
1311,1_167,119
1311,1_169,104
1313,1_170,99
1318,1_172,90
1321,1_173,86
1321,1_180,36
1326,1_174,84
1342,1_183,35
1343,1_168,143
1359,1_177,95
1360,1_178,89
1360,1_179,82
1362,1_181,70
1439,1_195,47
1440,1_196,40
1449,1_197,42
1465,1_175,215
1465,1_191,101
1466,1_184,152
1467,1_189,117
1467,1_192,96
1470,1_190,113
1473,1_199,52
1474,1_200,46
1483,1_202,41
1505,1_205,41
1508,1_206,37
1527,1_208,42
1534,1_210,34
1565,1_182,265
1565,1_193,187
1567,1_187,232
1567,1_194,182
1568,1_186,240
1568,1_204,111
1571,1_188,229
1573,1_198,159
1576,1_209,84
1578,1_211,71
1585,1_216,43
1589,1_217,39
1611,1_203,161
1613,1_185,292
1614,1_201,179
1614,1_207,136
1614,1_212,100
1616,1_218,59
1617,1_214,89
1647,1_226,33
1676,1_229,41
1696,1_213,175
1698,1_221,120
1703,1_224,103
1706,1_232,49
1770,1_242,42
1792,1_245,42
1800,1_247,36
1815,1_215,280
1818,1_219,254
1818,1_220,247
1819,1_223,227
1820,1_228,192
1821,1_227,200
1821,1_248,50
1822,1_222,237
1824,1_230,182
1824,1_235,146
1825,1_236,140
1827,1_238,127
1829,1_237,137
1838,1_252,38
1903,1_261,39
1932,1_231,282
1934,1_225,327
1934,1_233,270
1934,1_240,220
1935,1_241,214
1937,1_244,195
1940,1_246,183
1944,1_250,159
1946,1_262,75
1947,1_264,62
1957,1_269,36
1967,1_239,260
1969,1_265,77
1970,1_234,299
1970,1_243,235
1973,1_267,66
1974,1_268,60
2002,1_274,45
2035,1_279,43
2040,1_280,40
2043,1_249,265
2046,1_253,239
2047,1_251,255
2047,1_256,219
2049,1_258,207
2050,1_254,236
2050,1_270,122
2050,1_272,108
2051,1_257,216
2051,1_260,194
2055,1_259,205
2056,1_263,178
2057,1_255,236
2074,1_266,174
2075,1_273,125
2076,1_271,141
2076,1_275,112
2079,1_282,65
2096,1_288,39
2097,1_289,33
2116,1_291,38
2136,1_294,36
2164,1_277,186
2167,1_278,182
2168,1_285,133
2169,1_276,198
2170,1_283,149
2170,1_290,99
2170,1_292,85
2172,1_287,122
2173,1_284,145
2174,1_295,67
2174,1_298,46
2211,1_281,204
2213,1_297,92
2216,1_286,174
2216,1_305,38
2217,1_299,82
2221,1_306,36
2232,1_293,140
2233,1_296,119
2257,1_311,36
2302,1_317,38
2309,1_300,167
2311,1_301,161
2311,1_302,154
2312,1_303,148
2312,1_304,141
2313,1_307,121
2313,1_309,106
2314,1_316,57
2315,1_308,115
2315,1_318,44
2321,1_320,36
2324,1_312,96
2324,1_313,89
2325,1_310,111
2345,1_322,45
2354,1_323,47
2363,1_315,113
2364,1_314,122
2365,1_319,87
2383,1_327,48
2421,1_333,43
2426,1_325,105
2427,1_321,135
2427,1_324,113
2429,1_329,79
2429,1_330,72
2430,1_326,102
2431,1_334,46
2458,1_338,44
2485,1_328,143
2486,1_332,115
2486,1_335,94
2488,1_342,46
2495,1_344,38
2507,1_345,43
2519,1_348,34
2567,1_354,39
2590,1_339,169
2592,1_331,228
2596,1_343,146
2596,1_358,39
2597,1_357,47
2606,1_336,206
2608,1_337,201
2608,1_340,180
2611,1_350,111
