step,vehicle_id,departDelay,duration,routeLength,waitingTime,waitingCount,timeLoss
47.00,1_0,0.00,47.00,617.75,2.00,1,15.83
68.00,1_4,-0.57,40.00,596.93,0.00,0,9.14
83.00,1_6,-0.86,41.00,596.93,0.00,0,10.11
106.00,1_9,-0.29,42.00,615.10,0.00,0,5.06
142.00,1_14,0.00,42.00,617.75,0.00,0,8.17
156.00,1_16,-0.29,42.00,615.10,0.00,0,5.11
160.00,1_3,-0.43,139.00,617.75,96.00,1,108.65
160.00,1_12,-0.71,75.00,615.10,30.00,1,44.60
162.00,1_1,-0.14,155.00,615.10,109.00,1,121.15
162.00,1_13,-0.86,70.00,617.75,25.00,1,40.17
163.00,1_2,-0.29,149.00,596.93,104.00,1,117.58
168.00,1_15,-0.14,61.00,617.75,11.00,1,25.31
182.00,1_20,-0.86,40.00,617.75,0.00,0,7.41
187.00,1_21,0.00,37.00,615.10,0.00,0,5.07
247.00,1_29,-0.14,40.00,615.10,0.00,0,5.52
276.00,1_10,-0.43,205.00,615.10,163.00,1,175.22
277.00,1_11,-0.57,199.00,615.10,155.00,1,167.30
280.00,1_5,-0.71,245.00,596.93,195.00,1,206.87
280.00,1_17,-0.43,159.00,596.93,112.00,1,125.62
282.00,1_22,-0.14,125.00,596.93,78.00,1,92.12
283.00,1_24,-0.43,112.00,617.75,60.00,1,71.36
284.00,1_25,-0.57,106.00,617.75,56.00,1,67.91
284.00,1_32,-0.57,56.00,596.93,9.00,1,24.57
291.00,1_35,0.00,41.00,617.75,0.00,0,7.90
337.00,1_8,-0.14,280.00,615.10,234.00,1,246.07
339.00,1_7,0.00,289.00,617.75,241.00,1,251.51
339.00,1_27,-0.86,147.00,596.93,101.00,1,113.49
340.00,1_30,-0.29,126.00,596.93,81.00,1,99.23
340.00,1_31,-0.43,119.00,617.75,73.00,1,90.35
385.00,1_19,-0.71,250.00,615.10,209.00,1,221.78
386.00,1_28,0.00,186.00,617.75,141.00,1,156.40
387.00,1_45,-0.43,66.00,615.10,20.00,1,36.31
388.00,1_18,-0.57,260.00,615.10,212.00,1,225.28
390.00,1_23,-0.29,226.00,596.93,178.00,1,189.90
390.00,1_34,-0.86,148.00,617.75,100.00,1,115.01
392.00,1_26,-0.71,207.00,596.93,158.00,1,171.75
393.00,1_33,-0.71,158.00,596.93,110.00,1,131.24
393.00,1_36,-0.14,136.00,617.75,86.00,1,101.78
395.00,1_38,-0.43,124.00,617.75,75.00,1,93.38
395.00,1_43,-0.14,88.00,596.93,40.00,1,57.18
397.00,1_42,0.00,97.00,617.75,48.00,1,66.40
400.00,1_46,-0.57,72.00,617.75,21.00,1,38.10
476.00,1_37,-0.29,212.00,615.10,170.00,1,185.01
478.00,1_40,-0.71,193.00,615.10,148.00,1,161.55
480.00,1_39,-0.57,202.00,615.10,153.00,1,166.56
480.00,1_41,-0.86,188.00,596.93,142.00,1,154.81
481.00,1_58,-0.29,67.00,615.10,18.00,1,35.43
482.00,1_47,-0.71,147.00,615.10,99.00,1,111.05
482.00,1_51,-0.29,118.00,617.75,72.00,1,89.02
482.00,1_52,-0.43,111.00,596.93,65.00,1,79.73
484.00,1_60,-0.57,56.00,596.93,10.00,1,25.99
572.00,1_53,-0.57,194.00,615.10,152.00,1,164.88
573.00,1_44,-0.29,259.00,615.10,215.00,1,228.01
574.00,1_55,-0.86,182.00,617.75,135.00,1,148.24
574.00,1_57,-0.14,167.00,615.10,123.00,1,138.55
575.00,1_62,-0.86,133.00,596.93,88.00,1,101.13
577.00,1_61,-0.71,142.00,617.75,96.00,1,112.63
577.00,1_66,-0.43,106.00,615.10,55.00,1,70.34
577.00,1_70,0.00,77.00,615.10,24.00,1,46.06
578.00,1_68,-0.71,93.00,615.10,41.00,1,62.45
580.00,1_69,-0.86,88.00,615.10,41.00,1,56.46
581.00,1_75,-0.71,46.00,615.10,0.00,0,13.12
607.00,1_54,-0.71,222.00,615.10,178.00,1,190.46
610.00,1_59,-0.43,189.00,615.10,142.00,2,156.10
611.00,1_48,-0.86,269.00,615.10,219.00,1,231.99
612.00,1_49,0.00,262.00,617.75,211.00,1,222.62
612.00,1_71,-0.14,105.00,615.10,54.00,1,71.84
613.00,1_50,-0.14,256.00,596.93,204.00,1,218.01
613.00,1_56,0.00,213.00,617.75,163.00,1,176.22
613.00,1_65,-0.29,149.00,615.10,101.00,1,113.02
614.00,1_73,-0.43,93.00,596.93,45.00,1,63.08
615.00,1_78,-0.14,58.00,617.75,10.00,1,24.80
616.00,1_74,-0.57,88.00,596.93,38.00,1,54.84
617.00,1_79,-0.29,53.00,617.75,4.00,1,22.50
620.00,1_80,-0.43,49.00,617.75,0.00,0,16.78
631.00,1_83,-0.86,39.00,615.10,0.00,0,5.48
653.00,1_63,0.00,203.00,617.75,156.00,1,169.23
653.00,1_64,-0.14,196.00,615.10,149.00,1,161.42
653.00,1_86,-0.29,39.00,615.10,0.00,0,6.47
655.00,1_72,-0.29,141.00,596.93,94.00,1,106.71
656.00,1_67,-0.57,178.00,617.75,129.00,1,141.83
658.00,1_82,-0.71,73.00,617.75,26.00,1,40.03
669.00,1_76,-0.86,127.00,615.10,82.00,1,95.48
670.00,1_77,0.00,120.00,617.75,73.00,1,86.46
670.00,1_85,-0.14,63.00,615.10,16.00,1,30.15
