step,vehicle_id,departDelay,duration,routeLength,waitingTime,waitingCount,timeLoss
47.00,1_0,0.00,47.00,617.75,2.00,1,15.83
82.00,1_5,-0.71,47.00,596.93,0.00,0,8.14
99.00,1_8,-0.14,42.00,615.10,0.00,0,7.44
100.00,1_4,-0.57,72.00,596.93,28.00,1,40.85
103.00,1_7,0.00,53.00,617.75,5.00,1,15.28
218.00,1_6,-0.86,176.00,596.93,131.00,1,145.07
220.00,1_14,0.00,120.00,617.75,73.00,1,86.49
221.00,1_18,-0.57,93.00,615.10,44.00,2,58.98
222.00,1_9,-0.29,158.00,615.10,108.00,1,120.30
223.00,1_16,-0.29,109.00,615.10,59.00,1,72.62
223.00,1_23,-0.29,59.00,596.93,11.00,1,22.65
225.00,1_19,-0.71,90.00,615.10,43.00,1,61.87
229.00,1_12,-0.71,144.00,615.10,99.00,1,113.50
230.00,1_3,-0.43,209.00,617.75,165.00,1,178.01
231.00,1_1,-0.14,224.00,615.10,178.00,1,189.67
231.00,1_13,-0.86,139.00,617.75,94.00,1,109.74
232.00,1_2,-0.29,218.00,596.93,173.00,1,185.77
232.00,1_21,0.00,82.00,615.10,33.00,1,50.19
237.00,1_15,-0.14,130.00,617.75,80.00,1,93.92
238.00,1_20,-0.86,96.00,617.75,47.00,1,63.53
247.00,1_29,-0.14,40.00,615.10,0.00,0,5.64
303.00,1_11,-0.57,225.00,615.10,182.00,1,193.85
304.00,1_10,-0.43,233.00,615.10,188.00,1,203.32
307.00,1_17,-0.43,186.00,596.93,140.00,1,151.72
308.00,1_24,-0.43,137.00,617.75,85.00,1,97.03
309.00,1_22,-0.14,152.00,596.93,105.00,1,119.39
310.00,1_25,-0.57,132.00,617.75,81.00,1,93.67
311.00,1_35,0.00,61.00,617.75,13.00,1,28.21
312.00,1_32,-0.57,84.00,596.93,34.00,1,51.99
350.00,1_44,-0.29,36.00,615.10,0.00,0,5.20
410.00,1_31,-0.43,189.00,617.75,146.00,1,159.78
411.00,1_27,-0.86,219.00,596.93,173.00,1,185.19
412.00,1_30,-0.29,198.00,596.93,155.00,1,171.31
413.00,1_48,-0.86,71.00,615.10,22.00,1,34.58
417.00,1_49,0.00,67.00,617.75,15.00,1,27.46
417.00,1_50,-0.14,60.00,596.93,10.00,1,23.30
423.00,1_54,-0.71,38.00,615.10,0.00,0,5.54
444.00,1_56,0.00,44.00,617.75,0.00,0,7.37
459.00,1_59,-0.43,38.00,615.10,0.00,0,4.87
505.00,1_65,-0.29,41.00,615.10,0.00,0,4.79
529.00,1_28,0.00,329.00,617.75,287.00,1,300.07
529.00,1_45,-0.43,208.00,615.10,166.00,1,178.63
530.00,1_26,-0.71,345.00,596.93,298.00,1,310.38
532.00,1_33,-0.71,297.00,596.93,252.00,1,269.41
533.00,1_64,-0.14,76.00,615.10,27.00,1,41.83
534.00,1_34,-0.86,292.00,617.75,245.00,1,258.54
534.00,1_43,-0.14,227.00,596.93,182.00,1,195.91
536.00,1_36,-0.14,279.00,617.75,231.00,1,245.06
538.00,1_38,-0.43,267.00,617.75,218.00,1,236.75
540.00,1_42,0.00,240.00,617.75,193.00,1,209.27
544.00,1_46,-0.57,216.00,617.75,163.00,1,182.50
546.00,1_63,0.00,96.00,617.75,45.00,1,61.95
550.00,1_67,-0.57,72.00,617.75,16.00,1,36.04
556.00,1_72,-0.29,42.00,596.93,0.00,0,8.36
604.00,1_37,-0.29,340.00,615.10,295.00,1,312.75
604.00,1_40,-0.71,319.00,615.10,273.00,1,287.43
606.00,1_39,-0.57,328.00,615.10,280.00,1,292.36
606.00,1_41,-0.86,314.00,596.93,267.00,1,280.56
607.00,1_58,-0.29,193.00,615.10,145.00,1,162.07
608.00,1_47,-0.71,273.00,615.10,226.00,1,237.24
608.00,1_51,-0.29,244.00,617.75,199.00,1,215.36
608.00,1_52,-0.43,237.00,596.93,191.00,1,205.00
609.00,1_60,-0.57,181.00,596.93,137.00,1,152.05
609.00,1_76,-0.86,67.00,615.10,18.00,2,36.12
612.00,1_77,0.00,62.00,617.75,13.00,1,28.23
645.00,1_85,-0.14,38.00,615.10,0.00,0,5.27
678.00,1_90,-0.86,36.00,615.10,0.00,0,4.83
691.00,1_91,0.00,41.00,615.10,0.00,0,4.79
706.00,1_57,-0.14,299.00,615.10,257.00,1,271.15
707.00,1_53,-0.57,329.00,615.10,285.00,1,299.38
709.00,1_55,-0.86,317.00,617.75,271.00,1,284.08
709.00,1_62,-0.86,267.00,596.93,221.00,1,235.52
711.00,1_61,-0.71,276.00,617.75,231.00,1,246.10
711.00,1_66,-0.43,240.00,615.10,188.00,1,204.70
712.00,1_68,-0.71,227.00,615.10,183.00,1,196.46
712.00,1_75,-0.71,177.00,615.10,123.00,1,144.72
713.00,1_69,-0.86,221.00,615.10,171.00,2,189.18
714.00,1_70,0.00,214.00,615.10,166.00,1,182.71
714.00,1_84,0.00,114.00,615.10,64.00,1,86.05
716.00,1_94,-0.43,45.00,615.10,0.00,0,15.58
719.00,1_81,-0.57,141.00,617.75,90.00,1,107.70
721.00,1_88,-0.57,93.00,617.75,40.00,1,59.51
744.00,1_71,-0.14,237.00,615.10,190.00,1,204.03
744.00,1_73,-0.43,223.00,596.93,178.00,1,192.41
744.00,1_78,-0.14,187.00,617.75,141.00,1,154.00
744.00,1_83,-0.86,152.00,615.10,106.00,1,118.34
745.00,1_87,-0.43,124.00,615.10,78.00,1,93.21
746.00,1_79,-0.29,182.00,617.75,137.00,1,150.91
747.00,1_89,-0.71,112.00,615.10,63.00,1,80.23
748.00,1_74,-0.57,220.00,596.93,174.00,1,186.76
748.00,1_80,-0.43,177.00,617.75,131.00,1,144.75
751.00,1_93,-0.29,87.00,615.10,38.00,1,52.48
