step,veh_id,ttime
47,1_1,40
55,1_2,41
62,1_0,62
82,1_5,47
97,1_8,40
98,1_4,70
101,1_7,51
133,1_6,91
137,1_9,73
142,1_14,42
156,1_16,42
169,1_12,84
170,1_3,149
171,1_13,79
176,1_15,69
182,1_20,40
187,1_21,37
205,1_11,127
206,1_10,135
209,1_17,88
211,1_22,54
218,1_24,47
223,1_25,45
242,1_27,50
252,1_30,38
260,1_31,39
276,1_19,141
277,1_28,77
279,1_18,151
282,1_23,118
284,1_34,42
285,1_26,100
286,1_33,51
298,1_36,41
312,1_37,48
316,1_29,109
318,1_39,40
322,1_40,37
334,1_41,42
349,1_32,121
350,1_35,100
350,1_44,36
385,1_48,43
397,1_49,47
402,1_50,45
421,1_38,150
421,1_43,114
421,1_45,100
423,1_42,123
428,1_46,100
457,1_51,93
457,1_58,43
460,1_47,125
460,1_52,89
468,1_60,40
492,1_53,114
493,1_57,86
494,1_55,102
495,1_62,53
496,1_61,61
512,1_66,41
522,1_68,37
530,1_54,145
531,1_59,110
533,1_56,133
534,1_65,70
545,1_71,38
567,1_63,117
567,1_64,110
569,1_72,55
571,1_67,93
602,1_76,60
603,1_77,53
638,1_70,138
638,1_75,103
639,1_69,147
640,1_84,40
641,1_81,63
669,1_88,41
672,1_73,151
674,1_83,82
675,1_78,118
676,1_74,148
676,1_79,112
676,1_87,55
679,1_89,44
680,1_80,109
704,1_93,40
710,1_82,125
710,1_86,96
717,1_92,60
736,1_97,44
747,1_85,140
747,1_91,97
747,1_98,47
748,1_95,70
749,1_90,107
767,1_102,39
781,1_94,110
817,1_100,103
819,1_96,134
819,1_101,98
820,1_103,85
822,1_105,72
825,1_107,61
827,1_108,56
853,1_99,146
856,1_109,78
856,1_111,64
858,1_110,73
858,1_113,51
861,1_116,33
876,1_117,41
889,1_114,75
890,1_106,133
891,1_112,91
892,1_104,150
892,1_118,50
896,1_115,75
898,1_119,48
926,1_122,55
936,1_126,36
961,1_128,47
964,1_120,107
983,1_132,41
989,1_133,39
997,1_121,133
997,1_123,119
998,1_131,63
999,1_124,114
1032,1_125,140
1033,1_134,76
1040,1_127,133
1042,1_135,78
1042,1_136,71
1044,1_137,66
1070,1_129,149
1074,1_130,146
1075,1_140,75
1077,1_141,70
1105,1_138,120
1105,1_145,70
1107,1_139,115
1109,1_143,88
1110,1_146,68
1110,1_150,39
1142,1_148,85
1143,1_149,79
1143,1_155,36
1144,1_142,130
1146,1_153,54
1172,1_158,44
1176,1_159,41
1178,1_147,128
1178,1_156,64
1183,1_144,155
1198,1_162,41
1213,1_151,135
1213,1_152,128
1214,1_154,114
1217,1_157,96
1218,1_160,76
1218,1_163,54
1219,1_161,69
1225,1_166,40
1233,1_167,41
1273,1_173,38
1286,1_168,86
1287,1_165,109
1320,1_179,42
1322,1_164,151
1322,1_176,65
1324,1_177,60
1325,1_178,54
1332,1_181,40
1358,1_169,151
1359,1_170,145
1359,1_171,138
1359,1_184,45
1364,1_172,136
1367,1_175,117
1393,1_180,108
1394,1_174,152
1394,1_182,94
1396,1_186,68
1397,1_187,62
1400,1_188,58
1413,1_193,35
1425,1_194,40
1429,1_183,122
1434,1_185,113
1465,1_196,65
1468,1_197,61
1470,1_195,78
1503,1_189,153
1503,1_191,139
1503,1_192,132
1506,1_190,149
1508,1_202,66
1508,1_206,37
1509,1_199,88
1511,1_200,83
1513,1_205,49
1526,1_208,41
1537,1_204,80
1538,1_198,124
1542,1_209,50
1548,1_211,41
1573,1_203,123
1574,1_207,96
1576,1_201,141
1576,1_212,62
1579,1_214,51
1594,1_218,37
1608,1_213,87
1615,1_221,37
1640,1_224,40
1647,1_215,112
1647,1_219,83
1647,1_220,76
1648,1_210,148
1650,1_223,58
1654,1_222,69
1661,1_227,40
1662,1_228,34
1680,1_217,130
1682,1_225,75
1683,1_216,141
1689,1_231,39
1703,1_233,39
1719,1_234,48
1720,1_226,106
1720,1_229,85
1741,1_239,34
1753,1_232,96
1770,1_242,42
1790,1_235,112
1791,1_230,149
1792,1_236,107
1793,1_238,93
1795,1_237,103
1805,1_248,34
1827,1_240,113
1828,1_241,107
1830,1_244,88
1833,1_246,76
1837,1_250,52
1861,1_243,126
1898,1_245,148
1898,1_249,120
1899,1_247,135
1900,1_251,108
1901,1_253,94
1904,1_256,76
1905,1_254,91
1905,1_258,63
1905,1_260,48
1906,1_257,71
1911,1_259,61
1913,1_255,92
1920,1_263,42
1933,1_261,69
1934,1_252,134
1938,1_266,38
1969,1_262,98
1971,1_264,86
1972,1_269,51
2007,1_265,115
2008,1_267,101
2009,1_268,95
2011,1_274,54
2034,1_279,42
2041,1_272,99
2043,1_270,115
2079,1_273,129
2080,1_271,145
2080,1_275,116
2084,1_282,70
2096,1_288,39
2097,1_289,33
2112,1_277,134
2115,1_278,130
2116,1_285,81
2117,1_276,146
2118,1_283,97
2119,1_287,69
2120,1_290,49
2121,1_284,93
2126,1_292,41
2148,1_281,141
2151,1_280,151
2153,1_286,111
2159,1_297,38
2174,1_299,39
2185,1_296,71
2186,1_293,94
2221,1_294,121
2222,1_291,144
2223,1_300,81
2223,1_301,73
2224,1_303,60
2225,1_302,68
2228,1_304,57
2230,1_307,38
2241,1_308,41
2243,1_309,36
2258,1_298,130
2258,1_310,44
2260,1_295,153
2266,1_312,38
2274,1_313,39
2293,1_314,51
2294,1_306,109
2294,1_315,44
2296,1_305,118
2315,1_319,37
2329,1_311,108
2330,1_317,66
2364,1_318,93
2365,1_316,108
2368,1_321,76
2369,1_325,48
2370,1_324,56
2373,1_326,45
2391,1_329,41
2402,1_320,117
2402,1_328,60
2405,1_322,105
2407,1_323,100
2409,1_332,38
2433,1_335,41
2439,1_331,75
2454,1_339,33
2473,1_336,73
2474,1_337,67
2475,1_327,140
2475,1_340,47
2476,1_333,98
2479,1_341,44
2508,1_334,123
2508,1_346,37
2510,1_330,153
2514,1_338,100
2522,1_347,44
2532,1_349,40
2545,1_348,60
2546,1_344,89
2547,1_342,105
2549,1_345,85
2567,1_354,39
2583,1_343,133
2592,1_357,42
2596,1_358,39
2617,1_350,117
2619,1_356,77
2622,1_351,115
2623,1_352,109
2624,1_361,46
2638,1_364,38
2645,1_365,38
2653,1_353,132
2654,1_355,119
2655,1_360,84
2659,1_363,67
2662,1_368,34
2675,1_369,40
2681,1_370,39
2688,1_362,103
2692,1_367,71
2693,1_359,129
2725,1_366,111
2730,1_371,80
2731,1_372,74
2740,1_378,40
2760,1_376,75
2760,1_381,39
2764,1_373,100
2766,1_374,95
2767,1_379,60
2777,1_384,35
2790,1_385,40
2795,1_386,38
2802,1_375,124
2804,1_382,76
2830,1_391,38
2834,1_377,142
2837,1_380,123
2838,1_389,60
2842,1_392,42
2842,1_393,35
2868,1_394,54
2869,1_383,134
2873,1_397,38
2880,1_398,38
2905,1_388,134
2906,1_390,121
2908,1_387,144
2940,1_395,119
2941,1_403,63
2943,1_396,115
2946,1_406,46
2978,1_399,128
2979,1_400,122
2980,1_408,66
2982,1_405,90
2999,1_413,49
3005,1_416,34
3013,1_402,142
3013,1_415,49
3014,1_401,150
3014,1_404,129
3018,1_411,83
3028,1_418,43
3042,1_420,42
3049,1_410,121
3051,1_409,130
3052,1_407,145
3052,1_414,95
3053,1_412,111
3054,1_417,76
3058,1_422,44
3061,1_423,40
3084,1_421,77
3086,1_424,58
3096,1_429,32
3122,1_419,130
3125,1_428,68
3131,1_433,39
3147,1_435,40
3160,1_425,125
3192,1_427,142
3194,1_426,152
3194,1_430,123
3196,1_432,111
3201,1_439,66
3205,1_440,63
3206,1_443,42
3230,1_445,52
3232,1_431,154
3234,1_436,120
3236,1_434,136
3236,1_438,108
3264,1_442,107
3265,1_447,73
3266,1_437,145
3266,1_446,81
3268,1_449,61
3270,1_441,120
3270,1_448,70
3273,1_444,102
3275,1_451,54
3292,1_456,35
3323,1_460,38
3338,1_450,124
3339,1_453,104
3339,1_462,39
3342,1_455,92
3342,1_458,71
3374,1_452,146
3374,1_457,110
3378,1_454,136
3405,1_471,41
3409,1_463,102
3409,1_468,67
3413,1_459,135
3414,1_461,122
3414,1_466,86
3415,1_467,80
3417,1_470,60
3418,1_469,68
3443,1_464,129
3445,1_477,38
3446,1_465,125
3450,1_473,72
3452,1_476,52
3482,1_472,111
3485,1_482,43
3509,1_486,38
3517,1_485,53
3518,1_474,133
3519,1_475,127
3519,1_480,91
3522,1_481,87
3524,1_478,110
3525,1_479,104
3527,1_488,42
3539,1_490,39
3554,1_484,97
3555,1_483,105
3561,1_494,33
3590,1_487,112
3593,1_497,43
3595,1_495,60
3601,1_499,37
3627,1_489,135
3627,1_501,49
3629,1_491,122
3630,1_492,116
3633,1_496,91
3640,2_1,37
3653,2_4,39
3661,1_493,140
3662,1_502,77
3669,2_3,59
3697,1_498,140
3697,1_500,126
3698,2_10,63
3701,1_503,109
3703,2_0,103
3708,2_13,62
3733,2_2,126
3733,2_5,116
3733,2_8,105
3735,2_16,78
3736,2_9,104
3737,2_12,95
