step,tl_id,lane_idqueue_length
145,0,1i_0,0
146,0,4i_0,5
146,0,3i_0,2
146,0,2i_0,0
146,0,1i_0,0
147,0,4i_0,6
147,0,3i_0,2
147,0,2i_0,0
147,0,1i_0,0
148,0,4i_0,6
148,0,3i_0,3
148,0,2i_0,0
148,0,1i_0,0
149,0,4i_0,6
149,0,3i_0,3
149,0,2i_0,0
149,0,1i_0,0
150,0,4i_0,6
150,0,3i_0,3
150,0,2i_0,0
150,0,1i_0,0
151,0,4i_0,6
151,0,3i_0,3
151,0,2i_0,0
151,0,1i_0,0
152,0,4i_0,6
152,0,3i_0,3
152,0,2i_0,0
152,0,1i_0,0
153,0,4i_0,6
153,0,3i_0,4
153,0,2i_0,0
153,0,1i_0,0
154,0,4i_0,6
154,0,3i_0,4
154,0,2i_0,0
154,0,1i_0,1
155,0,4i_0,6
155,0,3i_0,4
155,0,2i_0,0
155,0,1i_0,0
156,0,4i_0,6
156,0,3i_0,4
156,0,2i_0,0
156,0,1i_0,0
157,0,4i_0,6
157,0,3i_0,4
157,0,2i_0,0
157,0,1i_0,0
158,0,4i_0,6
158,0,3i_0,4
158,0,2i_0,0
158,0,1i_0,0
159,0,4i_0,6
159,0,3i_0,4
159,0,2i_0,0
159,0,1i_0,0
160,0,4i_0,6
160,0,3i_0,5
160,0,2i_0,0
160,0,1i_0,0
161,0,4i_0,6
161,0,3i_0,5
161,0,2i_0,0
161,0,1i_0,0
162,0,4i_0,6
162,0,3i_0,5
162,0,2i_0,0
162,0,1i_0,0
163,0,4i_0,6
163,0,3i_0,5
163,0,2i_0,0
163,0,1i_0,0
164,0,4i_0,6
164,0,3i_0,5
164,0,2i_0,1
164,0,1i_0,0
165,0,4i_0,6
165,0,3i_0,6
165,0,2i_0,0
165,0,1i_0,0
166,0,4i_0,6
166,0,3i_0,6
166,0,2i_0,0
166,0,1i_0,0
167,0,4i_0,6
167,0,3i_0,6
167,0,2i_0,0
167,0,1i_0,0
168,0,4i_0,6
168,0,3i_0,6
168,0,2i_0,0
168,0,1i_0,0
169,0,4i_0,6
169,0,3i_0,6
169,0,2i_0,0
169,0,1i_0,0
170,0,4i_0,6
170,0,3i_0,6
170,0,2i_0,0
170,0,1i_0,0
171,0,4i_0,6
171,0,3i_0,6
171,0,2i_0,0
171,0,1i_0,0
172,0,4i_0,7
172,0,3i_0,6
172,0,2i_0,0
172,0,1i_0,0
173,0,4i_0,7
173,0,3i_0,6
173,0,2i_0,0
173,0,1i_0,0
174,0,4i_0,7
174,0,3i_0,6
174,0,2i_0,0
174,0,1i_0,0
175,0,4i_0,7
175,0,3i_0,6
175,0,2i_0,0
175,0,1i_0,0
176,0,4i_0,7
176,0,3i_0,6
176,0,2i_0,0
176,0,1i_0,0
177,0,4i_0,7
177,0,3i_0,6
177,0,2i_0,0
177,0,1i_0,0
178,0,4i_0,7
178,0,3i_0,7
178,0,2i_0,0
178,0,1i_0,0
179,0,4i_0,7
179,0,3i_0,7
179,0,2i_0,0
179,0,1i_0,0
180,0,4i_0,7
180,0,3i_0,7
180,0,2i_0,0
180,0,1i_0,0
181,0,4i_0,7
181,0,3i_0,7
181,0,2i_0,0
181,0,1i_0,0
182,0,4i_0,7
182,0,3i_0,7
182,0,2i_0,0
182,0,1i_0,0
183,0,4i_0,7
183,0,3i_0,7
183,0,2i_0,0
183,0,1i_0,0
184,0,4i_0,7
184,0,3i_0,7
184,0,2i_0,0
184,0,1i_0,0
185,0,4i_0,7
185,0,3i_0,7
185,0,2i_0,0
185,0,1i_0,0
186,0,4i_0,7
186,0,3i_0,7
186,0,2i_0,0
186,0,1i_0,0
187,0,4i_0,7
187,0,3i_0,7
187,0,2i_0,0
187,0,1i_0,0
188,0,4i_0,7
188,0,3i_0,7
188,0,2i_0,0
188,0,1i_0,0
189,0,4i_0,7
189,0,3i_0,7
189,0,2i_0,0
189,0,1i_0,0
190,0,4i_0,7
190,0,3i_0,7
190,0,2i_0,0
190,0,1i_0,0
191,0,4i_0,7
191,0,3i_0,6
191,0,2i_0,0
191,0,1i_0,0
192,0,4i_0,6
192,0,3i_0,6
192,0,2i_0,0
192,0,1i_0,0
193,0,4i_0,7
193,0,3i_0,6
193,0,2i_0,0
193,0,1i_0,0
194,0,4i_0,7
194,0,3i_0,6
194,0,2i_0,1
194,0,1i_0,0
195,0,4i_0,7
195,0,3i_0,5
195,0,2i_0,1
195,0,1i_0,0
196,0,4i_0,6
196,0,3i_0,5
196,0,2i_0,1
196,0,1i_0,0
197,0,4i_0,5
197,0,3i_0,4
197,0,2i_0,1
197,0,1i_0,1
198,0,4i_0,4
198,0,3i_0,3
198,0,2i_0,1
198,0,1i_0,1
199,0,4i_0,4
199,0,3i_0,2
199,0,2i_0,1
199,0,1i_0,1
200,0,4i_0,3
200,0,3i_0,2
200,0,2i_0,1
200,0,1i_0,1
201,0,4i_0,2
201,0,3i_0,1
201,0,2i_0,1
201,0,1i_0,1
202,0,4i_0,1
202,0,3i_0,0
202,0,2i_0,1
202,0,1i_0,2
203,0,4i_0,1
203,0,3i_0,0
203,0,2i_0,1
203,0,1i_0,2
204,0,4i_0,0
204,0,3i_0,0
204,0,2i_0,1
204,0,1i_0,2
205,0,4i_0,0
205,0,3i_0,0
205,0,2i_0,1
205,0,1i_0,2
206,0,4i_0,0
206,0,3i_0,0
206,0,2i_0,1
206,0,1i_0,2
207,0,4i_0,0
207,0,3i_0,0
207,0,2i_0,2
207,0,1i_0,2
208,0,4i_0,0
208,0,3i_0,0
208,0,2i_0,2
208,0,1i_0,2
209,0,4i_0,0
209,0,3i_0,0
209,0,2i_0,2
209,0,1i_0,2
210,0,4i_0,0
210,0,3i_0,0
210,0,2i_0,2
210,0,1i_0,2
211,0,4i_0,0
211,0,3i_0,0
211,0,2i_0,2
211,0,1i_0,2
212,0,4i_0,0
212,0,3i_0,0
212,0,2i_0,2
212,0,1i_0,2
213,0,4i_0,0
213,0,3i_0,0
213,0,2i_0,2
213,0,1i_0,2
214,0,4i_0,0
214,0,3i_0,0
214,0,2i_0,2
214,0,1i_0,3
215,0,4i_0,0
215,0,3i_0,0
215,0,2i_0,2
215,0,1i_0,3
216,0,4i_0,0
216,0,3i_0,0
216,0,2i_0,2
216,0,1i_0,3
217,0,4i_0,0
217,0,3i_0,0
217,0,2i_0,2
217,0,1i_0,3
218,0,4i_0,0
218,0,3i_0,0
218,0,2i_0,2
218,0,1i_0,3
219,0,4i_0,0
219,0,3i_0,0
219,0,2i_0,2
219,0,1i_0,4
220,0,4i_0,0
220,0,3i_0,0
220,0,2i_0,2
220,0,1i_0,4
221,0,4i_0,0
221,0,3i_0,0
221,0,2i_0,2
221,0,1i_0,4
222,0,4i_0,0
222,0,3i_0,0
222,0,2i_0,2
222,0,1i_0,4
223,0,4i_0,0
223,0,3i_0,0
223,0,2i_0,2
223,0,1i_0,4
224,0,4i_0,0
224,0,3i_0,0
224,0,2i_0,2
224,0,1i_0,5
225,0,4i_0,0
225,0,3i_0,0
225,0,2i_0,2
225,0,1i_0,5
226,0,4i_0,0
226,0,3i_0,0
226,0,2i_0,2
226,0,1i_0,5
227,0,4i_0,0
227,0,3i_0,0
227,0,2i_0,2
227,0,1i_0,5
228,0,4i_0,0
228,0,3i_0,0
228,0,2i_0,2
228,0,1i_0,6
229,0,4i_0,0
229,0,3i_0,0
229,0,2i_0,2
229,0,1i_0,6
230,0,4i_0,0
230,0,3i_0,0
230,0,2i_0,2
230,0,1i_0,6
231,0,4i_0,0
231,0,3i_0,0
231,0,2i_0,2
231,0,1i_0,6
232,0,4i_0,0
232,0,3i_0,0
232,0,2i_0,2
232,0,1i_0,6
233,0,4i_0,0
233,0,3i_0,0
233,0,2i_0,2
233,0,1i_0,7
234,0,4i_0,0
234,0,3i_0,0
234,0,2i_0,2
234,0,1i_0,7
235,0,4i_0,0
235,0,3i_0,0
235,0,2i_0,2
235,0,1i_0,7
236,0,4i_0,0
236,0,3i_0,0
236,0,2i_0,2
236,0,1i_0,7
237,0,4i_0,0
237,0,3i_0,0
237,0,2i_0,2
237,0,1i_0,7
238,0,4i_0,0
238,0,3i_0,0
238,0,2i_0,2
238,0,1i_0,7
239,0,4i_0,0
239,0,3i_0,0
239,0,2i_0,2
239,0,1i_0,7
240,0,4i_0,0
240,0,3i_0,0
240,0,2i_0,2
240,0,1i_0,7
241,0,4i_0,0
241,0,3i_0,0
241,0,2i_0,2
241,0,1i_0,7
242,0,4i_0,0
242,0,3i_0,0
242,0,2i_0,2
242,0,1i_0,7
243,0,4i_0,0
243,0,3i_0,0
243,0,2i_0,2
243,0,1i_0,7
244,0,4i_0,0
244,0,3i_0,0
244,0,2i_0,2
244,0,1i_0,7
245,0,4i_0,0
245,0,3i_0,0
245,0,2i_0,2
245,0,1i_0,7
246,0,4i_0,0
246,0,3i_0,0
246,0,2i_0,2
246,0,1i_0,7
247,0,4i_0,0
247,0,3i_0,0
247,0,2i_0,2
247,0,1i_0,7
248,0,4i_0,0
248,0,3i_0,0
248,0,2i_0,2
248,0,1i_0,7
249,0,4i_0,0
249,0,3i_0,0
249,0,2i_0,3
249,0,1i_0,7
250,0,4i_0,0
250,0,3i_0,0
250,0,2i_0,3
250,0,1i_0,7
251,0,4i_0,0
251,0,3i_0,0
251,0,2i_0,3
251,0,1i_0,7
252,0,4i_0,0
252,0,3i_0,0
252,0,2i_0,3
252,0,1i_0,7
253,0,4i_0,0
253,0,3i_0,0
253,0,2i_0,3
253,0,1i_0,7
254,0,4i_0,0
254,0,3i_0,0
254,0,2i_0,3
254,0,1i_0,7
255,0,4i_0,0
255,0,3i_0,0
255,0,2i_0,3
255,0,1i_0,7
256,0,4i_0,0
256,0,3i_0,0
256,0,2i_0,3
256,0,1i_0,8
257,0,4i_0,0
257,0,3i_0,0
257,0,2i_0,3
257,0,1i_0,8
258,0,4i_0,0
258,0,3i_0,0
258,0,2i_0,3
258,0,1i_0,8
259,0,4i_0,0
259,0,3i_0,0
259,0,2i_0,3
259,0,1i_0,8
260,0,4i_0,0
260,0,3i_0,0
260,0,2i_0,3
260,0,1i_0,8
261,0,4i_0,0
261,0,3i_0,0
261,0,2i_0,3
261,0,1i_0,8
262,0,4i_0,0
262,0,3i_0,0
262,0,2i_0,3
262,0,1i_0,8
263,0,4i_0,0
263,0,3i_0,0
263,0,2i_0,3
263,0,1i_0,9
264,0,4i_0,0
264,0,3i_0,0
264,0,2i_0,4
264,0,1i_0,9
265,0,4i_0,0
265,0,3i_0,0
265,0,2i_0,4
265,0,1i_0,9
266,0,4i_0,0
266,0,3i_0,0
266,0,2i_0,4
266,0,1i_0,9
267,0,4i_0,0
267,0,3i_0,0
267,0,2i_0,4
267,0,1i_0,9
268,0,4i_0,0
268,0,3i_0,0
268,0,2i_0,4
268,0,1i_0,9
269,0,4i_0,0
269,0,3i_0,0
269,0,2i_0,4
269,0,1i_0,9
270,0,4i_0,0
270,0,3i_0,0
270,0,2i_0,4
270,0,1i_0,10
271,0,4i_0,0
271,0,3i_0,0
271,0,2i_0,4
271,0,1i_0,10
272,0,4i_0,0
272,0,3i_0,0
272,0,2i_0,4
272,0,1i_0,10
273,0,4i_0,0
273,0,3i_0,0
273,0,2i_0,4
273,0,1i_0,10
274,0,4i_0,0
274,0,3i_0,0
274,0,2i_0,4
274,0,1i_0,10
275,0,4i_0,0
275,0,3i_0,0
275,0,2i_0,4
275,0,1i_0,9
276,0,4i_0,0
276,0,3i_0,0
276,0,2i_0,4
276,0,1i_0,9
277,0,4i_0,0
277,0,3i_0,0
277,0,2i_0,4
277,0,1i_0,9
278,0,4i_0,0
278,0,3i_0,0
278,0,2i_0,3
278,0,1i_0,8
279,0,4i_0,0
279,0,3i_0,0
279,0,2i_0,3
279,0,1i_0,7
280,0,4i_0,0
280,0,3i_0,0
280,0,2i_0,2
280,0,1i_0,8
281,0,4i_0,0
281,0,3i_0,0
281,0,2i_0,1
281,0,1i_0,7
282,0,4i_0,0
282,0,3i_0,0
282,0,2i_0,1
282,0,1i_0,7
283,0,4i_0,0
283,0,3i_0,0
283,0,2i_0,0
283,0,1i_0,6
284,0,4i_0,0
284,0,3i_0,0
284,0,2i_0,0
284,0,1i_0,5
285,0,4i_0,0
285,0,3i_0,0
285,0,2i_0,0
285,0,1i_0,5
286,0,4i_0,0
286,0,3i_0,0
286,0,2i_0,0
286,0,1i_0,5
287,0,4i_0,1
287,0,3i_0,0
287,0,2i_0,0
287,0,1i_0,4
288,0,4i_0,1
288,0,3i_0,1
288,0,2i_0,0
288,0,1i_0,3
289,0,4i_0,1
289,0,3i_0,1
289,0,2i_0,0
289,0,1i_0,2
290,0,4i_0,1
290,0,3i_0,1
290,0,2i_0,0
290,0,1i_0,1
291,0,4i_0,1
291,0,3i_0,1
291,0,2i_0,0
291,0,1i_0,2
292,0,4i_0,1
292,0,3i_0,1
292,0,2i_0,0
292,0,1i_0,0
293,0,4i_0,1
293,0,3i_0,1
293,0,2i_0,0
293,0,1i_0,0
294,0,4i_0,1
294,0,3i_0,2
294,0,2i_0,0
294,0,1i_0,0
295,0,4i_0,1
295,0,3i_0,2
295,0,2i_0,0
295,0,1i_0,0
296,0,4i_0,1
296,0,3i_0,2
296,0,2i_0,0
296,0,1i_0,0
297,0,4i_0,1
297,0,3i_0,2
297,0,2i_0,0
297,0,1i_0,0
298,0,4i_0,1
298,0,3i_0,2
298,0,2i_0,0
298,0,1i_0,0
299,0,4i_0,1
299,0,3i_0,2
299,0,2i_0,0
299,0,1i_0,0
300,0,4i_0,2
300,0,3i_0,2
300,0,2i_0,0
300,0,1i_0,0
301,0,4i_0,2
301,0,3i_0,2
301,0,2i_0,0
301,0,1i_0,0
302,0,4i_0,2
302,0,3i_0,2
302,0,2i_0,0
302,0,1i_0,0
303,0,4i_0,2
303,0,3i_0,2
303,0,2i_0,0
303,0,1i_0,0
304,0,4i_0,2
304,0,3i_0,2
304,0,2i_0,0
304,0,1i_0,0
305,0,4i_0,3
305,0,3i_0,2
305,0,2i_0,0
305,0,1i_0,0
306,0,4i_0,3
306,0,3i_0,2
306,0,2i_0,0
306,0,1i_0,0
307,0,4i_0,3
307,0,3i_0,3
307,0,2i_0,0
307,0,1i_0,0
308,0,4i_0,3
308,0,3i_0,3
308,0,2i_0,0
308,0,1i_0,0
309,0,4i_0,3
309,0,3i_0,3
309,0,2i_0,0
309,0,1i_0,0
310,0,4i_0,3
310,0,3i_0,3
310,0,2i_0,0
310,0,1i_0,0
311,0,4i_0,4
311,0,3i_0,3
311,0,2i_0,0
311,0,1i_0,0
312,0,4i_0,4
312,0,3i_0,4
312,0,2i_0,0
312,0,1i_0,0
313,0,4i_0,4
313,0,3i_0,4
313,0,2i_0,0
313,0,1i_0,0
314,0,4i_0,4
314,0,3i_0,4
314,0,2i_0,0
314,0,1i_0,0
315,0,4i_0,4
315,0,3i_0,4
315,0,2i_0,0
315,0,1i_0,0
316,0,4i_0,4
316,0,3i_0,4
316,0,2i_0,0
316,0,1i_0,0
317,0,4i_0,5
