step,vehicle_id,departDelay,duration,routeLength,waitingTime,waitingCount,timeLoss
47.00,1_0,0.00,47.00,617.75,2.00,1,15.83
82.00,1_5,-0.71,47.00,596.93,0.00,0,8.15
87.00,1_4,-0.57,59.00,596.93,16.00,1,28.73
95.00,1_7,0.00,45.00,617.75,0.00,0,7.03
96.00,1_8,-0.14,39.00,615.10,0.00,0,4.87
113.00,1_6,-0.86,71.00,596.93,26.00,1,40.42
116.00,1_9,-0.29,52.00,615.10,3.00,1,14.65
142.00,1_14,0.00,42.00,617.75,0.00,0,7.97
155.00,1_16,-0.29,41.00,615.10,0.00,0,4.97
168.00,1_18,-0.57,40.00,615.10,0.00,0,5.62
169.00,1_19,-0.71,34.00,615.10,0.00,0,6.64
208.00,1_3,-0.43,187.00,617.75,144.00,1,156.71
208.00,1_12,-0.71,123.00,615.10,78.00,1,92.75
210.00,1_1,-0.14,203.00,615.10,157.00,1,169.00
211.00,1_2,-0.29,197.00,596.93,152.00,1,165.46
211.00,1_13,-0.86,119.00,617.75,73.00,1,89.80
211.00,1_21,0.00,61.00,615.10,12.00,1,29.25
216.00,1_15,-0.14,109.00,617.75,59.00,1,73.17
218.00,1_20,-0.86,76.00,617.75,26.00,1,43.05
238.00,1_10,-0.43,167.00,615.10,122.00,1,137.70
238.00,1_11,-0.57,160.00,615.10,116.00,1,128.34
241.00,1_17,-0.43,120.00,596.93,74.00,1,85.90
242.00,1_24,-0.43,71.00,617.75,20.00,1,31.21
243.00,1_22,-0.14,86.00,596.93,39.00,1,53.20
244.00,1_25,-0.57,66.00,617.75,16.00,1,28.22
252.00,1_27,-0.86,60.00,596.93,14.00,1,26.29
253.00,1_30,-0.29,39.00,596.93,0.00,0,12.08
260.00,1_31,-0.43,39.00,617.75,0.00,0,10.24
307.00,1_28,0.00,107.00,617.75,63.00,1,78.03
309.00,1_23,-0.29,145.00,596.93,98.00,1,109.51
311.00,1_26,-0.71,126.00,596.93,80.00,1,91.23
312.00,1_34,-0.86,70.00,617.75,22.00,1,37.09
313.00,1_33,-0.71,78.00,596.93,33.00,1,50.12
315.00,1_36,-0.14,58.00,617.75,9.00,1,24.22
317.00,1_38,-0.43,46.00,617.75,0.00,0,15.61
340.00,1_42,0.00,40.00,617.75,0.00,0,8.94
347.00,1_43,-0.14,40.00,596.93,0.00,0,9.02
356.00,1_45,-0.43,35.00,615.10,0.00,0,5.54
370.00,1_46,-0.57,42.00,617.75,0.00,0,8.19
389.00,1_29,-0.14,182.00,615.10,134.00,1,147.19
389.00,1_39,-0.57,111.00,615.10,65.00,1,75.48
390.00,1_37,-0.29,126.00,615.10,81.00,1,98.88
390.00,1_41,-0.86,98.00,596.93,51.00,1,64.68
391.00,1_40,-0.71,106.00,615.10,60.00,1,74.34
392.00,1_47,-0.71,57.00,615.10,5.00,1,21.32
402.00,1_51,-0.29,38.00,617.75,0.00,0,9.72
412.00,1_52,-0.43,41.00,596.93,0.00,0,9.61
443.00,1_32,-0.57,215.00,596.93,170.00,1,183.26
443.00,1_44,-0.29,129.00,615.10,85.00,1,98.31
444.00,1_35,0.00,194.00,617.75,150.00,1,161.57
445.00,1_53,-0.57,67.00,615.10,25.00,1,37.63
448.00,1_57,-0.14,41.00,615.10,0.00,0,12.68
449.00,1_55,-0.86,57.00,617.75,10.00,1,24.02
474.00,1_61,-0.71,39.00,617.75,0.00,0,9.18
483.00,1_62,-0.86,41.00,596.93,0.00,0,9.00
512.00,1_66,-0.43,41.00,615.10,0.00,0,5.53
522.00,1_68,-0.71,37.00,615.10,0.00,0,6.10
529.00,1_69,-0.86,37.00,615.10,0.00,0,5.45
536.00,1_70,0.00,36.00,615.10,0.00,0,5.00
558.00,1_54,-0.71,173.00,615.10,128.00,1,140.71
559.00,1_48,-0.86,217.00,615.10,169.00,1,180.18
560.00,1_59,-0.43,139.00,615.10,89.00,2,105.73
561.00,1_49,0.00,211.00,617.75,160.00,1,171.60
562.00,1_50,-0.14,205.00,596.93,155.00,1,167.19
562.00,1_56,0.00,162.00,617.75,113.00,1,125.58
562.00,1_71,-0.14,55.00,615.10,7.00,1,21.93
563.00,1_65,-0.29,99.00,615.10,51.00,1,62.53
563.00,1_73,-0.43,42.00,596.93,0.00,0,12.12
570.00,1_74,-0.57,42.00,596.93,0.00,0,8.35
599.00,1_78,-0.14,42.00,617.75,0.00,0,8.88
605.00,1_79,-0.29,41.00,617.75,0.00,0,10.18
610.00,1_80,-0.43,39.00,617.75,0.00,0,7.41
617.00,1_63,0.00,167.00,617.75,121.00,1,133.17
617.00,1_64,-0.14,160.00,615.10,114.00,1,125.61
619.00,1_72,-0.29,105.00,596.93,59.00,1,70.87
621.00,1_67,-0.57,143.00,617.75,94.00,1,106.21
625.00,1_82,-0.71,40.00,617.75,0.00,0,7.18
630.00,1_58,-0.29,216.00,615.10,172.00,1,184.82
630.00,1_60,-0.57,202.00,596.93,158.00,1,172.41
630.00,1_76,-0.86,88.00,615.10,44.00,1,56.61
631.00,1_77,0.00,81.00,617.75,34.00,1,47.40
645.00,1_85,-0.14,38.00,615.10,0.00,0,5.32
667.00,1_84,0.00,67.00,615.10,23.00,1,39.07
668.00,1_75,-0.71,133.00,615.10,88.00,1,100.73
669.00,1_81,-0.57,91.00,617.75,45.00,1,57.60
671.00,1_88,-0.57,43.00,617.75,0.00,0,9.42
706.00,1_94,-0.43,35.00,615.10,0.00,0,5.75
735.00,1_89,-0.71,100.00,615.10,57.00,1,68.79
736.00,1_87,-0.43,115.00,615.10,71.00,1,84.04
737.00,1_83,-0.86,145.00,615.10,98.00,1,111.73
739.00,1_93,-0.29,75.00,615.10,29.00,1,39.96
740.00,1_96,-0.71,55.00,617.75,7.00,1,22.25
753.00,1_100,-0.29,39.00,596.93,0.00,0,8.96
760.00,1_101,-0.43,39.00,615.10,0.00,0,5.33
777.00,1_103,-0.71,42.00,596.93,0.00,0,8.49
789.00,1_105,0.00,39.00,596.93,0.00,0,9.59
807.00,1_86,-0.29,193.00,615.10,148.00,1,160.91
810.00,1_99,-0.14,103.00,617.75,58.00,1,73.08
811.00,1_92,-0.14,154.00,617.75,104.00,1,113.88
811.00,1_97,-0.86,119.00,596.93,71.00,1,83.43
817.00,1_109,-0.57,39.00,615.10,0.00,0,5.10
829.00,1_110,-0.71,44.00,617.75,0.00,0,8.21
835.00,1_111,-0.86,43.00,615.10,0.00,0,5.80
844.00,1_113,-0.14,37.00,615.10,0.00,0,5.28
861.00,1_116,-0.57,33.00,615.10,0.00,0,6.07
876.00,1_117,-0.71,41.00,596.93,0.00,0,9.50
896.00,1_90,-0.86,254.00,615.10,211.00,1,222.72
896.00,1_95,-0.57,218.00,617.75,173.00,1,186.59
897.00,1_91,0.00,247.00,615.10,201.00,1,211.48
897.00,1_98,0.00,197.00,615.10,153.00,1,168.37
898.00,1_112,0.00,98.00,586.83,55.00,1,69.91
899.00,1_102,-0.57,171.00,615.10,120.00,1,137.87
899.00,1_106,-0.14,142.00,615.10,88.00,2,110.13
901.00,1_114,-0.29,87.00,615.10,36.00,2,57.31
903.00,1_104,-0.86,161.00,617.75,111.00,1,124.28
903.00,1_118,-0.86,61.00,615.10,13.00,1,28.76
904.00,1_115,-0.43,83.00,596.93,33.00,1,48.37
906.00,1_119,0.00,56.00,596.93,8.00,1,26.26
927.00,1_122,-0.43,56.00,615.10,11.00,1,25.27
940.00,1_107,-0.29,176.00,596.93,133.00,1,145.59
943.00,1_108,-0.43,172.00,596.93,129.00,1,141.75
944.00,1_120,-0.14,87.00,617.75,40.00,1,51.48
949.00,1_128,-0.29,35.00,615.10,0.00,0,6.61
984.00,1_132,-0.86,42.00,596.93,0.00,0,8.66
991.00,1_133,0.00,41.00,596.93,0.00,0,10.02
1003.00,1_123,-0.57,125.00,596.93,80.00,1,93.80
1003.00,1_131,-0.71,68.00,615.10,24.00,1,37.93
1004.00,1_121,-0.29,140.00,617.75,95.00,1,109.62
1005.00,1_124,-0.71,120.00,596.93,77.00,1,89.44
1040.00,1_125,-0.86,148.00,596.93,106.00,1,119.96
1041.00,1_134,-0.14,84.00,617.75,41.00,1,56.48
1047.00,1_127,-0.14,140.00,596.93,90.00,1,101.26
1049.00,1_135,-0.29,85.00,596.93,36.00,1,52.74
1050.00,1_136,-0.43,79.00,596.93,31.00,1,50.55
1052.00,1_137,-0.57,74.00,596.93,25.00,1,41.88
1079.00,1_144,-0.57,51.00,596.93,0.00,0,7.64
1087.00,1_147,0.00,37.00,615.10,0.00,0,5.22
1113.00,1_126,0.00,213.00,615.10,167.00,1,181.86
1114.00,1_129,-0.43,193.00,617.75,147.00,1,159.96
1116.00,1_130,-0.57,188.00,617.75,141.00,1,155.92
1118.00,1_140,0.00,118.00,617.75,71.00,1,87.81
1118.00,1_151,-0.57,40.00,596.93,0.00,0,8.16
1120.00,1_141,-0.14,113.00,617.75,66.00,1,84.63
1121.00,1_152,-0.71,36.00,615.10,0.00,0,6.12
1140.00,1_154,0.00,40.00,617.75,0.00,0,7.98
1160.00,1_157,-0.43,39.00,617.75,0.00,0,8.05
1184.00,1_160,-0.86,42.00,615.10,0.00,0,5.41
1190.00,1_161,0.00,40.00,617.75,0.00,0,8.36
1203.00,1_145,-0.71,168.00,615.10,127.00,1,140.04
1204.00,1_138,-0.71,219.00,596.93,175.00,1,187.06
1206.00,1_139,-0.86,214.00,617.75,167.00,1,179.68
1208.00,1_143,-0.43,187.00,617.75,141.00,1,157.22
1209.00,1_146,-0.86,167.00,615.10,117.00,1,130.57
1209.00,1_150,-0.43,138.00,615.10,91.00,1,104.34
1263.00,1_155,-0.14,156.00,615.10,113.00,1,127.05
1264.00,1_148,-0.14,207.00,596.93,160.00,1,173.82
1266.00,1_142,-0.29,252.00,617.75,204.00,1,216.74
1266.00,1_149,-0.29,202.00,596.93,157.00,1,171.08
1267.00,1_165,-0.57,89.00,615.10,39.00,1,54.37
1268.00,1_153,-0.86,176.00,617.75,128.00,1,140.29
1268.00,1_168,0.00,68.00,615.10,21.00,1,35.22
1271.00,1_158,-0.57,143.00,596.93,92.00,1,107.75
1342.00,1_183,-0.14,35.00,615.10,0.00,0,5.31
1362.00,1_156,-0.29,248.00,596.93,207.00,1,221.30
1364.00,1_159,-0.71,229.00,615.10,186.00,1,200.55
1365.00,1_164,-0.43,194.00,617.75,149.00,1,162.87
1366.00,1_176,-0.14,109.00,615.10,65.00,1,79.46
1367.00,1_162,-0.14,210.00,596.93,164.00,1,177.62
1367.00,1_179,-0.57,89.00,615.10,41.00,1,58.38
1370.00,1_177,-0.29,106.00,596.93,58.00,1,74.87
1370.00,1_178,-0.43,99.00,617.75,52.00,1,68.00
1372.00,1_181,-0.86,80.00,596.93,32.00,1,48.95
1404.00,1_163,-0.29,240.00,615.10,197.00,1,211.79
1406.00,1_167,-0.86,214.00,617.75,170.00,1,182.23
1408.00,1_166,-0.71,223.00,596.93,178.00,1,190.80
1408.00,1_171,-0.43,187.00,615.10,138.00,1,151.41
1409.00,1_191,-0.29,45.00,615.10,0.00,0,10.88
1411.00,1_184,-0.29,97.00,617.75,48.00,1,61.48
1412.00,1_169,-0.14,205.00,596.93,157.00,1,170.74
1412.00,1_189,0.00,62.00,617.75,14.00,1,28.02
1414.00,1_170,-0.29,200.00,596.93,152.00,1,170.27
1417.00,1_190,-0.14,60.00,617.75,7.00,1,22.94
1418.00,1_172,-0.57,190.00,596.93,137.00,1,153.57
1421.00,1_175,0.00,171.00,596.93,118.00,1,135.70
1422.00,1_192,-0.43,51.00,596.93,0.00,0,21.75
1468.00,1_199,-0.43,47.00,596.93,0.00,0,7.94
1469.00,1_173,-0.71,234.00,596.93,192.00,1,205.95
1470.00,1_180,-0.71,185.00,615.10,143.00,1,155.88
1471.00,1_182,0.00,171.00,617.75,126.00,1,139.27
1474.00,1_174,-0.86,232.00,596.93,185.00,1,198.31
1474.00,1_186,-0.57,146.00,617.75,100.00,1,115.70
1475.00,1_187,-0.71,140.00,615.10,89.00,2,103.82
1476.00,1_193,-0.57,98.00,615.10,50.00,2,68.22
1476.00,1_194,-0.71,91.00,596.93,44.00,1,58.50
1478.00,1_188,-0.86,136.00,617.75,86.00,1,101.36
1479.00,1_198,-0.29,65.00,617.75,16.00,1,33.79
1497.00,1_204,-0.14,40.00,596.93,0.00,0,9.74
1533.00,1_203,0.00,83.00,617.75,40.00,1,52.54
1534.00,1_185,-0.43,213.00,596.93,166.00,1,178.19
1536.00,1_201,-0.71,101.00,615.10,51.00,1,64.09
1536.00,1_207,-0.57,58.00,615.10,12.00,1,25.00
1552.00,1_212,-0.29,38.00,615.10,0.00,0,5.85
1571.00,1_214,-0.57,43.00,615.10,0.00,0,4.89
1593.00,1_218,-0.14,36.00,615.10,0.00,0,5.53
1633.00,1_196,0.00,233.00,596.93,189.00,1,201.65
1634.00,1_213,-0.43,113.00,596.93,70.00,1,84.31
1636.00,1_197,-0.14,229.00,615.10,180.00,1,192.47
1637.00,1_221,-0.57,59.00,596.93,14.00,1,30.26
1638.00,1_195,-0.86,246.00,617.75,195.00,1,206.71
1641.00,1_224,0.00,41.00,596.93,0.00,0,9.34
1699.00,1_232,-0.14,42.00,596.93,0.00,0,8.82
1720.00,1_200,-0.57,292.00,596.93,247.00,1,258.11
1720.00,1_202,-0.86,278.00,617.75,232.00,1,246.13
1720.00,1_206,-0.43,249.00,615.10,204.00,1,217.08
1721.00,1_205,-0.29,257.00,596.93,214.00,1,226.29
1721.00,1_210,0.00,221.00,605.00,176.00,1,192.73
1723.00,1_219,-0.29,159.00,615.10,108.00,1,123.89
1725.00,1_208,-0.71,240.00,596.93,193.00,1,206.51
1725.00,1_228,-0.57,97.00,615.10,48.00,1,67.14
1726.00,1_220,-0.43,155.00,617.75,107.00,1,121.32
1727.00,1_215,-0.71,192.00,596.93,145.00,1,161.87
1727.00,1_223,-0.86,135.00,617.75,88.00,1,104.03
1730.00,1_227,-0.43,109.00,617.75,59.00,1,78.92
1733.00,1_222,-0.71,148.00,596.93,94.00,1,109.32
1733.00,1_230,-0.86,91.00,617.75,41.00,1,59.39
1734.00,1_235,-0.57,56.00,596.93,4.00,1,22.70
1735.00,1_236,-0.71,50.00,596.93,0.00,0,18.90
1738.00,1_237,-0.86,46.00,617.75,0.00,0,8.03
1738.00,1_238,0.00,38.00,596.93,0.00,0,9.07
1805.00,1_248,-0.43,34.00,615.10,0.00,0,5.57
1835.00,1_217,0.00,285.00,596.93,243.00,1,254.97
1836.00,1_225,-0.14,229.00,615.10,183.00,1,196.13
1837.00,1_209,-0.86,345.00,617.75,299.00,1,311.50
1838.00,1_240,-0.29,124.00,615.10,76.00,1,90.45
1838.00,1_241,-0.43,117.00,596.93,71.00,1,84.96
1839.00,1_211,-0.14,332.00,617.75,286.00,1,299.63
1840.00,1_244,-0.86,98.00,596.93,52.00,1,67.05
1841.00,1_216,-0.86,299.00,617.75,252.00,1,264.47
1842.00,1_231,0.00,192.00,617.75,146.00,1,163.17
1843.00,1_246,-0.14,86.00,596.93,38.00,1,52.85
1844.00,1_233,-0.29,180.00,617.75,133.00,1,150.92
1846.00,1_250,-0.71,61.00,596.93,12.00,1,27.18
1896.00,1_226,-0.29,282.00,615.10,241.00,1,255.88
1896.00,1_239,-0.14,189.00,615.10,148.00,1,160.58
1900.00,1_229,-0.71,265.00,596.93,221.00,1,232.65
1900.00,1_234,-0.43,229.00,615.10,180.00,1,193.60
1902.00,1_243,-0.71,167.00,596.93,120.00,1,135.33
1931.00,1_265,-0.86,39.00,615.10,0.00,0,5.46
1950.00,1_267,-0.14,43.00,617.75,0.00,0,6.95
1957.00,1_268,-0.29,43.00,596.93,0.00,0,9.81
1997.00,1_242,-0.57,269.00,617.75,223.00,1,234.92
1997.00,1_247,-0.29,233.00,605.00,187.00,1,202.39
1997.00,1_249,-0.57,219.00,596.93,176.00,1,189.41
1998.00,1_251,-0.86,206.00,615.10,157.00,1,169.53
1999.00,1_245,0.00,249.00,617.75,203.00,1,215.71
2001.00,1_253,-0.14,194.00,617.75,146.00,1,160.27
2001.00,1_256,-0.57,173.00,596.93,125.00,1,139.63
2002.00,1_260,-0.14,145.00,615.10,91.00,1,102.83
2002.00,1_270,-0.57,74.00,615.10,22.00,1,40.67
2003.00,1_258,-0.86,161.00,596.93,112.00,1,129.40
2003.00,1_272,-0.86,61.00,615.10,12.00,1,30.88
2006.00,1_254,-0.29,192.00,617.75,139.00,1,154.22
2009.00,1_259,0.00,159.00,596.93,107.00,1,120.88
2012.00,1_261,-0.29,148.00,617.75,105.00,1,118.94
2013.00,1_255,-0.43,192.00,617.75,132.00,1,145.12
2013.00,1_266,0.00,113.00,615.10,69.00,1,80.32
2014.00,1_252,0.00,214.00,615.10,169.00,1,181.37
2015.00,1_273,0.00,65.00,615.10,15.00,2,32.26
2016.00,1_275,-0.29,52.00,596.93,5.00,1,18.49
2018.00,1_271,-0.71,83.00,615.10,33.00,1,45.70
2057.00,1_282,-0.29,43.00,596.93,0.00,0,9.12
2091.00,1_262,-0.43,220.00,596.93,176.00,1,190.06
2091.00,1_277,-0.57,113.00,615.10,72.00,1,86.34
2094.00,1_264,-0.71,209.00,596.93,165.00,1,180.02
2095.00,1_269,-0.43,174.00,596.93,130.00,1,148.81
2095.00,1_278,-0.71,110.00,615.10,64.00,1,77.21
2095.00,1_285,-0.71,60.00,615.10,14.00,1,29.50
2096.00,1_276,-0.43,125.00,617.75,75.00,1,87.14
2098.00,1_283,-0.43,77.00,617.75,31.00,1,44.11
2099.00,1_287,0.00,49.00,615.10,0.00,0,13.08
2105.00,1_284,-0.57,77.00,596.93,21.00,1,34.63
2108.00,1_290,-0.43,37.00,605.00,0.00,0,4.80
2125.00,1_292,-0.71,40.00,596.93,0.00,0,10.48
2149.00,1_279,-0.86,157.00,596.93,112.00,1,124.04
2150.00,1_281,-0.14,143.00,596.93,98.00,1,113.33
2152.00,1_274,-0.14,195.00,617.75,145.00,1,156.51
2154.00,1_280,0.00,154.00,617.75,105.00,1,120.43
2154.00,1_286,-0.86,112.00,596.93,65.00,1,79.19
2159.00,1_297,-0.43,38.00,615.10,0.00,0,5.08
2172.00,1_299,-0.71,37.00,596.93,0.00,0,9.50
2217.00,1_305,-0.57,39.00,615.10,0.00,0,5.05
2221.00,1_306,-0.71,36.00,615.10,0.00,0,5.34
2245.00,1_257,-0.71,410.00,617.75,361.00,2,384.47
2247.00,1_263,-0.57,369.00,596.93,314.00,2,335.71
2247.00,1_296,-0.29,133.00,615.10,89.00,1,103.71
2248.00,1_293,-0.86,156.00,617.75,113.00,1,127.08
2256.00,1_311,-0.43,35.00,615.10,0.00,0,5.61
2302.00,1_317,-0.29,38.00,615.10,0.00,0,5.50
2344.00,1_288,-0.14,287.00,596.93,243.00,1,257.46
2345.00,1_291,-0.57,267.00,615.10,222.00,1,234.32
2346.00,1_289,-0.29,282.00,615.10,237.00,1,254.68
2346.00,1_300,-0.86,204.00,596.93,161.00,1,174.34
2347.00,1_294,0.00,247.00,615.10,201.00,1,216.41
2348.00,1_301,0.00,198.00,615.10,149.00,2,163.48
2349.00,1_303,-0.29,185.00,615.10,137.00,2,154.42
2350.00,1_304,-0.43,179.00,596.93,131.00,1,146.01
2351.00,1_302,-0.14,194.00,617.75,146.00,1,160.23
2351.00,1_309,-0.14,144.00,615.10,95.00,1,113.09
2352.00,1_307,-0.86,160.00,615.10,112.00,1,127.67
2352.00,1_308,0.00,152.00,596.93,104.00,1,119.58
2353.00,1_318,-0.43,82.00,615.10,32.00,1,55.11
2354.00,1_316,-0.14,97.00,615.10,49.00,1,68.19
2357.00,1_321,-0.86,65.00,605.00,13.00,1,28.76
2359.00,1_324,-0.29,45.00,615.10,0.00,0,10.64
2364.00,1_298,-0.57,236.00,596.93,192.00,1,203.67
2366.00,1_295,-0.14,259.00,617.75,214.00,1,224.73
2366.00,1_310,-0.29,152.00,615.10,105.00,1,116.86
2366.00,1_312,-0.57,138.00,596.93,95.00,1,108.50
2368.00,1_313,-0.71,133.00,617.75,87.00,1,101.64
2368.00,1_320,-0.71,83.00,615.10,34.00,1,54.84
2373.00,1_322,0.00,73.00,617.75,22.00,1,34.91
2373.00,1_323,-0.14,66.00,596.93,13.00,1,27.21
2380.00,1_328,-0.86,38.00,615.10,0.00,0,5.82
2409.00,1_332,-0.43,38.00,615.10,0.00,0,6.11
2433.00,1_335,-0.86,41.00,615.10,0.00,0,5.28
2452.00,1_315,0.00,202.00,596.93,161.00,1,173.96
2453.00,1_314,-0.86,211.00,617.75,168.00,1,183.45
2454.00,1_319,-0.57,176.00,596.93,133.00,1,147.84
2455.00,1_339,-0.43,34.00,615.10,0.00,0,6.07
2456.00,1_331,-0.29,92.00,617.75,46.00,1,59.65
2493.00,1_343,0.00,43.00,617.75,0.00,0,7.91
2567.00,1_336,0.00,167.00,596.93,125.00,1,138.87
2567.00,1_337,-0.14,160.00,615.10,114.00,1,128.29
2568.00,1_327,-0.71,233.00,615.10,185.00,1,199.40
2568.00,1_340,-0.57,140.00,615.10,97.00,1,110.80
2569.00,1_333,-0.57,191.00,617.75,143.00,1,155.63
2571.00,1_341,-0.71,136.00,615.10,84.00,1,98.75
2571.00,1_350,0.00,71.00,596.93,26.00,1,40.09
2576.00,1_351,-0.14,69.00,617.75,17.00,1,28.41
2576.00,1_352,-0.29,62.00,617.75,11.00,1,27.74
2581.00,1_356,-0.86,39.00,615.10,0.00,0,5.11
2617.00,1_361,-0.57,39.00,615.10,0.00,0,5.66
2638.00,1_364,0.00,38.00,615.10,0.00,0,5.44
2647.00,1_365,-0.14,40.00,617.75,0.00,0,9.84
2661.00,1_325,-0.43,340.00,615.10,301.00,1,309.62
2669.00,1_326,-0.57,341.00,617.75,301.00,1,308.46
2685.00,1_334,-0.71,300.00,617.75,252.00,2,272.14
2686.00,1_330,-0.14,329.00,596.93,281.00,2,295.32
2687.00,1_329,0.00,337.00,605.00,290.00,1,301.93
2687.00,1_346,-0.43,216.00,615.10,167.00,1,186.81
2690.00,1_338,-0.29,276.00,617.75,223.00,2,241.70
2690.00,1_353,-0.43,169.00,596.93,118.00,2,138.12
2691.00,1_347,-0.57,213.00,615.10,159.00,2,173.84
2691.00,1_349,-0.86,199.00,615.10,146.00,1,163.67
2691.00,1_360,-0.43,120.00,596.93,70.00,2,93.51
2692.00,1_355,-0.71,157.00,617.75,104.00,2,124.65
2693.00,1_368,-0.57,65.00,615.10,15.00,2,36.73
2695.00,1_369,-0.71,60.00,596.93,12.00,1,28.27
2696.00,1_363,-0.86,104.00,617.75,45.00,2,67.65
2698.00,1_370,-0.86,56.00,617.75,4.00,1,25.80
2726.00,1_375,-0.57,48.00,617.75,0.00,0,6.68
