step,vehicle_id,departDelay,duration,routeLength,waitingTime,waitingCount,timeLoss
47.00,1_0,0.00,47.00,617.75,2.00,1,15.83
82.00,1_5,-0.71,47.00,596.93,0.00,0,8.14
106.00,1_10,-0.43,35.00,615.10,0.00,0,5.55
115.00,1_11,-0.57,37.00,615.10,0.00,0,5.46
123.00,1_4,-0.57,95.00,596.93,52.00,1,64.36
125.00,1_8,-0.14,68.00,615.10,22.00,1,33.82
127.00,1_7,0.00,77.00,617.75,29.00,1,39.55
181.00,1_6,-0.86,139.00,596.93,95.00,1,108.87
184.00,1_14,0.00,84.00,617.75,37.00,1,51.02
186.00,1_9,-0.29,122.00,615.10,72.00,1,84.27
186.00,1_18,-0.57,58.00,615.10,8.00,2,23.48
187.00,1_16,-0.29,73.00,615.10,23.00,1,36.93
189.00,1_19,-0.71,54.00,615.10,7.00,1,26.10
208.00,1_23,-0.29,44.00,596.93,0.00,0,8.49
228.00,1_26,-0.71,43.00,596.93,0.00,0,8.77
239.00,1_28,0.00,39.00,617.75,0.00,0,9.97
272.00,1_33,-0.71,37.00,596.93,0.00,0,9.74
284.00,1_34,-0.86,42.00,617.75,0.00,0,7.81
293.00,1_3,-0.43,272.00,617.75,228.00,1,240.81
293.00,1_12,-0.71,208.00,615.10,162.00,1,177.00
294.00,1_1,-0.14,287.00,615.10,241.00,1,252.82
294.00,1_13,-0.86,202.00,617.75,157.00,1,172.36
295.00,1_2,-0.29,281.00,596.93,236.00,1,248.82
295.00,1_21,0.00,145.00,615.10,96.00,1,113.34
298.00,1_29,-0.14,91.00,615.10,41.00,1,56.47
299.00,1_15,-0.14,192.00,617.75,143.00,1,156.13
299.00,1_37,-0.29,35.00,615.10,0.00,0,7.78
301.00,1_20,-0.86,159.00,617.75,110.00,1,126.28
318.00,1_39,-0.57,40.00,615.10,0.00,0,4.78
322.00,1_40,-0.71,37.00,615.10,0.00,0,5.60
331.00,1_17,-0.43,210.00,596.93,165.00,1,176.10
334.00,1_22,-0.14,177.00,596.93,131.00,1,143.42
335.00,1_24,-0.43,164.00,617.75,112.00,1,123.93
335.00,1_32,-0.57,107.00,596.93,61.00,1,75.56
337.00,1_25,-0.57,159.00,617.75,108.00,1,120.72
338.00,1_35,0.00,88.00,617.75,40.00,1,55.67
351.00,1_44,-0.29,37.00,615.10,0.00,0,6.11
412.00,1_53,-0.57,34.00,615.10,0.00,0,5.03
432.00,1_55,-0.86,40.00,617.75,0.00,0,6.91
442.00,1_57,-0.14,35.00,615.10,0.00,0,7.09
452.00,1_31,-0.43,231.00,617.75,187.00,1,202.34
453.00,1_27,-0.86,261.00,596.93,215.00,1,227.49
454.00,1_30,-0.29,240.00,596.93,196.00,1,212.79
456.00,1_48,-0.86,114.00,615.10,65.00,1,76.99
457.00,1_54,-0.71,72.00,615.10,23.00,2,40.16
459.00,1_49,0.00,109.00,617.75,58.00,1,69.41
460.00,1_59,-0.43,39.00,615.10,0.00,0,5.79
461.00,1_50,-0.14,104.00,596.93,51.00,1,66.09
461.00,1_56,0.00,61.00,617.75,8.00,1,23.69
505.00,1_65,-0.29,41.00,615.10,0.00,0,4.88
538.00,1_43,-0.14,231.00,596.93,188.00,1,200.57
538.00,1_45,-0.43,217.00,615.10,173.00,1,187.11
540.00,1_36,-0.14,283.00,617.75,237.00,1,249.02
541.00,1_64,-0.14,84.00,615.10,35.00,1,49.85
542.00,1_38,-0.43,271.00,617.75,226.00,1,240.69
544.00,1_42,0.00,244.00,617.75,197.00,1,213.06
548.00,1_46,-0.57,220.00,617.75,171.00,1,186.52
550.00,1_63,0.00,100.00,617.75,49.00,1,65.99
554.00,1_67,-0.57,76.00,617.75,23.00,1,39.97
557.00,1_72,-0.29,43.00,596.93,0.00,0,8.27
612.00,1_51,-0.29,248.00,617.75,205.00,1,219.60
613.00,1_41,-0.86,321.00,596.93,275.00,1,287.37
615.00,1_47,-0.71,280.00,615.10,232.00,1,244.52
615.00,1_52,-0.43,244.00,596.93,198.00,1,211.85
615.00,1_58,-0.29,201.00,615.10,155.00,1,169.10
617.00,1_60,-0.57,189.00,596.93,143.00,1,158.70
617.00,1_76,-0.86,75.00,615.10,23.00,2,43.61
618.00,1_77,0.00,68.00,617.75,20.00,1,33.90
646.00,1_85,-0.14,39.00,615.10,0.00,0,5.61
679.00,1_90,-0.86,37.00,615.10,0.00,0,5.11
691.00,1_91,0.00,41.00,615.10,0.00,0,5.33
698.00,1_62,-0.86,256.00,596.93,212.00,1,224.94
699.00,1_61,-0.71,264.00,617.75,220.00,1,234.11
700.00,1_66,-0.43,229.00,615.10,181.00,1,193.98
700.00,1_68,-0.71,215.00,615.10,169.00,1,184.51
702.00,1_69,-0.86,210.00,615.10,160.00,2,178.42
702.00,1_70,0.00,202.00,615.10,158.00,1,170.90
702.00,1_75,-0.71,167.00,615.10,112.00,1,134.22
704.00,1_84,0.00,104.00,615.10,53.00,1,75.51
707.00,1_81,-0.57,129.00,617.75,80.00,1,95.15
708.00,1_88,-0.57,80.00,617.75,33.00,1,47.18
708.00,1_94,-0.43,37.00,615.10,0.00,0,7.07
752.00,1_78,-0.14,195.00,617.75,150.00,1,162.20
752.00,1_83,-0.86,160.00,615.10,114.00,1,127.01
753.00,1_71,-0.14,246.00,615.10,201.00,1,213.10
753.00,1_73,-0.43,232.00,596.93,187.00,1,201.91
754.00,1_87,-0.43,133.00,615.10,85.00,1,101.96
755.00,1_79,-0.29,191.00,617.75,145.00,1,160.64
755.00,1_89,-0.71,120.00,615.10,72.00,1,88.86
757.00,1_80,-0.43,186.00,617.75,139.00,1,154.38
758.00,1_74,-0.57,230.00,596.93,180.00,1,195.91
759.00,1_100,-0.29,45.00,596.93,0.00,0,15.27
