step,vehicle_id,departDelay,duration,routeLength,waitingTime,waitingCount,timeLoss
47.00,1_0,0.00,47.00,617.75,2.00,1,15.83
68.00,1_4,-0.57,40.00,596.93,0.00,0,9.14
95.00,1_7,0.00,45.00,617.75,0.00,0,7.08
97.00,1_8,-0.14,40.00,615.10,0.00,0,5.40
118.00,1_6,-0.86,76.00,596.93,32.00,1,45.81
122.00,1_9,-0.29,58.00,615.10,9.00,1,20.58
142.00,1_14,0.00,42.00,617.75,0.00,0,8.44
156.00,1_16,-0.29,42.00,615.10,0.00,0,5.21
168.00,1_18,-0.57,40.00,615.10,0.00,0,5.47
169.00,1_19,-0.71,34.00,615.10,0.00,0,6.58
199.00,1_3,-0.43,178.00,617.75,135.00,1,147.60
199.00,1_12,-0.71,114.00,615.10,69.00,1,83.45
201.00,1_1,-0.14,194.00,615.10,148.00,1,159.92
202.00,1_2,-0.29,188.00,596.93,143.00,1,155.99
202.00,1_13,-0.86,110.00,617.75,64.00,1,80.66
202.00,1_21,0.00,52.00,615.10,3.00,1,19.91
207.00,1_15,-0.14,100.00,617.75,50.00,1,63.91
208.00,1_20,-0.86,66.00,617.75,17.00,1,33.73
247.00,1_29,-0.14,40.00,615.10,0.00,0,5.89
294.00,1_10,-0.43,223.00,615.10,181.00,1,193.90
294.00,1_11,-0.57,216.00,615.10,173.00,1,185.04
297.00,1_5,-0.71,262.00,596.93,213.00,1,224.22
299.00,1_17,-0.43,178.00,596.93,130.00,1,143.90
301.00,1_22,-0.14,144.00,596.93,95.00,1,110.77
301.00,1_24,-0.43,130.00,617.75,79.00,1,89.85
302.00,1_32,-0.57,74.00,596.93,27.00,1,42.88
303.00,1_25,-0.57,125.00,617.75,73.00,1,87.55
305.00,1_35,0.00,55.00,617.75,6.00,1,22.15
335.00,1_31,-0.43,114.00,617.75,72.00,1,85.45
336.00,1_27,-0.86,144.00,596.93,99.00,1,110.21
337.00,1_30,-0.29,123.00,596.93,81.00,1,95.73
382.00,1_45,-0.43,61.00,615.10,18.00,1,31.37
383.00,1_28,0.00,183.00,617.75,137.00,1,153.41
384.00,1_23,-0.29,220.00,596.93,171.00,1,184.11
387.00,1_26,-0.71,202.00,596.93,155.00,1,167.54
387.00,1_34,-0.86,145.00,617.75,97.00,1,111.84
389.00,1_33,-0.71,154.00,596.93,108.00,1,125.98
390.00,1_36,-0.14,133.00,617.75,84.00,1,98.80
390.00,1_43,-0.14,83.00,596.93,36.00,1,52.49
392.00,1_38,-0.43,121.00,617.75,72.00,1,90.50
394.00,1_42,0.00,94.00,617.75,45.00,1,63.30
398.00,1_46,-0.57,70.00,617.75,17.00,1,36.35
435.00,1_37,-0.29,171.00,615.10,129.00,1,143.36
435.00,1_40,-0.71,150.00,615.10,106.00,1,119.21
437.00,1_41,-0.86,145.00,596.93,100.00,1,112.27
438.00,1_39,-0.57,160.00,615.10,113.00,1,124.48
439.00,1_47,-0.71,104.00,615.10,58.00,1,68.53
440.00,1_51,-0.29,76.00,617.75,31.00,1,47.25
440.00,1_52,-0.43,69.00,596.93,22.00,1,37.64
451.00,1_58,-0.29,37.00,615.10,0.00,0,5.24
467.00,1_60,-0.57,39.00,596.93,0.00,0,9.88
476.00,1_44,-0.29,162.00,615.10,119.00,1,131.25
476.00,1_53,-0.57,98.00,615.10,55.00,1,68.66
478.00,1_55,-0.86,86.00,617.75,41.00,1,52.62
478.00,1_57,-0.14,71.00,615.10,27.00,1,42.43
480.00,1_61,-0.71,45.00,617.75,0.00,0,14.70
483.00,1_62,-0.86,41.00,596.93,0.00,0,9.81
512.00,1_66,-0.43,41.00,615.10,0.00,0,5.41
522.00,1_68,-0.71,37.00,615.10,0.00,0,5.88
529.00,1_69,-0.86,37.00,615.10,0.00,0,5.60
537.00,1_70,0.00,37.00,615.10,0.00,0,5.43
545.00,1_54,-0.71,160.00,615.10,116.00,1,128.14
547.00,1_48,-0.86,205.00,615.10,157.00,1,168.07
547.00,1_59,-0.43,126.00,615.10,76.00,1,93.31
549.00,1_49,0.00,199.00,617.75,148.00,1,159.63
549.00,1_50,-0.14,192.00,596.93,143.00,1,154.83
551.00,1_56,0.00,151.00,617.75,100.00,1,113.65
551.00,1_65,-0.29,87.00,615.10,38.00,1,50.25
551.00,1_71,-0.14,44.00,615.10,0.00,0,10.54
556.00,1_64,-0.14,99.00,615.10,55.00,1,65.17
557.00,1_63,0.00,107.00,617.75,61.00,1,73.09
559.00,1_72,-0.29,45.00,596.93,0.00,0,10.37
560.00,1_67,-0.57,82.00,617.75,32.00,1,45.81
626.00,1_76,-0.86,84.00,615.10,40.00,1,53.13
628.00,1_77,0.00,78.00,617.75,33.00,1,44.36
645.00,1_85,-0.14,38.00,615.10,0.00,0,4.98
678.00,1_90,-0.86,36.00,615.10,0.00,0,4.71
691.00,1_91,0.00,41.00,615.10,0.00,0,5.13
719.00,1_95,-0.57,41.00,617.75,0.00,0,9.15
729.00,1_84,0.00,129.00,615.10,86.00,1,101.31
732.00,1_75,-0.71,197.00,615.10,150.00,1,163.95
732.00,1_81,-0.57,154.00,617.75,107.00,1,120.75
732.00,1_94,-0.43,61.00,615.10,13.00,2,31.27
735.00,1_88,-0.57,107.00,617.75,60.00,1,73.88
749.00,1_73,-0.43,228.00,596.93,184.00,1,198.16
