step,vehicle_id,departDelay,duration,routeLength,waitingTime,waitingCount,timeLoss
47.00,1_0,0.00,47.00,617.75,2.00,1,15.83
82.00,1_5,-0.71,47.00,596.93,0.00,0,8.14
87.00,1_4,-0.57,59.00,596.93,16.00,1,28.73
95.00,1_7,0.00,45.00,617.75,0.00,0,7.07
98.00,1_6,-0.86,56.00,596.93,11.00,1,25.13
106.00,1_9,-0.29,42.00,615.10,0.00,0,4.83
142.00,1_14,0.00,42.00,617.75,0.00,0,8.05
156.00,1_16,-0.29,42.00,615.10,0.00,0,5.32
166.00,1_3,-0.43,145.00,617.75,102.00,1,114.75
167.00,1_12,-0.71,82.00,615.10,36.00,1,51.09
168.00,1_1,-0.14,161.00,615.10,115.00,1,126.73
168.00,1_13,-0.86,76.00,617.75,31.00,1,46.25
169.00,1_2,-0.29,155.00,596.93,110.00,1,122.95
173.00,1_15,-0.14,66.00,617.75,17.00,1,30.04
184.00,1_20,-0.86,42.00,617.75,0.00,0,9.13
187.00,1_21,0.00,37.00,615.10,0.00,0,5.00
248.00,1_29,-0.14,41.00,615.10,0.00,0,6.10
282.00,1_11,-0.57,204.00,615.10,161.00,1,173.11
283.00,1_10,-0.43,212.00,615.10,167.00,1,182.15
286.00,1_17,-0.43,165.00,596.93,119.00,1,130.38
287.00,1_22,-0.14,130.00,596.93,84.00,1,97.30
287.00,1_24,-0.43,116.00,617.75,65.00,1,75.80
289.00,1_25,-0.57,111.00,617.75,61.00,1,73.01
290.00,1_32,-0.57,62.00,596.93,15.00,1,29.97
291.00,1_35,0.00,41.00,617.75,0.00,0,7.68
313.00,1_31,-0.43,92.00,617.75,50.00,1,63.56
316.00,1_8,-0.14,259.00,615.10,213.00,1,225.11
318.00,1_27,-0.86,126.00,596.93,79.00,1,92.78
320.00,1_30,-0.29,106.00,596.93,60.00,1,77.97
385.00,1_48,-0.86,43.00,615.10,0.00,0,6.07
397.00,1_49,0.00,47.00,617.75,0.00,0,7.53
403.00,1_50,-0.14,46.00,596.93,0.00,0,8.73
414.00,1_19,-0.71,279.00,615.10,238.00,1,251.67
415.00,1_28,0.00,215.00,617.75,171.00,1,185.97
417.00,1_18,-0.57,289.00,615.10,243.00,1,254.93
417.00,1_45,-0.43,96.00,615.10,49.00,1,66.14
419.00,1_34,-0.86,177.00,617.75,129.00,1,143.24
420.00,1_23,-0.29,256.00,596.93,208.00,1,220.03
422.00,1_26,-0.71,237.00,596.93,187.00,1,202.28
422.00,1_36,-0.14,165.00,617.75,117.00,1,131.15
424.00,1_33,-0.71,189.00,596.93,142.00,1,161.66
424.00,1_38,-0.43,153.00,617.75,106.00,1,122.92
426.00,1_42,0.00,126.00,617.75,78.00,1,95.11
426.00,1_43,-0.14,119.00,596.93,69.00,1,87.23
430.00,1_46,-0.57,102.00,617.75,51.00,1,69.15
478.00,1_40,-0.71,193.00,615.10,149.00,1,161.45
479.00,1_37,-0.29,215.00,615.10,169.00,1,187.28
481.00,1_39,-0.57,203.00,615.10,155.00,1,167.02
481.00,1_41,-0.86,189.00,596.93,142.00,1,154.99
482.00,1_47,-0.71,147.00,615.10,99.00,1,110.90
482.00,1_51,-0.29,118.00,617.75,71.00,1,89.14
482.00,1_52,-0.43,111.00,596.93,66.00,1,80.07
482.00,1_58,-0.29,68.00,615.10,18.00,1,36.49
484.00,1_60,-0.57,56.00,596.93,10.00,1,26.29
509.00,1_44,-0.29,195.00,615.10,152.00,1,164.36
509.00,1_53,-0.57,131.00,615.10,87.00,1,101.81
511.00,1_55,-0.86,119.00,617.75,73.00,1,85.80
511.00,1_57,-0.14,104.00,615.10,62.00,1,75.56
512.00,1_62,-0.86,70.00,596.93,25.00,1,38.67
515.00,1_61,-0.71,80.00,617.75,34.00,1,50.25
517.00,1_66,-0.43,46.00,615.10,0.00,0,10.64
522.00,1_68,-0.71,37.00,615.10,0.00,0,6.00
529.00,1_69,-0.86,37.00,615.10,0.00,0,5.73
537.00,1_70,0.00,37.00,615.10,0.00,0,5.12
566.00,1_54,-0.71,181.00,615.10,137.00,1,148.73
566.00,1_73,-0.43,45.00,596.93,2.00,1,15.14
567.00,1_59,-0.43,146.00,615.10,101.00,1,112.55
569.00,1_56,0.00,169.00,617.75,119.00,1,131.81
569.00,1_71,-0.14,62.00,615.10,15.00,1,28.65
570.00,1_65,-0.29,106.00,615.10,57.00,1,69.73
571.00,1_74,-0.57,43.00,596.93,0.00,0,9.61
599.00,1_63,0.00,149.00,617.75,102.00,1,115.28
599.00,1_64,-0.14,142.00,615.10,96.00,1,107.46
601.00,1_72,-0.29,87.00,596.93,41.00,1,53.48
602.00,1_67,-0.57,124.00,617.75,75.00,1,87.89
612.00,1_76,-0.86,70.00,615.10,25.00,1,38.70
613.00,1_77,0.00,63.00,617.75,17.00,1,29.57
627.00,1_75,-0.71,92.00,615.10,46.00,1,59.28
627.00,1_81,-0.57,49.00,617.75,3.00,1,15.43
637.00,1_78,-0.14,80.00,617.75,36.00,1,47.42
638.00,1_83,-0.86,46.00,615.10,1.00,1,12.51
639.00,1_79,-0.29,75.00,617.75,29.00,1,44.14
643.00,1_80,-0.43,72.00,617.75,24.00,1,39.85
657.00,1_87,-0.43,36.00,615.10,0.00,0,5.36
672.00,1_89,-0.71,37.00,615.10,0.00,0,5.57
686.00,1_86,-0.29,72.00,615.10,26.00,1,40.20
687.00,1_82,-0.71,102.00,617.75,58.00,1,69.73
704.00,1_92,-0.14,47.00,617.75,0.00,0,6.78
734.00,1_85,-0.14,127.00,615.10,83.00,1,94.32
734.00,1_90,-0.86,92.00,615.10,48.00,1,60.44
736.00,1_91,0.00,86.00,615.10,37.00,1,50.13
737.00,1_95,-0.57,59.00,617.75,11.00,1,27.77
