step,vehicle_id,departDelay,duration,routeLength,waitingTime,waitingCount,timeLoss
47.00,1_0,0.00,47.00,617.75,2.00,1,15.83
82.00,1_5,-0.71,47.00,596.93,0.00,0,8.14
99.00,1_8,-0.14,42.00,615.10,0.00,0,7.44
100.00,1_4,-0.57,72.00,596.93,28.00,1,40.85
103.00,1_7,0.00,53.00,617.75,5.00,1,15.28
116.00,1_6,-0.86,74.00,596.93,29.00,1,43.15
119.00,1_9,-0.29,55.00,615.10,6.00,1,17.79
141.00,1_14,0.00,41.00,617.75,0.00,0,7.28
154.00,1_3,-0.43,133.00,617.75,90.00,1,102.69
154.00,1_12,-0.71,69.00,615.10,24.00,1,38.26
156.00,1_1,-0.14,149.00,615.10,103.00,1,114.75
156.00,1_2,-0.29,142.00,596.93,98.00,1,110.52
158.00,1_13,-0.86,66.00,617.75,19.00,1,36.03
162.00,1_15,-0.14,55.00,617.75,5.00,1,19.16
184.00,1_20,-0.86,42.00,617.75,0.00,0,9.10
187.00,1_21,0.00,37.00,615.10,0.00,0,5.66
249.00,1_11,-0.57,171.00,615.10,128.00,1,139.94
250.00,1_10,-0.43,179.00,615.10,134.00,1,149.30
253.00,1_17,-0.43,132.00,596.93,86.00,1,97.62
254.00,1_24,-0.43,83.00,617.75,32.00,1,43.17
255.00,1_22,-0.14,98.00,596.93,51.00,1,64.78
255.00,1_25,-0.57,77.00,617.75,28.00,1,39.15
269.00,1_32,-0.57,41.00,596.93,0.00,0,8.56
291.00,1_35,0.00,41.00,617.75,0.00,0,8.33
338.00,1_31,-0.43,117.00,617.75,74.00,1,88.06
339.00,1_27,-0.86,147.00,596.93,101.00,1,113.30
341.00,1_30,-0.29,127.00,596.93,83.00,1,99.01
384.00,1_48,-0.86,42.00,615.10,0.00,0,5.34
396.00,1_49,0.00,46.00,617.75,0.00,0,7.13
402.00,1_50,-0.14,45.00,596.93,0.00,0,7.39
422.00,1_54,-0.71,37.00,615.10,0.00,0,5.32
429.00,1_19,-0.71,294.00,615.10,251.00,1,266.54
432.00,1_16,-0.29,318.00,615.10,271.00,1,281.95
432.00,1_18,-0.57,304.00,615.10,257.00,1,269.48
432.00,1_28,0.00,232.00,617.75,188.00,1,202.60
433.00,1_45,-0.43,112.00,615.10,65.00,1,82.80
435.00,1_23,-0.29,271.00,596.93,223.00,1,234.84
437.00,1_26,-0.71,252.00,596.93,202.00,1,217.37
438.00,1_34,-0.86,196.00,617.75,147.00,1,162.43
439.00,1_33,-0.71,204.00,596.93,156.00,1,176.78
440.00,1_36,-0.14,183.00,617.75,133.00,1,148.55
441.00,1_38,-0.43,170.00,617.75,121.00,1,139.99
441.00,1_43,-0.14,134.00,596.93,86.00,1,102.32
444.00,1_42,0.00,144.00,617.75,95.00,1,113.17
447.00,1_46,-0.57,119.00,617.75,67.00,1,85.44
462.00,1_37,-0.29,198.00,615.10,152.00,1,171.11
462.00,1_39,-0.57,184.00,615.10,137.00,1,147.98
463.00,1_29,-0.14,256.00,615.10,207.00,1,221.41
463.00,1_40,-0.71,178.00,615.10,132.00,1,146.81
463.00,1_41,-0.86,171.00,596.93,124.00,1,137.88
463.00,1_51,-0.29,99.00,617.75,55.00,1,70.62
464.00,1_47,-0.71,129.00,615.10,76.00,1,93.45
465.00,1_52,-0.43,94.00,596.93,47.00,1,61.84
466.00,1_58,-0.29,52.00,615.10,1.00,1,20.27
467.00,1_60,-0.57,39.00,596.93,0.00,0,9.84
473.00,1_44,-0.29,159.00,615.10,114.00,1,128.38
473.00,1_53,-0.57,95.00,615.10,51.00,1,65.78
474.00,1_55,-0.86,82.00,617.75,37.00,1,49.09
474.00,1_57,-0.14,67.00,615.10,25.00,1,38.91
479.00,1_61,-0.71,44.00,617.75,0.00,0,14.00
482.00,1_62,-0.86,40.00,596.93,0.00,0,8.99
512.00,1_66,-0.43,41.00,615.10,0.00,0,5.25
522.00,1_68,-0.71,37.00,615.10,0.00,0,5.67
529.00,1_69,-0.86,37.00,615.10,0.00,0,5.86
537.00,1_70,0.00,37.00,615.10,0.00,0,5.99
576.00,1_59,-0.43,155.00,615.10,109.00,1,121.74
576.00,1_73,-0.43,55.00,596.93,11.00,1,24.79
577.00,1_56,0.00,177.00,617.75,130.00,1,140.51
577.00,1_65,-0.29,113.00,615.10,63.00,1,76.85
577.00,1_71,-0.14,70.00,615.10,23.00,1,37.42
580.00,1_74,-0.57,52.00,596.93,4.00,1,18.57
596.00,1_78,-0.14,39.00,617.75,0.00,0,6.22
601.00,1_64,-0.14,144.00,615.10,99.00,1,110.15
602.00,1_63,0.00,152.00,617.75,107.00,1,118.39
604.00,1_72,-0.29,90.00,596.93,44.00,1,55.38
605.00,1_67,-0.57,127.00,617.75,78.00,1,90.59
626.00,1_82,-0.71,41.00,617.75,0.00,0,7.46
651.00,1_86,-0.29,37.00,615.10,0.00,0,4.90
680.00,1_76,-0.86,138.00,615.10,96.00,1,106.93
682.00,1_77,0.00,132.00,617.75,86.00,1,98.47
682.00,1_85,-0.14,75.00,615.10,30.00,1,41.86
683.00,1_90,-0.86,41.00,615.10,0.00,0,8.93
691.00,1_91,0.00,41.00,615.10,0.00,0,5.17
719.00,1_95,-0.57,41.00,617.75,0.00,0,9.54
734.00,1_98,0.00,34.00,615.10,0.00,0,5.74
766.00,1_84,0.00,166.00,615.10,123.00,1,137.53
768.00,1_75,-0.71,233.00,615.10,188.00,1,199.99
768.00,1_81,-0.57,190.00,617.75,143.00,1,156.39
768.00,1_94,-0.43,97.00,615.10,49.00,1,67.49
769.00,1_88,-0.57,141.00,617.75,96.00,1,108.36
846.00,1_87,-0.43,225.00,615.10,181.00,1,194.56
847.00,1_79,-0.29,283.00,617.75,239.00,1,252.71
