step,vehicle_id,departDelay,duration,routeLength,waitingTime,waitingCount,timeLoss
39.00,1_0,0.00,39.00,596.93,0.00,0,9.32
80.00,1_1,0.00,65.00,615.10,20.00,1,30.41
84.00,1_3,0.00,39.00,596.93,0.00,0,9.52
126.00,1_6,0.00,36.00,615.10,0.00,0,5.67
159.00,1_2,0.00,129.00,617.75,83.00,1,96.53
159.00,1_4,0.00,99.00,615.10,53.00,1,67.68
163.00,1_7,0.00,58.00,596.93,9.00,1,21.77
201.00,1_9,0.00,66.00,615.10,18.00,1,28.68
203.00,1_5,0.00,128.00,596.93,77.00,1,88.97
251.00,1_14,0.00,41.00,596.93,0.00,0,9.20
289.00,1_8,0.00,169.00,596.93,123.00,1,134.83
289.00,1_15,0.00,64.00,615.10,16.00,1,29.83
290.00,1_10,0.00,140.00,596.93,94.00,1,110.58
310.00,1_18,0.00,40.00,615.10,0.00,0,5.68
322.00,1_19,0.00,37.00,596.93,0.00,0,9.75
332.00,1_12,0.00,152.00,615.10,107.00,1,121.20
333.00,1_13,0.00,138.00,596.93,94.00,1,108.72
335.00,1_16,0.00,95.00,617.75,46.00,1,57.09
355.00,1_11,0.00,190.00,615.10,145.00,1,158.72
358.00,1_17,0.00,103.00,596.93,55.00,1,68.63
368.00,1_22,0.00,38.00,615.10,0.00,0,5.08
390.00,1_23,0.00,45.00,596.93,0.00,0,9.19
462.00,1_20,0.00,162.00,596.93,118.00,1,130.24
464.00,1_21,0.00,149.00,596.93,102.00,1,117.17
464.00,1_26,0.00,74.00,617.75,26.00,1,37.99
470.00,1_24,0.00,110.00,596.93,59.00,1,71.17
477.00,1_25,0.00,102.00,596.93,53.00,1,65.75
477.00,1_27,0.00,72.00,615.10,26.00,1,38.05
552.00,1_34,0.00,42.00,617.75,0.00,0,7.86
582.00,1_36,0.00,42.00,617.75,0.00,0,7.84
595.00,1_31,0.00,130.00,617.75,86.00,1,100.81
596.00,1_29,0.00,161.00,596.93,115.00,1,126.58
622.00,1_38,0.00,52.00,615.10,8.00,1,23.28
623.00,1_28,0.00,203.00,617.75,160.00,1,173.74
623.00,1_32,0.00,143.00,596.93,98.00,1,111.66
625.00,1_30,0.00,175.00,617.75,132.00,1,146.17
629.00,1_39,0.00,44.00,615.10,0.00,0,8.09
657.00,1_41,0.00,42.00,596.93,0.00,0,8.66
728.00,1_46,0.00,38.00,615.10,0.00,0,6.13
730.00,1_33,0.00,235.00,615.10,191.00,1,207.14
730.00,1_37,0.00,175.00,615.10,131.00,1,147.53
733.00,1_35,0.00,208.00,596.93,163.00,1,175.82
735.00,1_40,0.00,135.00,596.93,89.00,1,104.01
737.00,1_43,0.00,92.00,596.93,45.00,1,61.23
739.00,1_45,0.00,64.00,596.93,17.00,1,35.01
756.00,1_42,0.00,126.00,615.10,83.00,1,96.94
758.00,1_44,0.00,98.00,596.93,53.00,1,67.83
764.00,1_47,0.00,59.00,596.93,8.00,1,22.90
765.00,1_48,0.00,45.00,617.75,0.00,0,6.85
780.00,1_49,0.00,45.00,596.93,0.00,0,8.19
826.00,1_52,0.00,46.00,617.75,0.00,0,12.96
867.00,1_55,0.00,42.00,617.75,0.00,0,8.91
891.00,1_56,0.00,51.00,596.93,5.00,1,15.43
907.00,1_58,0.00,37.00,615.10,0.00,0,5.76
935.00,1_51,0.00,170.00,615.10,128.00,1,142.32
937.00,1_53,0.00,142.00,596.93,99.00,1,113.25
940.00,1_50,0.00,190.00,617.75,141.00,1,151.40
942.00,1_57,0.00,87.00,617.75,39.00,1,57.76
942.00,1_59,0.00,57.00,596.93,8.00,1,23.94
995.00,1_54,0.00,185.00,596.93,141.00,1,153.54
995.00,1_61,0.00,80.00,615.10,37.00,1,51.19
1019.00,1_65,0.00,44.00,596.93,0.00,0,8.07
1033.00,1_66,0.00,43.00,617.75,0.00,0,6.81
1049.00,1_67,0.00,44.00,617.75,0.00,0,8.11
1091.00,1_60,0.00,191.00,615.10,148.00,1,161.64
1091.00,1_63,0.00,146.00,615.10,101.00,1,113.34
1092.00,1_62,0.00,162.00,596.93,118.00,1,130.70
1137.00,1_71,0.00,72.00,596.93,28.00,1,39.60
1139.00,1_68,0.00,119.00,617.75,73.00,1,86.94
1166.00,1_75,0.00,41.00,596.93,0.00,0,9.19
1236.00,1_80,0.00,36.00,615.10,0.00,0,5.07
1245.00,1_77,0.00,90.00,615.10,45.00,1,57.32
1246.00,1_64,0.00,286.00,615.10,238.00,1,251.35
1247.00,1_69,0.00,212.00,596.93,167.00,1,180.18
1247.00,1_74,0.00,137.00,617.75,90.00,1,102.04
1248.00,1_78,0.00,78.00,615.10,31.00,1,45.69
1252.00,1_81,0.00,37.00,615.10,0.00,0,5.05
1271.00,1_82,0.00,41.00,617.75,0.00,0,8.75
1284.00,1_83,0.00,39.00,615.10,0.00,0,5.45
1317.00,1_85,0.00,42.00,596.93,0.00,0,9.27
1333.00,1_70,0.00,283.00,596.93,241.00,1,251.76
1334.00,1_76,0.00,194.00,615.10,148.00,1,163.00
1337.00,1_72,0.00,257.00,596.93,211.00,1,223.20
