step,vehicle_id,departDelay,duration,routeLength,waitingTime,waitingCount,timeLoss
39.00,1_0,0.00,39.00,596.93,0.00,0,9.32
118.00,1_1,0.00,103.00,615.10,59.00,1,69.28
119.00,1_3,0.00,74.00,596.93,30.00,1,44.02
126.00,1_6,0.00,36.00,615.10,0.00,0,5.32
159.00,1_2,0.00,129.00,617.75,83.00,1,96.53
159.00,1_4,0.00,99.00,615.10,53.00,1,67.68
163.00,1_7,0.00,58.00,596.93,9.00,1,21.77
217.00,1_12,0.00,37.00,615.10,0.00,0,5.86
233.00,1_13,0.00,38.00,596.93,0.00,0,9.79
278.00,1_11,0.00,113.00,615.10,68.00,1,81.44
298.00,1_17,0.00,43.00,596.93,0.00,0,8.30
368.00,1_22,0.00,38.00,615.10,0.00,0,5.39
390.00,1_5,0.00,315.00,596.93,266.00,1,276.89
390.00,1_9,0.00,255.00,615.10,207.00,1,217.98
392.00,1_14,0.00,182.00,596.93,133.00,1,149.15
393.00,1_20,0.00,93.00,596.93,47.00,1,61.85
395.00,1_21,0.00,80.00,596.93,31.00,1,47.83
407.00,1_24,0.00,47.00,596.93,0.00,0,8.15
433.00,1_26,0.00,43.00,617.75,0.00,0,6.66
444.00,1_8,0.00,324.00,596.93,279.00,1,290.33
445.00,1_15,0.00,220.00,615.10,172.00,1,185.47
445.00,1_18,0.00,175.00,615.10,127.00,1,140.95
446.00,1_10,0.00,296.00,596.93,252.00,1,266.72
447.00,1_19,0.00,162.00,596.93,117.00,1,134.23
447.00,1_27,0.00,42.00,615.10,0.00,0,7.98
453.00,1_25,0.00,78.00,596.93,26.00,1,41.17
473.00,1_16,0.00,233.00,617.75,183.00,1,195.20
478.00,1_29,0.00,43.00,596.93,0.00,0,8.88
507.00,1_28,0.00,87.00,617.75,44.00,1,57.62
509.00,1_23,0.00,164.00,596.93,116.00,1,128.12
509.00,1_30,0.00,59.00,617.75,16.00,1,30.47
521.00,1_32,0.00,41.00,596.93,0.00,0,9.10
577.00,1_33,0.00,82.00,615.10,41.00,1,54.55
581.00,1_35,0.00,56.00,596.93,11.00,1,24.18
588.00,1_37,0.00,33.00,615.10,0.00,0,6.04
612.00,1_34,0.00,102.00,617.75,54.00,1,68.56
614.00,1_36,0.00,74.00,617.75,28.00,1,39.74
665.00,1_42,0.00,35.00,615.10,0.00,0,5.33
688.00,1_31,0.00,223.00,617.75,182.00,1,193.62
726.00,1_38,0.00,156.00,615.10,111.00,1,126.46
727.00,1_39,0.00,142.00,615.10,94.00,1,106.56
729.00,1_41,0.00,114.00,596.93,68.00,1,79.89
788.00,1_40,0.00,188.00,596.93,143.00,1,156.49
788.00,1_46,0.00,98.00,615.10,52.00,1,65.79
789.00,1_43,0.00,144.00,596.93,99.00,1,113.90
792.00,1_45,0.00,117.00,596.93,71.00,1,87.22
796.00,1_50,0.00,46.00,617.75,0.00,0,7.67
798.00,1_51,0.00,33.00,615.10,0.00,0,5.74
807.00,1_44,0.00,147.00,596.93,104.00,1,116.36
811.00,1_47,0.00,106.00,596.93,58.00,1,70.28
811.00,1_48,0.00,91.00,617.75,42.00,1,52.87
816.00,1_49,0.00,81.00,596.93,30.00,1,42.74
835.00,1_52,0.00,55.00,617.75,9.00,1,22.11
866.00,1_55,0.00,41.00,617.75,0.00,0,6.97
936.00,1_60,0.00,36.00,615.10,0.00,0,5.80
954.00,1_56,0.00,114.00,596.93,68.00,1,78.19
954.00,1_58,0.00,84.00,615.10,36.00,1,52.29
1059.00,1_53,0.00,264.00,596.93,221.00,1,234.47
1059.00,1_57,0.00,204.00,617.75,160.00,1,174.67
1062.00,1_59,0.00,177.00,596.93,132.00,1,144.69
1062.00,1_64,0.00,102.00,615.10,53.00,1,67.33
1076.00,1_69,0.00,41.00,596.93,0.00,0,9.30
1126.00,1_61,0.00,211.00,615.10,169.00,1,182.50
1127.00,1_54,0.00,317.00,596.93,272.00,1,285.50
1131.00,1_65,0.00,156.00,596.93,109.00,1,119.95
1131.00,1_66,0.00,141.00,617.75,93.00,1,104.42
1133.00,1_67,0.00,128.00,617.75,79.00,1,91.85
1133.00,1_70,0.00,83.00,596.93,35.00,1,51.74
1136.00,1_72,0.00,56.00,596.93,7.00,1,21.70
1138.00,1_73,0.00,43.00,596.93,0.00,0,11.93
1153.00,1_62,0.00,223.00,596.93,179.00,1,191.82
1154.00,1_63,0.00,209.00,615.10,163.00,1,176.85
1189.00,1_71,0.00,124.00,596.93,78.00,1,91.05
1190.00,1_68,0.00,170.00,617.75,125.00,1,137.86
1191.00,1_75,0.00,66.00,596.93,20.00,1,33.30
1204.00,1_74,0.00,94.00,617.75,49.00,1,59.27
1204.00,1_77,0.00,49.00,615.10,3.00,1,16.04
1208.00,1_78,0.00,38.00,615.10,0.00,0,6.36
1253.00,1_76,0.00,113.00,615.10,68.00,1,81.88
1295.00,1_79,0.00,110.00,596.93,68.00,1,80.83
1341.00,1_87,0.00,36.00,615.10,0.00,0,5.13
1382.00,1_80,0.00,182.00,615.10,138.00,1,151.24
1385.00,1_86,0.00,95.00,596.93,49.00,1,62.37
1487.00,1_83,0.00,242.00,615.10,196.00,1,208.68
1488.00,1_82,0.00,258.00,617.75,212.00,1,224.87
1489.00,1_81,0.00,274.00,615.10,227.00,1,241.41
1489.00,1_89,0.00,154.00,617.75,108.00,1,121.72
1490.00,1_85,0.00,215.00,596.93,168.00,1,182.14
1491.00,1_88,0.00,171.00,596.93,125.00,1,139.81
1494.00,1_93,0.00,99.00,617.75,50.00,1,63.48
1496.00,1_96,0.00,56.00,617.75,6.00,1,23.45
1505.00,1_98,0.00,35.00,615.10,0.00,0,6.30
1600.00,1_84,0.00,340.00,596.93,299.00,1,312.56
1602.00,1_94,0.00,192.00,615.10,149.00,1,162.38
1604.00,1_95,0.00,179.00,617.75,135.00,1,147.73
1605.00,1_91,0.00,240.00,615.10,193.00,1,203.94
1607.00,1_92,0.00,227.00,586.83,176.00,1,189.51
1607.00,1_99,0.00,122.00,617.75,78.00,1,92.06
1610.00,1_97,0.00,155.00,596.93,103.00,1,119.03
1611.00,1_102,0.00,81.00,596.93,31.00,1,48.32
1665.00,1_103,0.00,120.00,596.93,75.00,1,86.44
1666.00,1_90,0.00,316.00,617.75,271.00,1,283.13
1666.00,1_108,0.00,46.00,596.93,2.00,1,16.52
1667.00,1_100,0.00,167.00,617.75,121.00,1,136.00
1672.00,1_101,0.00,157.00,617.75,108.00,1,121.91
1673.00,1_109,0.00,38.00,615.10,0.00,0,4.77
1702.00,1_105,0.00,127.00,615.10,83.00,1,97.11
1705.00,1_106,0.00,115.00,596.93,70.00,1,82.97
1729.00,1_104,0.00,169.00,596.93,123.00,1,133.88
1729.00,1_107,0.00,124.00,615.10,80.00,1,93.11
1778.00,1_112,0.00,98.00,615.10,54.00,1,68.60
1779.00,1_110,0.00,129.00,596.93,82.00,1,94.79
1799.00,1_113,0.00,104.00,617.75,57.00,1,71.35
1801.00,1_111,0.00,136.00,615.10,88.00,1,99.11
1801.00,1_116,0.00,61.00,617.75,16.00,1,33.22
1802.00,1_115,0.00,77.00,596.93,29.00,1,42.05
1810.00,1_118,0.00,40.00,596.93,0.00,0,8.07
1823.00,1_114,0.00,113.00,596.93,71.00,1,83.87
1853.00,1_121,0.00,38.00,596.93,0.00,0,9.41
1885.00,1_119,0.00,100.00,596.93,58.00,1,70.70
1909.00,1_122,0.00,79.00,596.93,36.00,1,48.55
1911.00,1_117,0.00,156.00,617.75,111.00,1,122.88
1912.00,1_123,0.00,67.00,596.93,21.00,1,35.44
1949.00,1_120,0.00,149.00,617.75,102.00,1,113.95
1951.00,1_124,0.00,91.00,617.75,45.00,1,59.66
1953.00,1_126,0.00,63.00,617.75,15.00,1,30.78
1959.00,1_127,0.00,54.00,617.75,0.00,0,13.77
1961.00,1_125,0.00,86.00,617.75,43.00,1,57.35
2038.00,1_128,0.00,118.00,617.75,75.00,1,88.37
2039.00,1_129,0.00,104.00,615.10,60.00,1,72.31
2042.00,1_131,0.00,77.00,617.75,31.00,1,45.68
2042.00,1_132,0.00,62.00,596.93,16.00,1,28.27
2066.00,1_135,0.00,41.00,596.93,0.00,0,9.61
2097.00,1_137,0.00,42.00,617.75,0.00,0,8.83
2108.00,1_134,0.00,98.00,617.75,57.00,1,71.03
2111.00,1_136,0.00,71.00,617.75,29.00,1,40.95
2124.00,1_139,0.00,39.00,615.10,0.00,0,5.37
2180.00,1_143,0.00,35.00,615.10,0.00,0,6.81
2212.00,1_141,0.00,97.00,615.10,56.00,1,69.23
2214.00,1_130,0.00,264.00,617.75,219.00,1,231.95
2214.00,1_133,0.00,219.00,615.10,175.00,1,188.16
2221.00,1_144,0.00,61.00,615.10,7.00,1,17.53
2259.00,1_148,0.00,39.00,615.10,0.00,0,5.46
2320.00,1_140,0.00,220.00,617.75,176.00,1,190.53
2321.00,1_152,0.00,41.00,596.93,0.00,0,10.67
2324.00,1_151,0.00,59.00,617.75,13.00,1,26.38
2335.00,1_153,0.00,40.00,615.10,0.00,0,5.63
2378.00,1_156,0.00,38.00,617.75,0.00,0,9.02
2409.00,1_138,0.00,339.00,615.10,301.00,1,308.67
2411.00,1_158,0.00,41.00,615.10,0.00,0,5.80
2425.00,1_145,0.00,250.00,596.93,205.00,2,222.38
2430.00,1_142,0.00,300.00,617.75,254.00,1,264.25
2433.00,1_146,0.00,243.00,617.75,194.00,1,205.34
2434.00,1_147,0.00,229.00,617.75,181.00,1,196.34
2436.00,1_157,0.00,81.00,617.75,32.00,1,50.58
2438.00,1_159,0.00,53.00,617.75,5.00,1,23.81
2483.00,1_149,0.00,248.00,615.10,204.00,1,217.16
2483.00,1_154,0.00,173.00,615.10,129.00,1,142.72
2484.00,1_150,0.00,234.00,615.10,188.00,1,200.78
2486.00,1_162,0.00,56.00,615.10,11.00,1,23.31
2487.00,1_160,0.00,87.00,615.10,39.00,1,50.91
2487.00,1_163,0.00,42.00,615.10,0.00,0,13.61
2497.00,1_155,0.00,172.00,617.75,129.00,1,142.47
2497.00,1_161,0.00,82.00,596.93,38.00,1,52.25
2531.00,1_166,0.00,41.00,617.75,0.00,0,8.05
2592.00,1_164,0.00,132.00,596.93,88.00,1,101.28
2593.00,1_167,0.00,88.00,615.10,43.00,1,56.84
2596.00,1_168,0.00,76.00,596.93,29.00,1,42.95
2597.00,1_170,0.00,47.00,596.93,2.00,1,18.02
2625.00,1_172,0.00,45.00,617.75,0.00,0,7.35
2662.00,1_173,0.00,67.00,617.75,23.00,1,38.30
2664.00,1_169,0.00,129.00,615.10,82.00,1,94.48
2665.00,1_165,0.00,190.00,615.10,141.00,1,154.75
2668.00,1_171,0.00,103.00,596.93,54.00,1,67.03
2721.00,1_175,0.00,96.00,617.75,48.00,1,59.84
2721.00,1_179,0.00,36.00,615.10,0.00,0,5.50
2722.00,1_176,0.00,82.00,617.75,35.00,1,51.78
2739.00,1_180,0.00,39.00,615.10,0.00,0,9.47
2742.00,1_174,0.00,132.00,596.93,87.00,1,98.43
2742.00,1_177,0.00,87.00,615.10,42.00,1,55.54
2771.00,1_182,0.00,41.00,617.75,0.00,0,9.04
2780.00,1_183,0.00,35.00,615.10,0.00,0,5.52
2800.00,1_178,0.00,130.00,596.93,86.00,1,100.44
2845.00,1_184,0.00,85.00,596.93,40.00,1,50.85
2846.00,1_181,0.00,131.00,617.75,84.00,1,98.36
2846.00,1_186,0.00,56.00,596.93,11.00,1,26.24
2862.00,1_188,0.00,42.00,596.93,0.00,0,8.85
2907.00,1_191,0.00,42.00,596.93,0.00,0,7.71
2918.00,1_185,0.00,143.00,617.75,96.00,1,107.36
3006.00,1_198,0.00,36.00,615.10,0.00,0,5.53
3021.00,1_192,0.00,141.00,596.93,100.00,1,111.68
3024.00,1_193,0.00,129.00,596.93,85.00,1,98.92
3024.00,1_194,0.00,114.00,617.75,68.00,1,80.92
3026.00,1_195,0.00,101.00,615.10,52.00,1,62.76
