step,vehicle_id,departDelay,duration,routeLength,waitingTime,waitingCount,timeLoss
55.00,8,0.68,40.00,615.10,0.00,0,5.42
57.00,7,-0.53,45.00,596.93,0.00,0,8.54
61.00,0,0.00,61.00,617.75,18.00,1,29.39
64.00,4,-0.16,57.00,617.75,12.00,1,25.09
68.00,14,-0.06,43.00,617.75,0.00,0,9.06
68.00,19,-0.01,34.00,615.10,0.00,0,6.25
72.00,15,1.15,44.00,617.75,0.00,0,7.70
86.00,23,-0.17,45.00,617.75,0.00,0,7.09
91.00,24,1.04,47.00,617.75,0.00,0,6.69
93.00,31,-0.49,38.00,596.93,0.00,0,9.88
103.00,35,-0.65,41.00,596.93,0.00,0,8.86
115.00,41,-0.39,42.00,596.93,0.00,0,8.50
119.00,44,-0.76,41.00,596.93,0.00,0,10.91
127.00,47,-0.13,43.00,617.75,0.00,0,6.55
131.00,2,0.42,127.00,596.93,82.00,1,95.58
132.00,12,0.52,110.00,615.10,66.00,1,79.18
132.00,28,-0.12,82.00,615.10,36.00,2,53.67
133.00,3,1.63,126.00,596.93,81.00,1,96.22
134.00,1,-0.79,133.00,617.75,84.00,1,97.69
137.00,39,-0.81,68.00,615.10,16.00,1,32.78
138.00,25,-0.75,94.00,617.75,43.00,1,56.19
138.00,29,1.09,85.00,615.10,36.00,1,50.98
140.00,5,1.05,130.00,596.93,77.00,1,91.52
140.00,11,-0.69,121.00,596.93,73.00,1,89.83
143.00,32,-0.28,86.00,596.93,36.00,1,53.52
144.00,49,-0.71,57.00,617.75,1.00,1,17.67
145.00,40,0.40,73.00,596.93,22.00,1,41.45
145.00,54,-0.66,49.00,617.75,0.00,0,16.12
147.00,60,-0.40,40.00,596.93,0.00,0,9.69
153.00,63,-0.77,41.00,596.93,0.00,0,8.31
155.00,64,0.44,40.00,615.10,0.00,0,5.45
159.00,65,1.65,41.00,615.10,0.00,0,4.80
166.00,66,2.86,45.00,617.75,0.00,0,8.96
167.00,71,1.91,38.00,605.00,0.00,0,5.65
168.00,70,-0.30,43.00,617.75,0.00,0,10.28
179.00,77,-0.83,42.00,596.93,0.00,0,9.47
194.00,86,-0.94,41.00,617.75,0.00,0,7.09
199.00,89,-0.31,40.00,617.75,0.00,0,7.19
211.00,96,-0.84,40.00,596.93,0.00,0,8.52
218.00,97,0.37,44.00,617.75,0.00,0,7.57
220.00,99,-0.21,43.00,617.75,0.00,0,12.30
242.00,111,-0.69,44.00,596.93,0.00,0,7.75
253.00,6,-0.74,243.00,586.83,199.00,1,212.68
254.00,21,-0.59,217.00,615.10,172.00,1,185.22
254.00,30,-0.70,201.00,596.93,159.00,1,174.49
257.00,9,-0.11,241.00,607.65,191.00,1,202.52
257.00,36,-0.44,193.00,615.10,143.00,1,159.75
258.00,42,-0.18,183.00,596.93,137.00,1,153.13
258.00,59,0.39,152.00,615.10,102.00,1,119.28
259.00,10,1.10,240.00,617.75,190.00,1,209.11
260.00,45,-0.55,180.00,596.93,134.00,1,150.87
260.00,61,-0.19,151.00,615.10,97.00,1,122.14
261.00,17,-0.43,231.00,617.75,180.00,1,195.60
262.00,22,0.62,222.00,617.75,173.00,1,188.26
262.00,88,-0.52,105.00,615.10,54.00,1,72.96
263.00,55,-0.45,165.00,596.93,116.00,1,133.12
264.00,33,-0.07,205.00,617.75,157.00,1,176.50
264.00,102,-0.58,82.00,615.10,30.00,1,48.75
265.00,107,-0.53,74.00,615.10,25.00,1,43.33
266.00,58,-0.82,163.00,596.93,114.00,1,132.00
268.00,76,-0.04,132.00,596.93,81.00,1,100.79
268.00,110,-0.90,72.00,615.10,21.00,1,37.34
269.00,48,-0.92,184.00,617.75,129.00,1,145.94
272.00,85,-0.15,120.00,596.93,67.00,1,87.24
273.00,50,-0.50,184.00,617.75,126.00,1,144.87
274.00,80,-0.20,131.00,617.75,76.00,1,99.08
276.00,82,-0.78,130.00,617.75,73.00,1,96.94
276.00,104,-0.16,90.00,596.93,34.00,1,53.88
278.00,83,0.43,129.00,617.75,73.00,1,94.25
278.00,115,-0.85,73.00,596.93,17.00,1,37.92
279.00,117,-0.43,70.00,596.93,15.00,1,38.76
