step,vehicle_id,departDelay,duration,routeLength,waitingTime,waitingCount,timeLoss
39.00,1_0,0.00,39.00,596.93,0.00,0,9.30
55.00,1_2,-0.28,41.00,617.75,0.00,0,8.15
97.00,1_8,-0.12,40.00,615.10,0.00,0,5.50
118.00,1_11,-0.54,40.00,596.93,0.00,0,8.69
121.00,1_12,-0.68,36.00,615.10,0.00,0,5.21
123.00,1_3,-0.42,102.00,596.93,59.00,1,72.74
173.00,1_19,-0.66,38.00,596.93,0.00,0,10.05
183.00,1_20,-0.80,41.00,596.93,0.00,0,9.69
210.00,1_6,-0.84,168.00,617.75,122.00,1,135.88
211.00,1_7,-0.98,162.00,615.10,114.00,1,126.19
211.00,1_18,-0.52,83.00,615.10,35.00,1,48.35
212.00,1_10,-0.40,141.00,617.75,97.00,1,110.07
218.00,1_24,-0.36,47.00,596.93,0.00,0,8.45
232.00,1_27,-0.78,40.00,615.10,0.00,0,5.71
250.00,1_29,-0.06,43.00,596.93,0.00,0,9.08
269.00,1_32,-0.48,41.00,596.93,0.00,0,8.75
284.00,1_34,-0.76,42.00,617.75,0.00,0,8.33
299.00,1_36,-0.04,42.00,617.75,0.00,0,7.82
301.00,1_37,-0.18,37.00,596.93,0.00,0,9.85
321.00,1_1,-0.14,314.00,615.10,266.00,1,279.87
321.00,1_4,-0.56,293.00,596.93,249.00,1,261.86
322.00,1_9,-0.26,258.00,615.10,209.00,1,220.93
324.00,1_5,-0.70,289.00,617.75,238.00,1,248.93
324.00,1_31,-0.34,103.00,615.10,53.00,1,75.03
324.00,1_35,-0.90,75.00,596.93,28.00,1,43.78
325.00,1_33,-0.62,90.00,615.10,42.00,1,62.92
326.00,1_16,-0.24,212.00,617.75,161.00,1,173.97
327.00,1_17,-0.38,206.00,617.75,156.00,1,170.92
328.00,1_40,-0.60,43.00,615.10,0.00,0,11.97
330.00,1_23,-0.22,166.00,617.75,114.00,1,128.40
331.00,1_30,-0.20,117.00,617.75,67.00,1,88.91
331.00,1_41,-0.74,39.00,615.10,0.00,0,5.90
340.00,1_42,-0.88,41.00,617.75,0.00,0,10.24
360.00,1_45,-0.30,39.00,596.93,0.00,0,9.64
400.00,1_50,0.00,43.00,615.10,0.00,0,5.13
406.00,1_14,-0.96,307.00,615.10,263.00,1,274.25
407.00,1_13,-0.82,315.00,615.10,270.00,1,285.95
407.00,1_15,-0.10,300.00,615.10,253.00,1,265.15
408.00,1_21,-0.94,259.00,596.93,213.00,1,226.70
408.00,1_38,-0.32,137.00,617.75,91.00,1,106.70
411.00,1_22,-0.08,254.00,596.93,206.00,1,221.18
414.00,1_39,-0.46,136.00,596.93,87.00,1,101.26
446.00,1_44,-0.16,132.00,615.10,88.00,1,101.59
448.00,1_52,-0.28,77.00,615.10,27.00,1,45.49
449.00,1_26,-0.64,264.00,615.10,216.00,1,228.64
450.00,1_25,-0.50,272.00,617.75,224.00,1,234.03
