step,vehicle_id,departDelay,duration,routeLength,waitingTime,waitingCount,timeLoss
39.00,1_0,0.00,39.00,596.93,0.00,0,9.30
55.00,1_2,-0.28,41.00,617.75,0.00,0,8.15
90.00,1_3,-0.42,69.00,596.93,26.00,1,39.13
121.00,1_12,-0.68,36.00,615.10,0.00,0,4.94
139.00,1_6,-0.84,97.00,617.75,50.00,1,64.89
140.00,1_7,-0.98,91.00,615.10,42.00,1,54.88
141.00,1_10,-0.40,70.00,617.75,25.00,1,39.26
167.00,1_18,-0.52,39.00,615.10,0.00,0,4.98
218.00,1_24,-0.36,47.00,596.93,0.00,0,8.03
237.00,1_1,-0.14,230.00,615.10,182.00,1,195.86
237.00,1_4,-0.56,209.00,596.93,165.00,1,177.91
238.00,1_9,-0.26,174.00,615.10,125.00,1,136.92
240.00,1_5,-0.70,205.00,617.75,154.00,1,164.97
241.00,1_16,-0.24,127.00,617.75,77.00,1,89.51
243.00,1_17,-0.38,122.00,617.75,72.00,1,86.86
246.00,1_23,-0.22,82.00,617.75,31.00,1,44.32
252.00,1_30,-0.20,38.00,617.75,0.00,0,9.88
255.00,1_31,-0.34,34.00,615.10,0.00,0,5.94
268.00,1_33,-0.62,33.00,615.10,0.00,0,5.74
290.00,1_35,-0.90,41.00,596.93,0.00,0,9.45
302.00,1_13,-0.82,210.00,615.10,168.00,1,181.44
304.00,1_14,-0.96,205.00,615.10,159.00,1,172.47
305.00,1_8,-0.12,248.00,615.10,202.00,1,213.78
306.00,1_11,-0.54,228.00,596.93,183.00,1,196.15
307.00,1_15,-0.10,200.00,615.10,153.00,1,165.16
308.00,1_21,-0.94,159.00,596.93,113.00,1,127.70
309.00,1_38,-0.32,38.00,617.75,0.00,0,8.01
312.00,1_22,-0.08,155.00,596.93,106.00,1,121.61
322.00,1_39,-0.46,44.00,596.93,0.00,0,8.67
417.00,1_19,-0.66,282.00,596.93,241.00,1,254.14
421.00,1_20,-0.80,279.00,596.93,234.00,1,247.38
421.00,1_26,-0.64,236.00,615.10,190.00,1,201.33
421.00,1_44,-0.16,107.00,615.10,60.00,2,76.49
423.00,1_25,-0.50,245.00,617.75,197.00,1,206.91
423.00,1_52,-0.28,52.00,615.10,2.00,2,20.73
424.00,1_28,-0.92,225.00,617.75,177.00,1,195.88
425.00,1_47,-0.58,90.00,596.93,41.00,1,55.22
427.00,1_53,-0.42,49.00,596.93,2.00,1,19.21
428.00,1_49,-0.86,79.00,617.75,27.00,1,40.29
443.00,1_56,-0.84,44.00,596.93,0.00,0,8.38
453.00,1_58,-0.12,39.00,596.93,0.00,0,8.28
494.00,1_43,-0.02,187.00,615.10,143.00,1,155.80
495.00,1_27,-0.78,303.00,615.10,255.00,1,268.76
495.00,1_34,-0.76,253.00,617.75,206.00,1,219.61
495.00,1_60,-0.40,67.00,615.10,20.00,2,37.61
497.00,1_29,-0.06,290.00,596.93,243.00,1,255.25
