step,veh_id,ttime
39,1_0,39
55,1_2,41
97,1_8,40
114,1_3,93
121,1_12,36
173,1_19,38
183,1_20,41
201,1_6,159
202,1_7,153
202,1_18,74
203,1_10,132
217,1_24,46
231,1_27,39
246,1_4,218
247,1_1,240
247,1_9,183
249,1_5,214
250,1_16,136
252,1_17,131
255,1_23,91
255,1_31,34
256,1_30,42
268,1_33,33
284,1_13,192
286,1_11,208
286,1_14,187
288,1_21,139
289,1_15,182
292,1_22,135
311,1_26,126
312,1_25,134
314,1_28,115
351,1_44,37
378,1_47,43
392,1_29,185
392,1_43,85
393,1_34,151
394,1_32,166
395,1_36,138
395,1_37,131
399,1_46,71
403,1_48,61
414,1_35,165
415,1_41,123
415,1_45,94
416,1_40,131
416,1_42,117
417,1_51,53
420,1_50,63
433,1_55,41
437,1_38,166
439,1_39,161
440,1_57,34
463,1_59,42
526,1_52,155
527,1_53,149
529,1_65,65
531,1_49,182
533,1_56,134
534,1_58,120
567,1_74,39
576,1_54,191
576,1_60,148
578,1_61,143
579,1_64,123
581,1_63,132
581,1_67,103
584,1_70,85
587,1_77,38
596,1_78,40
639,1_62,197
639,1_82,54
641,1_66,170
641,1_68,156
643,1_69,151
643,1_73,122
653,1_86,39
657,1_87,36
665,1_88,37
682,1_90,40
704,1_93,40
710,1_94,39
755,1_75,220
756,1_71,250
756,1_72,242
756,1_95,78
758,1_81,180
762,1_83,170
784,1_104,42
803,1_107,40
811,1_108,40
861,1_115,40
877,1_76,335
877,1_96,192
878,1_80,307
880,1_79,316
880,1_109,102
882,1_111,90
885,1_91,236
889,1_92,233
891,1_98,192
892,1_112,93
918,1_123,40
936,1_84,337
946,1_85,340
951,1_114,138
955,1_101,234
955,1_113,149
956,1_89,321
957,1_117,122
960,1_97,268
960,1_118,118
962,1_99,256
962,1_119,113
964,1_125,72
985,1_132,43
989,1_133,40
1054,1_100,340
1061,1_105,312
1062,1_103,327
1063,1_102,335
1064,1_106,308
1064,1_120,208
1065,1_121,202
1066,1_110,281
1066,1_122,195
1067,1_116,239
1067,1_137,89
1067,1_139,75
1069,1_126,170
1069,1_145,34
1072,1_129,151
1073,1_136,102
1135,1_153,43
1147,1_124,262
1147,1_130,219
1149,1_131,214
1149,1_135,186
1149,1_151,71
1150,1_127,244
1151,1_140,152
1151,1_154,52
1154,1_152,69
1155,1_142,142
1157,1_147,108
1159,1_144,131
1161,1_157,41
1187,1_160,45
1197,1_134,241
1199,1_128,286
1199,1_141,193
1201,1_138,216
1203,1_143,182
1203,1_150,132
1222,1_166,37
1261,1_171,41
1284,1_174,42
1294,1_176,38
1321,1_149,258
1321,1_156,208
1323,1_155,217
1324,1_146,282
1325,1_168,126
1326,1_148,270
1326,1_178,56
1328,1_180,43
1329,1_172,101
1330,1_173,95
1333,1_175,84
1335,1_182,36
1345,1_183,39
1367,1_159,232
1369,1_161,220
1371,1_164,201
1371,1_181,79
1372,1_158,244
1373,1_165,195
1375,1_184,62
1387,1_189,38
1397,1_190,41
1407,1_191,44
1409,1_192,39
1417,1_193,39
1452,1_198,39
1463,1_162,307
1463,1_163,300
1464,1_167,272
1465,1_177,202
1467,1_169,261
1467,1_170,254
1471,1_179,193
1471,1_197,65
1481,1_201,46
1487,1_188,145
1487,1_194,102
1489,1_185,169
1491,1_186,163
1491,1_202,49
1492,1_195,100
1492,1_199,72
1494,1_196,95
1497,1_200,69
1500,1_205,37
1519,1_207,42
1528,1_208,43
1537,1_210,38
1574,1_214,47
1585,1_217,36
1588,1_187,253
1589,1_212,76
1667,1_228,40
1683,1_230,41
1698,1_221,121
1699,1_225,93
1699,1_231,50
1700,1_223,108
1703,1_227,83
1714,1_234,44
1723,1_211,217
1724,1_203,275
1724,1_206,254
1724,1_215,189
1726,1_204,270
1727,1_219,164
1728,1_236,43
1730,1_209,238
1730,1_222,145
1731,1_213,211
1760,1_241,40
1779,1_244,37
1786,1_245,37
1794,1_246,38
1808,1_248,38
1845,1_226,232
1846,1_218,290
1847,1_216,305
1849,1_220,279
1851,1_238,152
1852,1_224,253
1854,1_229,219
1854,1_240,141
1857,1_242,130
1859,1_249,82
1862,1_252,63
1902,1_261,39
1906,1_262,36
1919,1_263,42
1965,1_233,302
1966,1_232,310
1966,1_237,274
1968,1_235,291
1968,1_258,126
1972,1_251,180
1974,1_256,147
1991,1_273,42
2003,1_274,47
2025,1_278,41
2045,1_239,339
2065,1_253,259
2067,1_243,332
2067,1_250,282
2067,1_257,233
2068,1_247,305
2070,1_254,257
2071,1_259,222
2072,1_268,159
2072,1_271,138
2076,1_264,192
2077,1_266,178
2080,1_265,188
2082,1_255,262
2082,1_269,162
2082,1_280,83
2084,1_260,228
2084,1_272,142
2084,1_281,78
2088,1_282,75
2093,1_287,44
2096,1_277,119
2097,1_275,134
2099,1_285,65
2101,1_289,38
2102,1_276,132
2103,1_283,83
2112,1_290,42
2130,1_293,38
2148,1_296,35
2168,1_299,34
2180,1_294,81
2182,1_292,98
2184,1_284,157
2186,1_297,66
2265,1_312,38
2295,1_270,368
2295,1_300,153
2298,1_267,392
2298,1_302,142
2298,1_308,99
2299,1_315,50
2300,1_279,308
2302,1_286,260
2302,1_310,89
2304,1_291,227
2308,1_295,202
2311,1_301,162
2312,1_311,92
2314,1_316,58
2321,1_288,265
2321,1_319,44
2323,1_298,196
2324,1_303,161
2324,1_304,154
2326,1_306,142
2326,1_313,92
2328,1_309,122
2357,1_325,37
2376,1_327,42
2382,1_328,41
2408,1_332,38
2419,1_333,42
2442,1_318,172
2445,1_305,268
2446,1_307,255
2446,1_331,83
2448,1_314,207
2452,1_317,189
2456,1_335,65
2458,1_339,38
2494,1_336,95
2495,1_322,196
2495,1_326,168
2496,1_338,83
2497,1_321,206
2497,1_329,148
2498,1_342,57
2499,1_340,72
2500,1_344,44
2522,1_348,38
2551,1_352,38
2574,1_355,40
2611,1_320,327
2615,1_324,302
2616,1_323,310
2616,1_330,260
2617,1_350,118
2618,1_334,234
2620,1_361,43
2621,1_356,80
2623,1_362,39
2649,1_346,179
2652,1_337,246
2653,1_341,219
2654,1_343,205
2654,1_345,191
2655,1_353,135
2655,1_366,42
2658,1_357,110
2658,1_359,95
2704,1_373,41
2712,1_358,156
2713,1_354,186
2713,1_360,143
2715,1_347,238
2716,1_363,125
2717,1_349,226
2719,1_374,49
2721,1_351,215
2722,1_372,66
2724,1_376,40
2735,1_365,129
2737,1_364,139
2741,1_371,93
2746,1_375,69
2751,1_379,45
2763,1_381,43
2787,1_385,39
2821,1_389,44
2833,1_368,206
2833,1_370,192
2834,1_367,214
2835,1_384,94
2836,1_369,202
2838,1_378,140
2843,1_382,116
2844,1_383,110
2846,1_388,76
2847,1_391,56
2856,1_377,165
2859,1_380,146
2860,1_386,104
2869,1_396,42
2894,1_400,38
2903,1_390,119
2905,1_387,142
2905,1_392,107
2906,1_394,93
2907,1_399,59
2908,1_395,88
2910,1_398,69
2923,1_393,117
2925,1_397,91
2925,1_402,55
2940,1_406,42
2961,1_410,34
2977,1_401,114
3002,1_415,39
3016,1_417,39
3028,1_419,37
3082,1_416,112
3084,1_403,207
3088,1_423,68
3090,1_424,63
3092,1_427,44
3119,1_432,35
3124,1_431,47
3145,1_434,47
3161,1_437,41
3174,1_404,290
3176,1_408,263
3177,1_405,286
3178,1_409,258
3179,1_412,238
3179,1_414,224
3180,1_407,275
3180,1_420,182
3182,1_429,119
3184,1_436,71
3185,1_418,201
3187,1_438,60
3190,1_422,177
3191,1_411,257
3191,1_421,186
3197,1_413,249
3199,1_425,165
3200,1_430,130
3200,1_433,109
3201,1_426,160
3202,1_428,147
3203,1_439,69
3204,1_435,99
3204,1_442,49
3240,1_448,42
3266,1_452,39
3272,1_453,38
3307,1_447,116
3309,1_441,161
3314,1_455,66
3316,1_456,61
3318,1_460,34
3369,1_466,42
3375,1_467,41
3395,1_470,40
3400,1_443,237
3400,1_446,216
3402,1_440,261
3402,1_457,140
3404,1_459,127
3404,1_461,113
3406,1_445,229
3406,1_462,108
3407,1_450,194
3407,1_463,102
3409,1_468,68
3415,1_473,38
3424,1_474,40
3440,1_464,128
3441,1_444,271
3442,1_449,237
3444,1_454,203
3446,1_469,98
3448,1_451,228
3448,1_471,86
3449,1_465,129
3451,1_472,81
3473,1_476,75
3474,1_458,204
3523,1_477,118
3524,1_479,104
3524,1_481,90
3525,1_475,134
3526,1_486,56
3526,1_488,42
3534,1_489,43
3592,1_498,37
3599,1_499,37
3619,1_494,92
3622,1_478,210
3622,1_484,167
3623,1_482,182
3625,1_491,120
3625,1_493,105
3627,1_500,57
3631,1_495,97
3640,2_1,37
3655,1_480,228
3656,1_485,194
3657,1_483,209
3658,1_492,146
3659,1_487,182
3661,1_490,163
3662,1_502,78
3663,1_504,65
3666,2_4,52
3685,2_12,43
3720,1_496,179
3721,2_0,121
3721,2_5,104
3723,2_6,102
3724,2_19,57
3725,1_497,177
3725,2_21,51
3726,2_8,98
3727,2_24,42
3728,2_9,96
3728,2_23,46
3745,2_29,42
3750,2_30,43
3767,2_36,39
3777,1_501,200
3777,2_14,128
3778,1_503,187
3780,2_3,170
3780,2_10,145
3780,2_22,102
3782,2_13,136
3782,2_25,93
3782,2_39,43
3787,2_18,123
3789,2_40,47
3791,2_32,77
3792,2_33,75
3794,2_34,73
3802,2_45,42
3808,2_47,41
3834,2_54,42
3841,2_56,42
3843,2_7,219
3844,2_50,66
3846,2_15,193
3848,2_16,191
3850,2_11,211
3853,2_2,246
3853,2_17,193
3853,2_44,96
3855,2_20,184
3855,2_53,66
3856,2_26,164
3858,2_60,44
3867,2_63,43
3891,2_70,42
3899,2_72,42
3906,2_75,39
3914,2_78,36
3923,2_80,38
3931,2_28,232
3932,2_27,236
3932,2_37,200
3933,2_31,223
3934,2_35,210
3935,2_38,200
3937,2_46,173
3938,2_41,192
3938,2_48,167
3939,2_51,157
3939,2_62,118
3940,2_43,187
3940,2_65,108
3940,2_66,105
3941,2_55,145
3942,2_69,96
3942,2_76,71
3943,2_82,51
3948,2_77,74
3966,2_93,34
3977,2_94,42
3987,2_97,41
4028,2_109,39
4039,2_42,290
4039,2_61,222
4040,2_83,144
4041,2_59,231
4042,2_49,268
4042,2_88,128
4043,2_64,215
4043,2_106,65
4044,2_52,259
4045,2_68,203
4045,2_111,49
4046,2_71,193
4047,2_84,148
4048,2_87,138
4048,2_113,45
4049,2_90,128
4050,2_112,51
4051,2_95,112
4054,2_98,105
4056,2_104,85
4058,2_105,84
4061,2_108,76
4068,2_120,40
4087,2_67,248
4087,2_86,180
4089,2_57,286
4089,2_89,172
4090,2_73,230
4091,2_58,284
4092,2_96,150
4093,2_91,169
4094,2_101,134
4095,2_74,231
4096,2_79,214
4096,2_92,168
4098,2_103,131
4100,2_100,143
4101,2_110,109
4103,2_114,97
4104,2_115,94
4105,2_124,63
4107,2_117,90
4110,2_123,71
4112,2_128,56
4120,2_134,42
4141,2_139,45
4170,2_148,42
4175,2_151,36
4182,2_152,40
4191,2_155,38
4196,2_154,47
4198,2_81,309
4198,2_85,295
4198,2_107,217
4199,2_131,132
4201,2_102,237
4202,2_142,96
4203,2_99,250
4203,2_129,143
4204,2_116,190
4206,2_125,160
4208,2_127,155
4208,2_145,91
4209,2_140,110
4210,2_136,125
4214,2_161,40
4217,2_144,103
4240,2_168,41
4241,2_167,45
4249,2_171,39
4254,2_172,40
4259,2_174,38
4268,2_118,247
4268,2_121,237
4269,2_119,245
4270,2_126,221
4271,2_130,207
4272,2_122,237
4274,2_135,193
4274,2_138,182
4275,2_133,201
4275,2_156,119
4277,2_146,156
4277,2_170,71
4278,2_176,50
4280,2_147,156
4283,2_150,148
4285,2_164,100
4287,2_181,41
4293,2_184,37
4299,2_183,46
4326,2_193,37
4347,2_198,41
4363,2_202,42
4369,2_206,34
4379,2_207,41
4382,2_208,40
4388,2_209,42
4390,2_132,319
4392,2_137,303
4392,2_143,282
4393,2_169,190
4394,2_149,263
4394,2_179,155
4395,2_141,292
4395,2_158,231
4396,2_194,104
4397,2_166,205
4400,2_153,254
4401,2_177,170
4402,2_163,221
4403,2_180,161
4403,2_186,139
4407,2_188,136
4407,2_197,104
4409,2_201,92
4410,2_203,86
4413,2_204,85
4413,2_211,60
4414,2_212,58
4419,2_217,45
4426,2_221,38
4428,2_220,43
4439,2_222,47
4445,2_225,42
4455,2_228,42
4481,2_236,39
4503,2_159,336
4504,2_160,333
