step,tl_id,dynamic_weight,dynamic_weight_activation,reward
25,0,0.02494014365522746,2.8971050231499785e-06,0.9897286274315287
48,0,0.04988028731045492,6.122148243500816e-06,0.9855894911975459
113,0,0.07482043096568237,1.2937247444068341e-05,0.9695971007228885
139,0,0.07482043096568237,1.2937247444068341e-05,0.9653808284737667
258,0,0.09976057462090984,2.733862281770841e-05,0.9516513063250779
278,0,0.1247007182761373,5.777027293579057e-05,0.9593643473078213
319,0,0.1247007182761373,5.777027293579057e-05,0.9577774878761485
402,0,0.09976057462090984,2.733862281770841e-05,0.9570701870166739
482,0,0.1247007182761373,5.777027293579057e-05,0.9538178035723561
508,0,0.1247007182761373,5.777027293579057e-05,0.9525794425238032
609,0,0.1247007182761373,5.777027293579057e-05,0.9462531365882814
635,0,0.09976057462090984,2.733862281770841e-05,0.9628177989585623
736,0,0.07482043096568237,1.2937247444068341e-05,0.9588317728472245
762,0,0.07482043096568237,1.2937247444068341e-05,0.9611213070255505
830,0,0.07722982412150445,1.3906986983460849e-05,0.9533375000288574
946,0,0.14964086193136475,0.00012207240301665171,0.9439544918494842
978,0,0.09976057462090984,2.733862281770841e-05,0.9629008995071222
1034,0,0.07482043096568237,1.2937247444068341e-05,0.9689730176225406
1078,0,0.07482043096568237,1.2937247444068341e-05,0.9640521693017388
1116,0,0.07482043096568237,1.2937247444068341e-05,0.9623693138438033
1223,0,0.1745810055865922,0.00025792859000988317,0.9527623141621431
1291,0,0.1247007182761373,5.777027293579057e-05,0.9610266592936757
1350,0,0.1247007182761373,5.777027293579057e-05,0.9575175487922749
1430,0,0.14964086193136475,0.00012207240301665171,0.9593229368317693
1519,0,0.14964086193136475,0.00012207240301665171,0.9479193296107045
1581,0,0.14964086193136475,0.00012207240301665171,0.9524377180093393
1643,0,0.07482043096568237,1.2937247444068341e-05,0.971910930398752
1714,0,0.09976057462090984,2.733862281770841e-05,0.9640479818136896
1743,0,0.04988028731045492,6.122148243500816e-06,0.9719135012110349
1775,0,0.04988028731045492,6.122148243500816e-06,0.9714290579406605
1885,0,0.09976057462090984,2.733862281770841e-05,0.954507464700514
1935,0,0.1247007182761373,5.777027293579057e-05,0.9465693840062723
2036,0,0.1745810055865922,0.00025792859000988317,0.93518795222705
2116,0,0.1247007182761373,5.777027293579057e-05,0.9394416034134527
2166,0,0.1247007182761373,5.777027293579057e-05,0.9523742259250639
2219,0,0.09976057462090984,2.733862281770841e-05,0.9551644701992705
2290,0,0.1247007182761373,5.777027293579057e-05,0.957098743222883
2313,0,0.09976057462090984,2.733862281770841e-05,0.9682503242654137
2348,0,0.04988028731045492,6.122148243500816e-06,0.9744114891525261
2428,0,0.07482043096568237,1.2937247444068341e-05,0.9628953863127266
2511,0,0.1247007182761373,5.777027293579057e-05,0.9447036855010741
2531,0,0.14964086193136475,0.00012207240301665171,0.9567090408503119
2590,0,0.07482043096568237,1.2937247444068341e-05,0.960381988005256
2667,0,0.07482043096568237,1.2937247444068341e-05,0.9582155658202685
2741,0,0.07482043096568237,1.2937247444068341e-05,0.9519871795408543
2842,0,0.14964086193136475,0.00012207240301665171,0.9345022293333775
2949,0,0.1247007182761373,5.777027293579057e-05,0.9398445731386724
3023,0,0.14964086193136475,0.00012207240301665171,0.9461626833373287
3130,0,0.14964086193136475,0.00012207240301665171,0.950728343936543
3246,0,0.1247007182761373,5.777027293579057e-05,0.939564506857751
3353,0,0.1247007182761373,5.777027293579057e-05,0.9483521337222081
3451,0,0.09976057462090984,2.733862281770841e-05,0.9452567495713738
3546,0,0.14964086193136475,0.00012207240301665171,0.9223963046771324
3566,0,0.1247007182761373,5.777027293579057e-05,0.9468590110237478
3664,0,0.14964086193136475,0.00012207240301665171,0.9257373692006807
3699,0,0.1247007182761373,5.777027293579057e-05,0.9316165234622236
3788,0,0.1745810055865922,0.00025792859000988317,0.9076691240408046
3847,0,0.14964086193136475,0.00012207240301665171,0.9249551518317208
3966,0,0.2244612928970471,0.0011507830459559412,0.8879293389860804
4016,0,0.2494014365522746,0.00242872564960318,0.8986137802642394
4051,0,0.19952114924181968,0.0005448987447555207,0.9319060152949571
4119,0,0.1745810055865922,0.00025792859000988317,0.9322329842985886
4166,0,0.1745810055865922,0.00025792859000988317,0.9276906426656207
4255,0,0.14964086193136475,0.00012207240301665171,0.9090573514657095
4305,0,0.19952114924181968,0.0005448987447555207,0.9191236362618439
4409,0,0.2244612928970471,0.0011507830459559412,0.8958879118861798
4495,0,0.2244612928970471,0.0011507830459559412,0.8937900227971558
4614,0,0.2992817238627295,0.010755244484772384,0.8734776279039013
4646,0,0.1745810055865922,0.00025792859000988317,0.9119886761639332
4750,0,0.2244612928970471,0.0011507830459559412,0.9078536372326383
4866,0,0.2494014365522746,0.00242872564960318,0.8958231720464098
4877,0,0.27434158020750204,0.005118548954743011,0.9025983954329774
4891,0,0.19952114924181968,0.0005448987447555207,0.9215459388692022
4989,0,0.2992817238627295,0.010755244484772384,0.8916379931569964
5075,0,0.39904229848363937,0.17817942484430957,0.8652285790317514
5194,0,0.39904229848363937,0.17817942484430957,0.8391505170176867
5295,0,0.2244612928970471,0.0011507830459559412,0.8716507567805764
5414,0,0.2992817238627295,0.010755244484772384,0.8689144505992049
5434,0,0.19952114924181968,0.0005448987447555207,0.8959712669292826
5472,0,0.19952114924181968,0.0005448987447555207,0.9088171366794154
5579,0,0.2494014365522746,0.00242872564960318,0.8912916260533839
5635,0,0.27434158020750204,0.005118548954743011,0.8916104685041534
5697,0,0.19952114924181968,0.0005448987447555207,0.9118135779679035
5729,0,0.1745810055865922,0.00025792859000988317,0.9286338992231936
5839,0,0.19952114924181968,0.0005448987447555207,0.9079448450954727
5946,0,0.14964086193136475,0.00012207240301665171,0.9078182494964148
6035,0,0.2244612928970471,0.0011507830459559412,0.883108084217792
6106,0,0.27434158020750204,0.005118548954743011,0.882504085604804
6198,0,0.2244612928970471,0.0011507830459559412,0.893046096934635
6317,0,0.32422186751795695,0.02245910616236272,0.8671197798043673
6331,0,0.2244612928970471,0.0011507830459559412,0.8843941645174954
6378,0,0.2992817238627295,0.010755244484772384,0.8913973938683364
6440,0,0.3491620111731844,0.04630298199736645,0.8782498732507964
6484,0,0.32422186751795695,0.02245910616236272,0.8908109570266365
6597,0,0.27434158020750204,0.005118548954743011,0.8934149915381044
6644,0,0.2244612928970471,0.0011507830459559412,0.9126973548995583
6670,0,0.2494014365522746,0.00242872564960318,0.9218836794701623
6756,0,0.1745810055865922,0.00025792859000988317,0.9197954127773295
6848,0,0.19952114924181968,0.0005448987447555207,0.9063382564475296
6907,0,0.2244612928970471,0.0011507830459559412,0.9031151163637073
6990,0,0.1745810055865922,0.00025792859000988317,0.9111508147592553
7055,0,0.19952114924181968,0.0005448987447555207,0.9013292519235865
7156,0,0.2992817238627295,0.010755244484772384,0.8932692893088576
7236,0,0.14964086193136475,0.00012207240301665171,0.9199140426429714
7283,0,0.19952114924181968,0.0005448987447555207,0.9056255471128176
7390,0,0.25056972654742815,0.002515140750437655,0.8696212920887251
7404,0,0.277102102715253,0.005558036069841517,0.885806190845007
7481,0,0.2494014365522746,0.00242872564960318,0.874859108145949
7558,0,0.27434158020750204,0.005118548954743011,0.8733673603710304
7620,0,0.2992817238627295,0.010755244484772384,0.8696551400638306
7664,0,0.1793998877321794,0.000298034458106488,0.9068061352208252
7777,0,0.2992817238627295,0.010755244484772384,0.8544332560390493
7890,0,0.3491620111731844,0.04630298199736645,0.8282167482697518
7970,0,0.3741021548284118,0.0930512644964546,0.8278893297551007
7990,0,0.2992817238627295,0.010755244484772384,0.8371135332663837
8094,0,0.39904229848363937,0.17817942484430957,0.7398473499517264
8117,0,0.39904229848363937,0.17817942484430957,0.8526758643443906
8134,0,0.39904229848363937,0.17817942484430957,0.7816675579291367
8172,0,0.14964086193136475,0.00012207240301665171,0.9147388350604331
8189,0,0.19952114924181968,0.0005448987447555207,0.9110369395866068
8209,0,0.19952114924181968,0.0005448987447555207,0.9116697339651487
8301,0,0.2992817238627295,0.010755244484772384,0.8577455046308756
8360,0,0.3491620111731844,0.04630298199736645,0.8659934494451927
8401,0,0.39904229848363937,0.17817942484430957,0.82077011387966
8469,0,0.2244612928970471,0.0011507830459559412,0.8862866333528178
8537,0,0.3741021548284118,0.0930512644964546,0.8583968520467394
8599,0,0.2494014365522746,0.00242872564960318,0.9040894460851955
8697,0,0.32422186751795695,0.02245910616236272,0.8539075351380504
8765,0,0.3491620111731844,0.04630298199736645,0.8675919226361004
8848,0,0.39904229848363937,0.17817942484430957,0.7974613115096867
8949,0,0.39904229848363937,0.17817942484430957,0.8247979215042565
8984,0,0.2244612928970471,0.0011507830459559412,0.8819225631285691
9067,0,0.27434158020750204,0.005118548954743011,0.8665937591240036
9183,0,0.27434158020750204,0.005118548954743011,0.8519688262167592
9278,0,0.4489225857940942,0.49192009689277355,0.8615402369449767
9322,0,0.19952114924181968,0.0005448987447555207,0.8765950595015126
9417,0,0.32422186751795695,0.02245910616236272,0.849235522911433
9539,0,0.32422186751795695,0.02245910616236272,0.8285210070726472
9565,0,0.32422186751795695,0.02245910616236272,0.8653613422173434
9642,0,0.2244612928970471,0.0011507830459559412,0.865289162386693
9713,0,0.27434158020750204,0.005118548954743011,0.8566401790104567
9763,0,0.2992817238627295,0.010755244484772384,0.8712444370004068
9789,0,0.2244612928970471,0.0011507830459559412,0.8983393893263759
9818,0,0.14964086193136475,0.00012207240301665171,0.9119455914918745
9934,0,0.2494014365522746,0.00242872564960318,0.8467409529149341
9981,0,0.2992817238627295,0.010755244484772384,0.8605446870020624
10010,0,0.2244612928970471,0.0011507830459559412,0.8996187809021141
10087,0,0.19952114924181968,0.0005448987447555207,0.8956965525814096
10197,0,0.2992817238627295,0.010755244484772384,0.8522154643769694
10313,0,0.42398244213886677,0.31420637353439695,0.809334543943923
10426,0,0.39904229848363937,0.17817942484430957,0.8136399170200357
10506,0,0.3491620111731844,0.04630298199736645,0.8377382241511818
10523,0,0.2494014365522746,0.00242872564960318,0.8562494745586423
10600,0,0.32422186751795695,0.02245910616236272,0.8378606116563546
10713,0,0.42398244213886677,0.31420637353439695,0.7773731187213132
10733,0,0.4738627294493217,0.6716995359646399,0.8640688649831761
10825,0,0.2992817238627295,0.010755244484772384,0.8376585991159179
10857,0,0.2992817238627295,0.010755244484772384,0.8700872738793157
10979,0,0.3741021548284118,0.0930512644964546,0.7888058407305417
11053,0,0.42398244213886677,0.31420637353439695,0.8656596084442434
11121,0,0.2992817238627295,0.010755244484772384,0.8472228697768027
11225,0,0.3491620111731844,0.04630298199736645,0.8099104283062736
11308,0,0.3491620111731844,0.04630298199736645,0.7983815447702071
11400,0,0.4489225857940942,0.49192009689277355,0.7391752480931253
11504,0,0.4489225857940942,0.49192009689277355,0.7522845910327784
11545,0,0.4489225857940942,0.49192009689277355,0.8197308162829857
11583,0,0.32422186751795695,0.02245910616236272,0.8476765686006474
11597,0,0.2494014365522746,0.00242872564960318,0.8605053230548736
11656,0,0.3741021548284118,0.0930512644964546,0.7795162883158726
11703,0,0.4489225857940942,0.49192009689277355,0.6956863788549587
11726,0,0.4738627294493217,0.6716995359646399,0.610658904525331
11788,0,0.27434158020750204,0.005118548954743011,0.8523681683061729
11847,0,0.32422186751795695,0.02245910616236272,0.8381076214406793
11876,0,0.32422186751795695,0.02245910616236272,0.8624950645197319
11911,0,0.2244612928970471,0.0011507830459559412,0.8890994053711742
11988,0,0.2521317447096233,0.002635488760099193,0.8640302163142557
12026,0,0.19952114924181968,0.0005448987447555207,0.8881644803422497
12058,0,0.18187066318521802,0.00032095773386845,0.8980286305770897
12135,0,0.2494014365522746,0.00242872564960318,0.8473536667101523
