step,vehicle_id,departDelay,duration,routeLength,waitingTime,waitingCount,timeLoss
39.00,1_0,0.00,39.00,596.93,0.00,0,9.30
55.00,1_2,-0.28,41.00,617.75,0.00,0,8.15
97.00,1_8,-0.12,40.00,615.10,0.00,0,5.50
118.00,1_11,-0.54,40.00,596.93,0.00,0,8.69
127.00,1_13,-0.82,35.00,615.10,0.00,0,6.05
141.00,1_3,-0.42,120.00,596.93,77.00,1,90.28
142.00,1_12,-0.68,57.00,615.10,12.00,1,25.95
173.00,1_19,-0.66,38.00,596.93,0.00,0,10.51
183.00,1_20,-0.80,41.00,596.93,0.00,0,10.08
223.00,1_25,-0.50,45.00,617.75,0.00,0,6.55
225.00,1_6,-0.84,183.00,617.75,137.00,1,151.66
226.00,1_18,-0.52,98.00,615.10,50.00,1,63.35
227.00,1_7,-0.98,178.00,615.10,129.00,1,141.46
227.00,1_10,-0.40,156.00,617.75,112.00,1,125.33
230.00,1_24,-0.36,59.00,596.93,7.00,1,21.07
231.00,1_27,-0.78,39.00,615.10,0.00,0,5.04
250.00,1_29,-0.06,43.00,596.93,0.00,0,9.22
267.00,1_1,-0.14,260.00,615.10,212.00,1,225.91
267.00,1_4,-0.56,239.00,596.93,195.00,1,207.76
268.00,1_9,-0.26,204.00,615.10,155.00,1,166.35
269.00,1_31,-0.34,48.00,615.10,0.00,0,20.43
270.00,1_5,-0.70,235.00,617.75,184.00,1,195.01
271.00,1_16,-0.24,157.00,617.75,107.00,1,119.52
273.00,1_17,-0.38,152.00,617.75,102.00,1,116.48
274.00,1_33,-0.62,39.00,615.10,0.00,0,11.87
276.00,1_23,-0.22,112.00,617.75,60.00,1,74.15
277.00,1_30,-0.20,63.00,617.75,13.00,1,34.82
293.00,1_15,-0.10,186.00,615.10,140.00,1,151.47
294.00,1_14,-0.96,195.00,615.10,148.00,1,162.15
294.00,1_21,-0.94,145.00,596.93,99.00,1,112.75
296.00,1_22,-0.08,139.00,596.93,92.00,1,106.66
309.00,1_38,-0.32,38.00,617.75,0.00,0,7.79
322.00,1_39,-0.46,44.00,596.93,0.00,0,8.84
380.00,1_28,-0.92,181.00,617.75,138.00,1,151.77
381.00,1_44,-0.16,67.00,615.10,22.00,1,35.97
382.00,1_26,-0.64,197.00,615.10,150.00,1,162.25
384.00,1_47,-0.58,49.00,596.93,2.00,1,13.64
395.00,1_49,-0.86,46.00,617.75,0.00,0,6.33
400.00,1_32,-0.48,172.00,596.93,128.00,1,140.66
400.00,1_43,-0.02,93.00,615.10,50.00,1,62.39
402.00,1_34,-0.76,160.00,617.75,114.00,1,126.42
402.00,1_37,-0.18,138.00,596.93,93.00,1,110.31
404.00,1_36,-0.04,147.00,617.75,101.00,1,112.86
405.00,1_46,-0.44,77.00,596.93,32.00,1,45.32
410.00,1_48,-0.72,68.00,596.93,18.00,1,31.53
414.00,1_35,-0.90,165.00,596.93,120.00,1,133.51
