step,veh_id,ttime
88,left_0_0_0,88
94,right__0_0_2,91
99,left_0_0_1,94
101,left_0_0_4,91
112,left_0_0_6,90
122,right__0_0_7,97
126,right__0_0_8,95
136,left_0_0_10,87
159,up_0_0_3,155
169,down_0_0_9,138
170,down_0_0_12,98
172,up_0_0_5,156
180,down_0_0_15,95
193,down_0_0_17,95
196,up_0_0_18,93
198,up_0_0_19,90
231,down_0_0_24,102
231,up_0_0_26,96
247,left_0_0_11,180
249,left_0_0_13,175
249,right__0_0_14,168
251,left_0_0_20,131
254,left_0_0_21,128
256,right__0_0_16,164
258,left_0_0_22,127
258,right__0_0_23,132
260,right__0_0_25,128
261,left_0_0_27,114
262,right__0_0_30,91
263,left_0_0_29,104
264,right__0_0_31,85
276,right__0_0_32,92
288,left_0_0_33,84
308,right__0_0_36,92
317,down_0_0_28,168
320,up_0_0_35,108
324,down_0_0_34,118
325,down_0_0_37,105
330,down_0_0_40,89
342,up_0_0_41,94
344,down_0_0_43,88
349,down_0_0_45,88
365,right__0_0_38,138
365,left_0_0_42,112
368,left_0_0_44,110
372,left_0_0_46,108
376,right__0_0_39,137
379,left_0_0_47,98
382,down_0_0_53,89
389,up_0_0_49,105
415,down_0_0_57,85
437,up_0_0_59,93
439,up_0_0_60,90
465,right__0_0_52,173
468,right__0_0_54,171
469,right__0_0_62,117
471,left_0_0_48,185
474,left_0_0_50,183
476,left_0_0_51,180
478,left_0_0_55,177
478,right__0_0_65,113
479,right__0_0_68,90
480,left_0_0_56,174
481,left_0_0_58,138
483,left_0_0_61,133
485,left_0_0_63,128
487,left_0_0_64,122
489,left_0_0_66,117
491,left_0_0_67,114
492,right__0_0_69,90
492,left_0_0_70,90
506,left_0_0_71,92
523,up_0_0_72,100
526,down_0_0_75,92
527,up_0_0_74,94
540,up_0_0_76,89
559,down_0_0_78,91
573,up_0_0_80,89
579,down_0_0_82,89
588,down_0_0_83,93
606,left_0_0_73,176
609,right__0_0_77,150
610,right__0_0_79,127
610,left_0_0_81,118
611,left_0_0_84,114
613,right__0_0_85,117
619,right__0_0_88,91
625,right__0_0_89,92
631,right__0_0_95,88
640,left_0_0_92,102
649,up_0_0_87,123
651,down_0_0_86,139
651,up_0_0_94,110
653,down_0_0_90,123
661,down_0_0_91,126
662,down_0_0_93,122
664,down_0_0_98,107
668,up_0_0_99,88
670,down_0_0_100,88
680,down_0_0_101,93
689,left_0_0_96,139
695,left_0_0_97,140
707,left_0_0_104,97
709,left_0_0_105,94
720,right__0_0_106,91
724,right__0_0_107,90
737,right__0_0_110,95
747,up_0_0_102,154
747,down_0_0_103,141
748,up_0_0_108,113
752,up_0_0_109,112
758,up_0_0_111,112
760,up_0_0_114,89
768,up_0_0_116,85
779,up_0_0_118,91
788,up_0_0_119,87
801,down_0_0_124,89
829,left_0_0_112,170
830,right__0_0_113,170
834,right__0_0_117,147
835,right__0_0_122,126
837,right__0_0_123,123
838,left_0_0_115,162
840,left_0_0_120,136
842,left_0_0_121,133
843,left_0_0_125,129
845,left_0_0_126,118
849,right__0_0_127,118
851,right__0_0_128,115
852,left_0_0_132,94
864,left_0_0_134,82
874,left_0_0_136,87
901,down_0_0_130,153
902,up_0_0_129,161
903,up_0_0_131,149
904,down_0_0_135,121
905,up_0_0_133,145
906,down_0_0_137,114
909,up_0_0_138,114
910,up_0_0_140,109
912,up_0_0_141,106
943,down_0_0_144,112
945,down_0_0_150,94
946,up_0_0_151,91
987,left_0_0_143,159
989,left_0_0_145,154
993,right__0_0_139,192
997,right__0_0_142,183
998,right__0_0_156,112
1001,left_0_0_146,160
1002,left_0_0_147,156
1002,right__0_0_158,96
1004,left_0_0_148,153
1004,right__0_0_159,93
1006,left_0_0_149,150
1008,left_0_0_152,143
1010,left_0_0_153,140
1011,left_0_0_154,135
1013,left_0_0_155,132
1015,left_0_0_157,123
1021,right__0_0_162,93
1034,down_0_0_161,113
1038,down_0_0_166,97
1041,up_0_0_160,128
1043,up_0_0_163,111
1044,up_0_0_164,108
1061,up_0_0_169,95
1073,down_0_0_172,97
1084,down_0_0_175,96
1085,down_0_0_176,92
1087,down_0_0_178,89
1104,right__0_0_168,143
1107,left_0_0_165,168
1109,left_0_0_167,159
1110,left_0_0_170,143
1110,right__0_0_171,134
1112,right__0_0_173,131
1112,left_0_0_174,124
1114,right__0_0_177,124
1114,left_0_0_179,115
1116,left_1_0_1,108
1116,right__1_0_3,97
1118,left_1_0_8,93
1131,right__1_0_11,95
1133,right__1_0_12,92
1150,right__1_0_15,101
1152,right__1_0_16,98
1153,right__1_0_18,88
1173,right__1_0_19,102
1175,right__1_0_23,94
1191,down_1_0_0,188
1193,up_1_0_2,176
1200,down_1_0_4,181
1201,up_1_0_5,179
1201,down_1_0_6,177
1203,down_1_0_9,174
1204,up_1_0_7,177
1206,up_1_0_14,161
1208,down_1_0_10,173
1208,up_1_0_20,134
1210,down_1_0_13,166
1212,up_1_0_21,133
1214,down_1_0_17,152
1214,up_1_0_25,126
1215,up_1_0_26,122
1216,down_1_0_22,139
1217,up_1_0_27,119
1218,down_1_0_24,131
1219,up_1_0_28,116
1221,up_1_0_30,112
1222,up_1_0_32,108
1224,up_1_0_33,105
1226,up_1_0_40,92
1228,up_1_0_41,89
1242,down_1_0_46,82
1249,up_1_0_48,87
1252,down_1_0_47,87
1258,up_1_0_49,91
1258,down_1_0_51,85
1261,up_1_0_50,89
1263,down_1_0_53,85
1270,up_1_0_56,90
1278,down_1_0_54,95
1285,left_1_0_31,179
1287,left_1_0_37,163
1288,right__1_0_29,190
1290,left_1_0_38,157
1292,left_1_0_43,142
1295,left_1_0_44,140
1298,right__1_0_34,180
1299,left_1_0_52,124
1300,right__1_0_35,177
1301,right__1_0_36,172
1303,right__1_0_39,169
1304,left_1_0_65,91
1306,right__1_0_42,167
1308,right__1_0_45,150
1309,right__1_0_55,129
1311,right__1_0_57,126
1313,right__1_0_59,123
1315,right__1_0_62,106
1317,right__1_0_64,103
1320,left_1_0_69,86
1334,down_1_0_58,146
1337,up_1_0_61,146
1340,up_1_0_72,101
1341,down_1_0_60,147
1342,up_1_0_73,98
1343,down_1_0_63,134
1344,up_1_0_77,86
1345,down_1_0_66,128
1347,down_1_0_67,125
1348,down_1_0_68,120
1353,down_1_0_70,116
1370,down_1_0_75,118
1372,down_1_0_82,97
1377,up_1_0_80,110
1378,up_1_0_84,98
1385,right__1_0_76,130
1387,right__1_0_78,127
1390,left_1_0_71,151
1392,left_1_0_74,140
1394,left_1_0_85,109
1396,right__1_0_79,131
1398,right__1_0_81,127
1400,right__1_0_83,123
1402,right__1_0_86,107
1403,left_1_0_90,92
1404,right__1_0_88,100
1405,right__1_0_89,96
1413,right__1_0_91,98
1415,right__1_0_92,95
1429,right__1_0_94,98
1435,right__1_0_96,99
1441,up_1_0_95,107
1442,up_1_0_97,103
1444,up_1_0_98,96
1445,down_1_0_87,144
1446,down_1_0_93,118
1447,up_1_0_99,94
1452,up_1_0_102,94
1456,up_1_0_103,91
1468,down_1_0_105,90
1471,up_1_0_106,92
1475,up_1_0_112,86
1479,up_1_0_113,85
1480,down_1_0_107,97
1481,down_1_0_109,93
1486,down_1_0_111,93
1486,up_1_0_114,87
1500,right__1_0_101,144
1503,left_1_0_100,153
1505,left_1_0_108,118
1507,left_1_0_117,102
1515,left_1_0_121,94
1519,right__1_0_104,144
1519,left_1_0_123,90
1520,right__1_0_110,134
1522,right__1_0_115,122
1524,right__1_0_118,118
1526,right__1_0_124,96
1529,right__1_0_125,94
1530,right__1_0_126,90
1530,left_1_0_128,92
1541,up_1_0_119,131
1542,down_1_0_116,142
1545,down_1_0_120,133
1550,up_1_0_122,122
1550,down_1_0_127,113
1551,up_1_0_129,111
1553,up_1_0_133,92
1555,up_1_0_136,86
1557,down_1_0_130,110
1558,down_1_0_132,102
1560,down_1_0_135,94
1567,up_1_0_137,92
1571,down_1_0_139,85
1589,down_1_0_141,98
1589,up_1_0_142,98
1600,down_1_0_143,102
1609,down_1_0_147,93
1613,down_1_0_148,92
1620,down_1_0_150,94
1622,down_1_0_151,91
1629,left_1_0_138,152
1632,right__1_0_131,181
1633,right__1_0_134,168
1635,right__1_0_140,145
1640,left_1_0_144,135
1641,right__1_0_145,131
1644,left_1_0_149,124
1647,right__1_0_146,132
1664,right__1_0_164,92
1671,right__1_0_165,94
1673,right__1_0_166,91
1691,right__1_0_167,104
1703,down_1_0_152,167
1705,down_1_0_154,161
1706,up_1_0_153,169
1707,down_1_0_157,156
1710,up_1_0_155,165
1711,down_1_0_158,154
1712,up_1_0_156,162
1713,down_1_0_162,151
1714,up_1_0_159,156
1715,up_1_0_160,152
1715,down_1_0_168,126
1716,down_1_0_172,103
1718,down_1_0_173,100
1721,up_1_0_161,153
1723,up_1_0_163,150
1724,up_1_0_169,124
1726,up_1_0_170,117
1728,up_1_0_175,94
1742,right__1_0_176,105
1747,right__1_0_181,93
1749,right__1_0_182,90
1752,left_1_0_171,139
1753,left_1_0_174,120
1755,left_1_0_179,108
1756,right__1_0_184,92
1757,right__1_0_186,88
1760,left_1_0_188,85
1783,right__1_0_193,95
1804,left_1_0_201,94
1811,right__1_0_200,101
1812,up_1_0_180,164
1813,right__1_0_203,98
1817,up_1_0_185,156
1818,up_1_0_190,143
1820,down_1_0_177,179
1822,down_1_0_178,176
1824,up_1_0_192,141
1827,down_1_0_183,169
1829,down_1_0_187,159
1831,down_1_0_189,156
1833,down_1_0_191,153
1835,down_1_0_194,147
1836,down_1_0_196,142
1837,up_1_0_195,146
1838,down_1_0_205,120
1839,up_1_0_197,143
1840,up_1_0_198,133
1842,up_1_0_199,126
1842,left_1_0_208,112
1844,up_1_0_202,123
1844,right__1_0_204,124
1850,right__1_0_206,122
1851,right__1_0_215,98
1855,right__1_0_218,81
1867,right__1_0_219,88
1870,left_1_0_220,92
1872,left_1_0_223,89
1874,right__1_0_222,90
1877,right__1_0_224,88
1894,right__1_0_228,90
1897,left_1_0_227,100
1905,up_1_0_217,143
1910,up_1_0_221,132
1914,down_1_0_207,186
1915,up_1_0_226,121
1916,down_1_0_209,183
1916,up_1_0_229,113
1918,down_1_0_210,180
1919,down_1_0_211,176
1919,up_1_0_231,111
1921,down_1_0_212,173
