step,veh_id,ttime
88,left_0_0_0,88
94,right__0_0_2,91
99,left_0_0_1,94
127,right__0_0_5,102
129,right__0_0_6,98
161,left_0_0_8,94
171,up_0_0_3,167
174,up_0_0_4,158
179,down_0_0_7,148
182,down_0_0_9,110
184,down_0_0_12,99
190,down_0_0_14,92
197,up_0_0_15,94
205,up_0_0_16,97
220,down_0_0_21,91
233,up_0_0_23,98
238,left_0_0_10,164
241,right__0_0_11,160
242,right__0_0_13,150
245,right__0_0_20,119
246,left_0_0_17,126
248,left_0_0_18,119
249,right__0_0_22,117
250,left_0_0_19,116
259,left_0_0_24,112
261,left_0_0_26,102
264,right__0_0_27,93
266,right__0_0_28,87
292,down_0_0_25,143
293,down_0_0_31,87
303,up_0_0_32,91
312,down_0_0_34,92
325,down_0_0_37,84
335,up_0_0_38,87
345,down_0_0_40,89
349,down_0_0_42,88
372,left_0_0_30,168
380,right__0_0_29,196
381,right__0_0_33,165
383,right__0_0_35,156
384,left_0_0_39,131
385,right__0_0_36,146
385,left_0_0_41,127
387,left_0_0_43,123
389,left_0_0_44,108
392,right__0_0_48,100
398,up_0_0_46,114
404,down_0_0_49,111
424,left_0_0_45,138
433,left_0_0_47,142
433,right__0_0_50,136
435,left_0_0_51,138
437,left_0_0_52,135
438,left_0_0_54,95
438,right__0_0_57,86
447,left_0_0_58,90
450,right__0_0_60,87
456,left_0_0_59,94
459,left_0_0_61,87
468,left_0_0_62,91
481,right__0_0_63,92
496,right__0_0_64,94
507,down_0_0_53,177
510,up_0_0_55,165
516,up_0_0_56,166
523,down_0_0_68,89
529,up_0_0_67,96
541,up_0_0_69,90
560,down_0_0_71,92
582,right__0_0_70,123
589,left_0_0_65,175
589,right__0_0_72,106
591,left_0_0_66,161
591,right__0_0_78,95
593,left_0_0_74,103
594,left_0_0_77,98
601,up_0_0_73,117
603,down_0_0_75,113
605,down_0_0_76,110
607,down_0_0_79,95
615,up_0_0_80,90
623,down_0_0_83,93
624,down_0_0_84,89
648,down_0_0_89,91
675,right__0_0_81,147
676,left_0_0_85,138
677,right__0_0_82,144
678,left_0_0_87,128
679,right__0_0_86,136
680,left_0_0_88,125
696,left_0_0_94,87
702,left_0_0_95,88
719,right__0_0_96,90
730,right__0_0_97,96
732,right__0_0_100,90
752,left_0_0_102,93
753,right__0_0_103,93
766,down_0_0_90,184
773,down_0_0_91,186
775,up_0_0_92,182
775,down_0_0_93,169
776,up_0_0_98,141
778,up_0_0_99,138
780,up_0_0_101,134
782,up_0_0_104,111
784,up_0_0_106,101
786,up_0_0_108,98
803,down_0_0_113,91
833,up_0_0_118,92
835,down_0_0_119,88
853,left_0_0_105,176
854,right__0_0_107,167
859,left_0_0_109,155
863,left_0_0_110,154
863,right__0_0_111,154
865,right__0_0_112,151
865,left_0_0_114,151
867,left_0_0_115,140
867,right__0_0_116,136
869,right__0_0_117,133
873,left_0_0_122,91
877,left_0_0_123,90
890,right__0_0_126,89
904,right__0_0_129,90
924,down_0_0_124,132
925,down_0_0_131,94
929,up_0_0_120,175
930,up_0_0_121,170
932,up_0_0_125,137
937,down_0_0_136,86
942,up_0_0_127,141
944,up_0_0_128,138
979,left_0_0_130,151
979,right__0_0_139,93
983,left_0_0_132,150
985,left_0_0_133,144
987,left_0_0_134,141
988,left_0_0_135,137
990,left_0_0_137,125
992,left_0_0_138,113
992,right__0_0_140,86
1008,up_0_0_142,95
1027,down_0_0_145,85
1046,up_0_0_144,112
1059,up_0_0_148,93
1077,right__0_0_141,166
1081,right__0_0_143,153
1087,right__0_0_147,126
1088,left_0_0_146,138
1090,left_0_0_149,123
1090,right__0_0_150,111
1091,left_0_0_151,103
1094,left_0_0_153,95
1096,left_0_0_154,88
1116,up_0_0_155,99
1118,down_0_0_152,127
1120,down_0_0_156,97
1120,up_0_0_157,96
1122,down_0_0_159,87
1159,up_0_0_163,85
1165,down_0_0_164,88
1186,left_0_0_158,161
1188,right__0_0_160,150
1189,right__0_0_161,137
1191,right__0_0_162,126
1193,right__0_0_165,112
1195,right__0_0_171,97
1203,left_0_0_172,97
1207,right__0_0_174,94
1219,left_0_0_175,95
1221,left_0_0_176,92
1240,up_0_0_167,152
1241,down_0_0_166,154
1245,up_0_0_168,153
1248,down_0_0_179,88
1249,up_0_0_169,151
1250,up_0_0_170,147
1252,up_0_0_173,140
1266,left_0_0_177,116
1267,right__0_0_183,87
1268,left_0_0_178,113
1281,right__0_0_185,95
1301,right__0_0_188,92
1309,left_0_0_190,96
1320,up_0_0_180,149
1322,down_0_0_181,146
1324,down_0_0_182,143
1330,down_0_0_184,144
1331,up_0_0_187,140
1332,down_0_0_186,140
1333,down_0_0_189,124
1343,down_0_0_194,91
1346,up_0_0_196,90
1369,up_0_0_199,102
1371,up_0_0_203,91
1374,down_0_0_201,99
1412,left_0_0_191,178
1414,left_0_0_192,175
1416,left_0_0_193,164
1417,right__0_0_195,162
1417,left_0_0_206,106
1419,right__0_0_197,159
1420,right__0_0_198,154
1422,right__0_0_200,151
1424,right__0_0_202,147
1426,right__0_0_204,132
1427,right__0_0_205,118
1429,right__0_0_207,110
1439,left_0_0_211,89
1447,right__0_0_212,91
1476,right__0_0_214,101
1476,down_0_0_217,88
1482,up_0_0_208,149
1484,up_0_0_209,146
1485,up_0_0_210,137
1487,up_0_0_213,130
1497,down_0_0_219,97
1530,up_0_0_222,102
1557,down_0_0_229,91
1559,up_0_0_230,90
1569,left_0_0_215,184
1573,right__0_0_216,187
1574,right__0_0_218,174
1575,left_0_0_220,171
1576,right__0_0_221,170
1576,left_0_0_223,147
1578,right__0_0_224,148
1578,left_0_0_227,140
1580,left_0_0_231,103
1582,right__0_0_225,147
1584,right__0_0_226,144
1585,right__0_0_228,120
1587,right__0_0_232,97
1598,left_0_0_235,93
1603,right__0_0_236,90
1623,down_0_0_233,132
1632,up_0_0_234,141
1635,down_0_0_237,112
1637,up_0_0_238,88
1637,down_0_0_239,86
1649,up_0_0_241,91
1652,down_0_0_240,93
1657,down_0_0_242,93
1680,down_0_0_245,92
1693,up_0_0_246,93
1698,left_0_0_248,85
1705,right__0_0_243,129
1707,right__0_0_244,121
1718,left_0_0_249,86
1731,right__0_0_250,94
1745,left_0_0_251,98
1746,right__0_0_252,91
1757,right__0_0_254,96
1781,right__0_0_256,93
1793,up_0_0_247,185
1796,down_0_0_253,138
1797,down_0_0_257,109
1814,up_0_0_255,131
1816,up_0_0_258,125
1818,up_0_0_259,122
1820,up_0_0_260,119
1822,right__0_0_261,112
1822,up_0_0_263,111
1824,right__0_0_264,109
1825,left_0_0_262,115
1832,right__0_0_265,104
1868,right__0_0_270,92
1875,right__0_0_273,92
1877,left_0_0_271,99
1901,right__0_0_276,98
1913,up_0_0_272,135
1916,down_0_0_266,188
1918,up_0_0_275,121
1920,up_0_0_277,117
1922,down_0_0_267,188
1922,up_0_0_278,114
1923,down_0_0_268,184
1924,up_0_0_280,111
1925,down_0_0_269,181
1931,down_0_0_274,138
1933,down_0_0_279,124
1934,down_0_0_281,109
1936,down_0_0_282,106
1946,up_0_0_284,108
1948,up_0_0_285,101
1950,up_0_0_289,91
1951,down_0_0_287,97
1954,down_0_0_291,92
1957,up_0_0_290,93
1962,up_0_0_292,86
1986,down_0_0_294,89
2002,left_0_0_293,113
2007,right__0_0_283,173
2010,right__0_0_286,156
2012,right__0_0_288,153
2015,right__0_0_295,115
2021,right__0_0_298,93
2021,left_0_0_300,87
2033,left_0_0_301,94
2042,down_0_0_296,137
2044,down_0_0_299,113
2046,up_0_0_297,133
2048,up_0_0_303,88
2050,down_0_0_302,93
2056,left_0_0_304,92
2066,left_0_0_306,89
2074,left_0_0_307,92
2092,left_0_0_311,88
2103,right__0_0_313,88
2117,right__0_0_314,82
2146,down_0_0_308,162
2147,up_0_0_305,175
2149,up_0_0_309,162
2151,up_0_0_315,97
2152,up_0_0_316,93
2153,down_0_0_310,158
2154,down_0_0_312,149
2190,down_0_0_322,98
2201,down_0_0_323,102
2211,left_0_0_318,142
2214,left_0_0_319,139
2217,right__0_0_317,151
2219,right__0_0_320,142
2226,left_0_0_321,137
2226,right__0_0_326,95
2242,right__0_0_328,92
2247,left_0_0_329,97
2249,left_0_0_330,94
2263,left_0_0_332,90
2279,right__0_0_336,85
2291,left_0_0_337,91
2311,up_0_0_324,190
2311,down_0_0_327,175
2312,up_0_0_325,186
2313,down_0_0_331,149
2315,up_0_0_333,140
2315,down_0_0_338,106
2317,up_0_0_334,130
2322,up_0_0_335,130
2323,up_0_0_340,104
2323,down_0_0_344,91
2325,up_0_0_343,94
2329,down_0_0_346,86
2330,up_0_0_348,85
2387,down_0_0_354,92
2392,left_0_0_339,173
2402,left_0_0_345,160
2404,right__0_0_341,178
2406,right__0_0_342,175
2406,left_0_0_349,142
2408,left_0_0_350,139
2410,left_0_0_352,124
2411,right__0_0_347,166
2414,right__0_0_351,137
2416,right__0_0_355,120
2420,down_0_0_356,115
2421,up_0_0_359,100
2423,up_0_0_360,93
2432,up_0_0_363,96
2444,up_0_0_367,92
2452,up_0_0_368,85
2479,left_0_0_353,187
2480,right__0_0_364,143
2482,right__0_0_365,134
2484,left_0_0_357,175
2484,right__0_0_366,131
2485,right__0_0_369,117
2486,left_0_0_358,172
2488,left_0_0_361,155
2497,down_0_0_374,94
2500,up_0_0_376,87
2513,up_0_0_377,88
2531,up_0_0_379,101
2540,left_0_0_362,202
2544,left_0_0_370,176
2549,right__0_0_371,168
2550,left_0_0_372,161
2553,right__0_0_373,157
2560,right__0_0_375,149
2561,left_0_0_380,121
2562,right__0_0_378,136
2562,left_0_0_381,117
2564,left_0_0_382,113
2566,left_0_0_383,110
2587,up_0_0_384,126
2588,down_0_0_385,126
2593,up_0_0_386,96
2598,up_0_0_391,86
2599,down_0_0_389,96
2614,left_0_0_388,111
2619,left_0_0_390,111
2624,right__0_0_387,123
2624,left_0_0_392,110
2626,right__0_0_394,98
2628,right__0_0_395,95
2636,right__0_0_397,86
2638,right__0_0_398,83
2650,right__0_0_399,88
2650,left_0_0_401,90
2666,down_0_0_393,141
2671,up_0_0_400,114
2672,down_0_0_396,135
2673,up_0_0_403,97
2699,up_0_0_407,100
2701,up_0_0_409,94
2710,left_0_0_404,129
