step,veh_id,ttime
88,left_0_0_0,88
94,right__0_0_2,91
99,left_0_0_1,94
120,up_0_0_3,116
123,up_0_0_4,107
129,down_0_0_7,98
160,right__0_0_5,135
161,left_0_0_8,94
162,right__0_0_6,131
163,left_0_0_10,89
171,right__0_0_11,90
177,right__0_0_13,85
198,up_0_0_15,95
202,down_0_0_9,130
204,down_0_0_12,119
206,down_0_0_14,108
206,up_0_0_16,98
220,down_0_0_21,91
233,right__0_0_20,107
236,left_0_0_17,116
236,right__0_0_22,104
238,left_0_0_18,113
240,left_0_0_19,110
249,left_0_0_24,102
258,left_0_0_26,96
265,right__0_0_27,94
282,up_0_0_23,147
283,down_0_0_25,134
290,down_0_0_31,84
304,up_0_0_32,92
311,down_0_0_34,91
322,left_0_0_30,118
323,right__0_0_28,144
333,right__0_0_29,149
335,right__0_0_33,119
336,right__0_0_35,109
338,right__0_0_36,98
349,left_0_0_39,96
351,left_0_0_41,93
353,left_0_0_43,90
370,left_0_0_44,89
373,left_0_0_45,87
388,left_0_0_47,97
389,right__0_0_48,97
390,left_0_0_51,93
396,right__0_0_50,99
398,down_0_0_37,157
401,up_0_0_38,153
405,down_0_0_40,149
407,down_0_0_42,146
407,up_0_0_46,123
418,down_0_0_49,125
433,left_0_0_52,131
435,left_0_0_54,92
439,right__0_0_57,86
447,left_0_0_58,90
451,right__0_0_60,88
455,left_0_0_59,93
458,left_0_0_61,86
468,left_0_0_62,91
482,right__0_0_63,92
496,right__0_0_64,94
512,left_0_0_65,98
519,down_0_0_53,189
522,down_0_0_68,88
523,up_0_0_55,179
529,up_0_0_56,180
531,up_0_0_67,98
542,up_0_0_69,91
561,down_0_0_71,93
572,up_0_0_73,88
581,down_0_0_75,91
592,right__0_0_70,133
598,left_0_0_66,168
598,right__0_0_72,115
600,left_0_0_74,110
600,right__0_0_78,104
601,left_0_0_77,105
619,right__0_0_81,91
630,down_0_0_76,135
630,up_0_0_80,105
631,down_0_0_79,119
636,down_0_0_83,105
638,down_0_0_84,102
648,down_0_0_89,91
672,right__0_0_82,139
674,left_0_0_85,136
675,right__0_0_86,132
676,left_0_0_87,126
677,left_0_0_88,122
697,left_0_0_94,88
703,left_0_0_95,89
720,right__0_0_96,91
730,right__0_0_97,96
731,right__0_0_100,89
761,down_0_0_90,179
768,down_0_0_91,181
769,up_0_0_92,176
770,down_0_0_93,164
771,up_0_0_98,133
772,up_0_0_99,129
774,up_0_0_101,125
776,up_0_0_104,105
778,up_0_0_106,95
780,up_0_0_108,92
803,down_0_0_113,91
834,up_0_0_118,93
835,down_0_0_119,88
852,left_0_0_102,193
853,right__0_0_103,193
853,left_0_0_105,177
855,right__0_0_107,168
856,left_0_0_109,152
860,left_0_0_110,151
862,right__0_0_111,153
862,left_0_0_114,148
863,right__0_0_112,149
864,left_0_0_115,137
865,right__0_0_116,134
867,right__0_0_117,131
872,left_0_0_122,90
881,down_0_0_124,89
889,up_0_0_120,135
890,up_0_0_121,129
892,up_0_0_125,97
902,up_0_0_127,101
904,up_0_0_128,98
913,right__0_0_126,112
914,left_0_0_123,127
916,right__0_0_129,102
919,down_0_0_131,88
937,down_0_0_136,86
1008,left_0_0_130,180
1010,right__0_0_139,124
1012,left_0_0_132,179
1012,right__0_0_140,106
1014,left_0_0_133,173
1014,right__0_0_141,103
1015,right__0_0_143,87
1016,left_0_0_134,170
1017,left_0_0_135,162
1019,left_0_0_137,154
1021,left_0_0_138,142
1047,left_0_0_146,97
1052,right__0_0_147,91
1057,left_0_0_149,90
1071,down_0_0_145,130
1079,up_0_0_142,166
1079,down_0_0_152,88
1094,up_0_0_144,160
1096,up_0_0_148,130
1108,left_0_0_151,120
1109,right__0_0_150,131
1113,left_0_0_153,114
1115,left_0_0_154,107
1121,left_0_0_158,96
1136,right__0_0_160,98
1140,right__0_0_161,88
1149,down_0_0_156,126
1152,up_0_0_155,135
1153,down_0_0_159,118
1155,up_0_0_157,131
1159,up_0_0_163,85
1168,down_0_0_164,89
1177,up_0_0_167,89
1178,down_0_0_166,91
1185,up_0_0_168,93
1191,up_0_0_169,93
1193,up_0_0_170,90
1196,up_0_0_173,84
1218,right__0_0_162,153
1222,left_0_0_172,116
1224,right__0_0_165,143
1224,left_0_0_175,100
1225,left_0_0_176,96
1227,right__0_0_171,129
1228,right__0_0_174,115
1240,left_0_0_177,90
1242,left_0_0_178,87
1267,right__0_0_183,87
1280,right__0_0_185,95
1285,down_0_0_179,125
1285,up_0_0_180,114
1290,down_0_0_181,113
1291,down_0_0_182,109
1295,up_0_0_187,104
1297,down_0_0_184,110
1299,down_0_0_186,106
1303,down_0_0_189,94
1343,down_0_0_194,91
1347,up_0_0_196,91
1363,right__0_0_188,154
1367,left_0_0_190,154
1369,left_0_0_191,135
1370,left_0_0_192,131
1372,left_0_0_193,120
1372,right__0_0_195,117
1374,right__0_0_197,114
1375,right__0_0_198,110
1377,right__0_0_200,106
1379,right__0_0_202,102
1382,right__0_0_204,88
1398,right__0_0_205,91
1418,down_0_0_201,143
1422,up_0_0_199,155
1424,up_0_0_203,144
1427,up_0_0_208,94
1430,up_0_0_209,92
1450,left_0_0_206,139
1451,left_0_0_211,101
1452,right__0_0_207,133
1453,right__0_0_212,97
1467,up_0_0_210,119
1470,up_0_0_213,113
1484,left_0_0_215,99
1495,left_0_0_220,91
1496,right__0_0_214,121
1497,right__0_0_216,111
1499,right__0_0_218,99
1501,right__0_0_221,95
1517,left_0_0_223,88
1520,right__0_0_224,90
1525,left_0_0_227,87
1529,right__0_0_225,94
1531,right__0_0_226,91
1562,down_0_0_217,174
1571,down_0_0_219,171
1572,down_0_0_229,105
1573,up_0_0_222,145
1575,up_0_0_230,106
1579,left_0_0_231,102
1581,right__0_0_228,116
1587,right__0_0_232,97
1598,left_0_0_235,93
1603,right__0_0_236,90
1617,down_0_0_233,126
1625,up_0_0_234,134
1630,down_0_0_237,107
1636,up_0_0_238,87
1636,down_0_0_239,85
1649,up_0_0_241,91
1650,down_0_0_240,93
1655,down_0_0_242,93
1676,right__0_0_243,100
1678,right__0_0_244,92
1682,down_0_0_245,94
1693,up_0_0_246,93
1697,up_0_0_247,89
1755,left_0_0_248,142
1759,left_0_0_249,127
1763,right__0_0_250,126
1765,right__0_0_252,110
1770,left_0_0_251,123
1770,right__0_0_254,109
1781,right__0_0_256,93
1795,right__0_0_261,85
1799,left_0_0_262,89
1801,right__0_0_264,86
1822,right__0_0_265,94
1853,down_0_0_253,195
1854,down_0_0_257,166
1867,right__0_0_270,91
1869,up_0_0_255,186
1871,up_0_0_258,180
1875,right__0_0_273,92
1877,left_0_0_271,99
1887,down_0_0_266,159
1892,down_0_0_267,158
1894,down_0_0_268,155
1895,up_0_0_259,199
1895,down_0_0_269,150
1902,down_0_0_274,109
1903,up_0_0_260,202
1904,up_0_0_263,193
1904,down_0_0_279,95
1906,up_0_0_272,128
1908,up_0_0_275,114
1910,up_0_0_277,107
1912,up_0_0_278,104
1912,down_0_0_281,87
1913,up_0_0_280,100
1939,right__0_0_276,136
1940,right__0_0_283,106
1956,down_0_0_282,126
1960,down_0_0_287,106
1962,down_0_0_291,100
1966,up_0_0_284,128
1968,up_0_0_285,121
1970,up_0_0_289,111
1971,right__0_0_286,117
1972,up_0_0_290,108
1973,right__0_0_288,114
1975,left_0_0_293,86
1986,down_0_0_294,89
1989,up_0_0_292,113
1993,down_0_0_296,87
2005,up_0_0_297,92
2016,down_0_0_299,85
2048,down_0_0_302,91
2049,up_0_0_303,89
2065,up_0_0_305,93
2083,left_0_0_300,149
2088,right__0_0_295,188
2089,right__0_0_298,161
2090,left_0_0_301,150
2092,left_0_0_304,128
2093,left_0_0_306,116
2095,left_0_0_307,113
2097,left_0_0_311,93
2102,right__0_0_313,87
2118,right__0_0_314,83
2152,left_0_0_318,83
2157,right__0_0_317,92
2175,up_0_0_309,188
2177,up_0_0_315,123
2179,down_0_0_308,195
2179,up_0_0_316,120
2185,down_0_0_310,190
2186,right__0_0_320,109
2187,down_0_0_312,182
2187,left_0_0_319,112
2199,left_0_0_321,110
2225,right__0_0_326,94
2241,right__0_0_328,91
2246,left_0_0_329,96
2249,left_0_0_330,94
2264,left_0_0_332,91
2286,up_0_0_324,165
2287,up_0_0_325,161
2290,down_0_0_322,198
2290,up_0_0_333,115
2292,up_0_0_334,105
2294,down_0_0_323,195
2296,down_0_0_327,160
2297,up_0_0_335,105
2298,down_0_0_331,134
2303,down_0_0_338,94
2306,up_0_0_340,87
2324,up_0_0_343,93
2324,down_0_0_344,92
2329,down_0_0_346,86
2331,up_0_0_348,86
2364,right__0_0_336,170
2369,left_0_0_337,169
2370,left_0_0_339,151
2376,left_0_0_345,135
2377,right__0_0_341,152
2379,right__0_0_342,149
2380,left_0_0_349,116
2382,left_0_0_350,113
2384,left_0_0_352,98
2385,right__0_0_347,139
2386,left_0_0_353,95
2387,right__0_0_351,110
2389,right__0_0_355,93
2402,down_0_0_354,105
2405,down_0_0_356,99
2420,up_0_0_359,99
2428,right__0_0_364,91
2433,left_0_0_357,124
2434,left_0_0_358,120
2435,up_0_0_360,105
2447,up_0_0_363,111
2449,up_0_0_367,97
2452,up_0_0_368,85
2493,right__0_0_365,145
2495,right__0_0_366,142
2499,left_0_0_361,166
2500,right__0_0_369,130
2501,left_0_0_362,162
2503,left_0_0_370,135
2505,left_0_0_372,116
2506,right__0_0_371,120
2510,right__0_0_373,114
2517,right__0_0_375,106
2521,right__0_0_378,95
2540,left_0_0_380,100
2541,left_0_0_381,96
2551,left_0_0_382,100
2553,left_0_0_383,97
2586,up_0_0_376,173
2589,up_0_0_377,164
2592,down_0_0_374,189
2594,down_0_0_385,132
2599,down_0_0_389,96
2602,up_0_0_379,172
2603,up_0_0_384,142
2605,up_0_0_386,109
2607,up_0_0_391,95
2611,down_0_0_393,86
2629,down_0_0_396,92
2650,up_0_0_400,93
2663,up_0_0_403,87
2674,left_0_0_388,171
2679,left_0_0_390,169
2683,right__0_0_387,178
2684,left_0_0_392,169
2685,right__0_0_394,157
2685,left_0_0_401,125
2687,right__0_0_395,154
2687,left_0_0_404,106
2688,right__0_0_397,140
2690,right__0_0_398,137
2698,up_0_0_407,99
2699,down_0_0_410,88
