step,veh_id,ttime
88,left_0_0_0,88
94,right__0_0_2,91
99,left_0_0_1,94
127,right__0_0_5,102
129,right__0_0_6,98
161,left_0_0_8,94
163,left_0_0_10,89
171,right__0_0_11,90
189,up_0_0_3,185
192,up_0_0_4,176
196,down_0_0_7,165
198,up_0_0_15,95
201,down_0_0_9,129
202,down_0_0_12,117
204,down_0_0_14,106
206,up_0_0_16,98
220,right__0_0_13,128
225,right__0_0_20,99
226,left_0_0_17,106
228,left_0_0_18,99
229,right__0_0_22,97
230,left_0_0_19,96
249,left_0_0_24,102
254,left_0_0_26,95
265,right__0_0_27,94
267,right__0_0_28,88
279,right__0_0_29,95
300,down_0_0_21,171
305,up_0_0_23,170
307,up_0_0_32,95
308,down_0_0_25,159
310,down_0_0_31,104
312,down_0_0_34,92
326,right__0_0_33,110
327,left_0_0_30,123
334,right__0_0_35,106
338,right__0_0_36,99
349,left_0_0_39,96
351,left_0_0_41,93
353,left_0_0_43,90
369,left_0_0_44,88
373,left_0_0_45,87
389,left_0_0_47,98
390,right__0_0_48,98
391,left_0_0_51,94
393,left_0_0_52,91
396,right__0_0_50,99
404,down_0_0_37,163
405,up_0_0_38,157
411,down_0_0_40,155
411,up_0_0_46,127
413,down_0_0_42,152
423,down_0_0_49,130
425,down_0_0_53,95
434,left_0_0_54,91
439,right__0_0_57,86
447,left_0_0_58,90
450,right__0_0_60,87
456,left_0_0_59,94
458,left_0_0_61,86
468,left_0_0_62,91
485,right__0_0_63,92
496,right__0_0_64,94
512,left_0_0_65,98
519,up_0_0_55,175
523,down_0_0_68,89
525,up_0_0_56,176
529,up_0_0_67,96
542,up_0_0_69,91
561,down_0_0_71,93
573,up_0_0_73,89
581,down_0_0_75,91
584,down_0_0_76,89
599,down_0_0_79,87
614,up_0_0_80,89
622,down_0_0_83,92
637,right__0_0_70,178
642,left_0_0_66,212
642,right__0_0_72,159
644,left_0_0_74,154
644,right__0_0_78,148
645,left_0_0_77,149
646,right__0_0_81,118
647,left_0_0_85,109
648,right__0_0_82,115
649,right__0_0_86,106
649,left_0_0_87,99
651,left_0_0_88,96
696,left_0_0_94,87
708,down_0_0_84,173
715,down_0_0_89,158
717,down_0_0_90,135
722,up_0_0_92,129
724,up_0_0_98,89
726,down_0_0_91,139
727,down_0_0_93,121
728,up_0_0_99,88
745,left_0_0_95,131
746,right__0_0_96,117
752,left_0_0_102,93
753,right__0_0_97,119
755,right__0_0_100,110
757,right__0_0_103,97
764,left_0_0_105,88
778,right__0_0_107,91
797,left_0_0_109,93
804,left_0_0_110,95
806,left_0_0_114,92
808,right__0_0_111,99
810,right__0_0_112,96
824,up_0_0_101,178
824,down_0_0_113,112
831,up_0_0_104,160
832,up_0_0_106,149
834,up_0_0_108,146
835,down_0_0_119,88
836,up_0_0_118,95
848,up_0_0_120,94
850,up_0_0_121,90
880,up_0_0_125,85
881,down_0_0_124,89
895,right__0_0_116,164
902,right__0_0_117,166
904,left_0_0_115,177
904,right__0_0_126,103
906,left_0_0_122,124
906,right__0_0_129,92
908,left_0_0_123,121
917,left_0_0_130,89
927,left_0_0_132,94
930,left_0_0_133,89
932,left_0_0_134,86
942,left_0_0_135,91
956,left_0_0_137,91
969,left_0_0_138,90
979,right__0_0_139,93
996,down_0_0_131,164
997,down_0_0_136,146
1007,up_0_0_127,206
1009,up_0_0_128,203
1011,up_0_0_142,98
1026,right__0_0_140,118
1028,right__0_0_141,115
1030,right__0_0_143,98
1047,left_0_0_146,97
1052,right__0_0_147,91
1056,left_0_0_149,89
1071,right__0_0_150,93
1079,left_0_0_151,91
1094,left_0_0_153,95
1096,left_0_0_154,88
1123,down_0_0_145,182
1127,down_0_0_152,136
1129,down_0_0_156,106
1130,down_0_0_159,95
1144,up_0_0_144,210
1146,up_0_0_148,180
1148,up_0_0_155,131
1150,up_0_0_157,126
1164,left_0_0_158,136
1165,right__0_0_160,127
1167,right__0_0_161,115
1169,right__0_0_162,104
1176,right__0_0_165,95
1195,right__0_0_171,97
1204,up_0_0_163,130
1205,down_0_0_164,128
1209,down_0_0_166,122
1209,up_0_0_167,121
1213,up_0_0_168,121
1218,up_0_0_169,120
1219,up_0_0_170,116
1221,up_0_0_173,109
1241,right__0_0_174,128
1244,left_0_0_172,138
1246,left_0_0_175,122
1248,left_0_0_176,119
1250,left_0_0_177,100
1251,left_0_0_178,96
1268,right__0_0_183,88
1281,right__0_0_185,96
1301,right__0_0_188,92
1311,left_0_0_190,98
1329,left_0_0_191,95
1334,up_0_0_180,163
1335,down_0_0_179,175
1338,down_0_0_181,162
1341,down_0_0_182,160
1344,up_0_0_187,153
1346,down_0_0_184,160
1346,up_0_0_196,90
1348,down_0_0_186,156
1350,down_0_0_189,141
1352,down_0_0_194,100
1369,up_0_0_199,102
1374,down_0_0_201,99
1378,left_0_0_192,137
1381,left_0_0_193,129
1389,right__0_0_195,134
1391,right__0_0_197,131
1393,right__0_0_198,128
1394,right__0_0_200,123
1396,right__0_0_202,119
1398,right__0_0_204,104
1400,right__0_0_205,93
1408,up_0_0_203,128
1429,up_0_0_208,94
1433,up_0_0_209,92
1438,up_0_0_210,86
1444,up_0_0_213,87
1472,left_0_0_206,161
1473,right__0_0_207,154
1474,left_0_0_211,124
1475,right__0_0_212,119
1476,left_0_0_215,91
1484,right__0_0_214,109
1486,right__0_0_216,100
1488,right__0_0_218,88
1491,right__0_0_221,85
1495,left_0_0_220,91
1517,left_0_0_223,88
1520,right__0_0_224,90
1525,left_0_0_227,87
1527,right__0_0_225,92
1529,right__0_0_226,89
1546,down_0_0_217,158
1556,down_0_0_219,156
1558,up_0_0_222,130
1558,down_0_0_229,92
1560,up_0_0_230,91
1577,down_0_0_233,86
1587,up_0_0_234,96
1607,left_0_0_231,130
1609,right__0_0_228,144
1615,left_0_0_235,110
1616,right__0_0_232,126
1617,right__0_0_236,104
1667,right__0_0_243,91
1677,right__0_0_244,91
1697,left_0_0_248,84
1718,up_0_0_238,169
1722,up_0_0_241,164
1727,down_0_0_237,204
1727,up_0_0_246,127
1728,up_0_0_247,120
1729,down_0_0_239,178
1731,down_0_0_240,171
1732,down_0_0_242,167
1734,down_0_0_245,146
1751,down_0_0_253,93
1776,left_0_0_249,144
1783,right__0_0_250,146
1785,right__0_0_252,130
1788,left_0_0_251,141
1790,right__0_0_254,129
1792,right__0_0_256,104
1796,right__0_0_261,86
1800,left_0_0_262,90
1801,right__0_0_264,86
1819,down_0_0_257,131
1830,down_0_0_266,102
1835,down_0_0_267,101
1837,down_0_0_268,98
1838,down_0_0_269,94
1845,up_0_0_255,162
1846,up_0_0_258,155
1848,up_0_0_259,152
1850,up_0_0_260,149
1852,up_0_0_263,141
1861,right__0_0_265,133
1869,right__0_0_270,93
1875,right__0_0_273,92
1877,left_0_0_271,99
1900,right__0_0_276,97
1926,right__0_0_283,92
1946,right__0_0_286,92
1948,right__0_0_288,89
1967,up_0_0_272,189
1972,up_0_0_275,178
1974,up_0_0_277,171
1976,up_0_0_278,168
1977,down_0_0_274,184
1978,down_0_0_279,169
1978,up_0_0_280,165
1980,down_0_0_281,155
1982,down_0_0_282,152
1984,down_0_0_287,130
1986,down_0_0_291,124
1987,down_0_0_294,90
1991,down_0_0_296,86
1994,up_0_0_284,156
1996,up_0_0_285,149
1998,up_0_0_289,139
2000,up_0_0_290,136
2002,up_0_0_292,126
2004,up_0_0_297,91
2015,down_0_0_299,84
2048,left_0_0_293,159
2052,left_0_0_300,118
2054,right__0_0_295,154
2055,right__0_0_298,127
2059,left_0_0_301,120
2061,left_0_0_304,97
2066,left_0_0_306,89
2074,left_0_0_307,92
2091,left_0_0_311,87
2103,right__0_0_313,88
2127,up_0_0_303,167
2131,down_0_0_302,174
2132,down_0_0_308,148
2133,up_0_0_305,161
2135,up_0_0_309,148
2139,down_0_0_310,143
2139,up_0_0_315,85
2141,down_0_0_312,136
2144,up_0_0_316,85
2153,left_0_0_318,84
2155,right__0_0_314,120
2162,left_0_0_319,87
2164,right__0_0_317,98
2166,right__0_0_320,89
2188,left_0_0_321,99
2226,right__0_0_326,95
2241,right__0_0_328,91
2246,left_0_0_329,96
2248,left_0_0_330,93
2273,up_0_0_324,152
2275,up_0_0_325,149
2277,down_0_0_322,185
2278,up_0_0_333,103
2279,up_0_0_334,92
2282,down_0_0_323,183
2284,down_0_0_327,148
2286,down_0_0_331,122
2290,up_0_0_335,98
2302,down_0_0_338,93
2306,up_0_0_340,87
2320,right__0_0_336,126
2324,left_0_0_332,151
2326,left_0_0_337,126
2328,left_0_0_339,109
2333,right__0_0_341,108
2335,right__0_0_342,105
2336,left_0_0_345,95
2348,right__0_0_347,102
2362,left_0_0_349,98
2363,left_0_0_350,94
2379,left_0_0_352,93
2381,right__0_0_351,104
2381,left_0_0_353,89
2385,right__0_0_355,89
2402,left_0_0_357,93
2404,left_0_0_358,90
2429,down_0_0_344,197
2430,up_0_0_343,199
2431,down_0_0_346,188
2432,up_0_0_348,187
2434,down_0_0_354,139
2436,down_0_0_356,130
2439,up_0_0_359,118
2441,up_0_0_360,111
2443,up_0_0_363,107
2445,up_0_0_367,93
2452,up_0_0_368,85
2497,down_0_0_374,94
2516,left_0_0_361,183
2516,right__0_0_364,179
2517,right__0_0_365,169
2518,left_0_0_362,180
2519,right__0_0_366,166
2519,left_0_0_370,151
2521,left_0_0_372,132
2522,right__0_0_369,154
2527,right__0_0_371,146
2531,right__0_0_373,135
2538,right__0_0_375,127
2540,up_0_0_376,127
2540,right__0_0_378,114
2540,left_0_0_380,100
2543,up_0_0_377,118
2551,down_0_0_385,89
2555,up_0_0_379,124
2557,up_0_0_384,96
2577,left_0_0_381,132
2585,left_0_0_382,134
2587,left_0_0_383,131
2588,left_0_0_388,85
2595,left_0_0_390,87
2599,right__0_0_387,98
2608,left_0_0_392,91
2611,right__0_0_394,83
2619,right__0_0_395,86
2635,right__0_0_397,87
2636,right__0_0_398,83
2647,right__0_0_399,89
2650,left_0_0_401,90
2667,right__0_0_402,90
2681,up_0_0_386,184
2682,down_0_0_389,179
2682,up_0_0_391,170
2684,down_0_0_393,159
2685,up_0_0_400,128
2686,down_0_0_396,149
2687,up_0_0_403,111
2697,up_0_0_407,100
2699,up_0_0_409,92
