step,vehicle_id,departDelay,duration,routeLength,waitingTime,waitingCount,timeLoss
39.00,1_0,0.00,39.00,596.93,0.00,0,9.32
74.00,1_1,0.00,59.00,615.10,14.00,1,24.40
84.00,1_3,0.00,39.00,596.93,0.00,0,9.52
132.00,1_2,0.00,102.00,617.75,56.00,1,69.66
132.00,1_4,0.00,72.00,615.10,26.00,1,40.38
150.00,1_7,0.00,45.00,596.93,0.00,0,8.86
202.00,1_11,0.00,37.00,615.10,0.00,0,5.92
298.00,1_17,0.00,43.00,596.93,0.00,0,8.34
303.00,1_5,0.00,228.00,596.93,179.00,1,190.25
303.00,1_9,0.00,168.00,615.10,121.00,1,130.49
305.00,1_14,0.00,95.00,596.93,47.00,1,62.34
340.00,1_20,0.00,40.00,596.93,0.00,0,8.29
356.00,1_21,0.00,41.00,596.93,0.00,0,8.88
401.00,1_6,0.00,311.00,615.10,268.00,1,280.55
403.00,1_15,0.00,178.00,615.10,131.00,1,143.59
403.00,1_18,0.00,133.00,615.10,85.00,1,98.87
405.00,1_8,0.00,285.00,596.93,236.00,1,250.35
406.00,1_10,0.00,256.00,596.93,212.00,1,227.11
408.00,1_19,0.00,123.00,596.93,76.00,1,94.93
420.00,1_25,0.00,45.00,596.93,0.00,0,8.31
444.00,1_27,0.00,39.00,615.10,0.00,0,4.92
454.00,1_12,0.00,274.00,615.10,230.00,1,243.42
456.00,1_13,0.00,261.00,596.93,216.00,1,231.74
458.00,1_16,0.00,218.00,617.75,169.00,1,179.91
478.00,1_29,0.00,43.00,596.93,0.00,0,8.27
504.00,1_31,0.00,39.00,617.75,0.00,0,10.27
555.00,1_28,0.00,135.00,617.75,93.00,1,105.48
556.00,1_22,0.00,226.00,615.10,181.00,1,193.41
559.00,1_30,0.00,109.00,617.75,64.00,1,80.30
560.00,1_23,0.00,215.00,596.93,166.00,1,178.72
561.00,1_32,0.00,81.00,596.93,34.00,1,49.84
606.00,1_38,0.00,36.00,615.10,0.00,0,6.61
622.00,1_33,0.00,127.00,615.10,86.00,1,99.59
624.00,1_37,0.00,69.00,615.10,28.00,1,41.53
626.00,1_24,0.00,266.00,596.93,215.00,1,227.73
626.00,1_26,0.00,236.00,617.75,188.00,1,199.58
628.00,1_35,0.00,103.00,596.93,57.00,1,70.99
640.00,1_40,0.00,40.00,596.93,0.00,0,9.20
684.00,1_43,0.00,39.00,596.93,0.00,0,8.71
713.00,1_42,0.00,83.00,615.10,38.00,1,53.45
713.00,1_44,0.00,53.00,596.93,10.00,1,22.94
714.00,1_34,0.00,204.00,617.75,158.00,1,170.34
716.00,1_36,0.00,176.00,617.75,131.00,1,141.63
767.00,1_39,0.00,182.00,615.10,135.00,1,146.49
768.00,1_41,0.00,153.00,596.93,106.00,1,119.27
840.00,1_45,0.00,165.00,596.93,121.00,1,135.56
842.00,1_46,0.00,152.00,615.10,106.00,1,119.35
843.00,1_51,0.00,78.00,615.10,35.00,1,50.57
843.00,1_53,0.00,48.00,596.93,4.00,1,18.26
845.00,1_50,0.00,95.00,617.75,45.00,1,56.37
893.00,1_57,0.00,38.00,617.75,0.00,0,8.91
917.00,1_47,0.00,212.00,596.93,165.00,1,176.41
919.00,1_48,0.00,199.00,617.75,150.00,1,161.34
921.00,1_49,0.00,186.00,596.93,137.00,1,148.85
922.00,1_54,0.00,112.00,596.93,63.00,1,80.31
949.00,1_61,0.00,34.00,615.10,0.00,0,5.53
971.00,1_60,0.00,71.00,615.10,28.00,1,41.36
972.00,1_52,0.00,192.00,617.75,148.00,1,159.43
974.00,1_62,0.00,44.00,596.93,0.00,0,12.72
975.00,1_55,0.00,150.00,617.75,103.00,1,116.57
986.00,1_58,0.00,116.00,615.10,71.00,1,84.24
987.00,1_56,0.00,147.00,596.93,100.00,1,111.25
1056.00,1_59,0.00,171.00,596.93,126.00,1,138.60
1058.00,1_64,0.00,98.00,615.10,52.00,1,64.00
1076.00,1_69,0.00,41.00,596.93,0.00,0,9.71
1152.00,1_74,0.00,42.00,617.75,0.00,0,7.49
1165.00,1_65,0.00,190.00,596.93,143.00,1,153.86
1166.00,1_70,0.00,116.00,596.93,70.00,1,84.81
1167.00,1_66,0.00,177.00,617.75,129.00,1,140.10
1169.00,1_72,0.00,89.00,596.93,41.00,1,55.30
1170.00,1_67,0.00,165.00,617.75,115.00,1,128.45
1171.00,1_73,0.00,76.00,596.93,29.00,1,44.79
1177.00,1_76,0.00,37.00,615.10,0.00,0,5.61
1250.00,1_63,0.00,305.00,615.10,261.00,1,272.82
1251.00,1_79,0.00,66.00,596.93,23.00,1,36.10
